	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	_timestamp	trainer/global_step	lr-Adam	_runtime	val_loss	train_loss	_step	epoch	max_val_accuracy	name
88	attentive_lstm	0.8283891177142829	0.9805114362680576		0.4594112114589015	0.0007062531838841782	0.07193342382490459	3	1	adam	reduceonplateau	2	944	1	960	65	True	0.0011233407149245725	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697116399/version_0	1	112	1	1	0.11076171759284596	True	128	128	65	65	3885400	3	LSTMEncoder	0		min	0.0007062531838841782	1	0.3333333333333333	0	5	loss	0.4594112114589015	4	3	1697118257.8909457	7343	0.0007062531838841782	1851.8428027629852	0.799721896648407	0.7985795736312866	486	215	1.0	resilient-sweep-164
89	attentive_lstm	0.87868291238092	0.980155141696754		0.8368184551828101	0.0002367390921201876	0.25106616656823694	3	1	adam	None	2	96	1	192	65	True	0.007526517386466825	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697116363/version_0	1	96	2	1	0.12706916830636425	True	128	128	65	65	4862000	2	LSTMEncoder	0		min	0.0002367390921201876	1	0.3333333333333333	0	5	loss	0.8368184551828101	4	2	1697117908.1349063	26879	0.007526517386466825	1538.3331954479218	0.922369420528412	0.9103349447250366	720	319	0.9990000128746032	bumbling-sweep-163
90	attentive_lstm	0.9667482642324848	0.9820235501718004		0.7309501752560806	0.00023479099281812992	0.18678692939497948	3	1	adam	warmupinvsqrt	2	800	1	768	65	True	5.646427809637022e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697116160/version_0	1	112	2	1	0.19354774753178364	True	128	128	65	65	2545100	3	LSTMEncoder	0		min	0.00023479099281812992	1	0.3333333333333333	12725	5	loss	0.7309501752560806	4	3	1697119799.5412033	22079	4.290391073891837e-06	3629.641432285309	1.283447504043579	1.288265585899353	1242	551	1.0	daily-sweep-162
91	attentive_lstm	0.9518836787968924	0.9822545797845018		0.6442994562515472	0.00035186841860634406	0.09564551272909703	3	1	adam	reduceonplateau	2	1952	1	1536	65	True	0.0001643953662859244	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697116133/version_0	1	336	1	1	0.17606426887651655	True	128	128	65	65	4177000	2	LSTMEncoder	0		min	0.00035186841860634406	1	0.3333333333333333	0	5	loss	0.6442994562515472	4	2	1697119610.3093998	6863	0.0001643953662859244	3469.4835908412933	1.1822247505187988	1.1827958822250366	468	207	1.0	driven-sweep-161
92	attentive_lstm	0.8416054437276932	0.9879302590006668		0.1198118771478062	0.0008744155451757275	0.3062222595606632	3	1	adam	None	2	1904	1	1728	65	True	4.048787821398919e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697115747/version_0	1	448	2	1	0.17489015303252708	True	128	128	65	65	1534200	2	LSTMEncoder	0		min	0.0008744155451757275	1	0.3333333333333333	0	5	loss	0.1198118771478062	4	2	1697127203.244507	10743	4.048787821398919e-06	11444.394997119904	1.1813030242919922	1.1819908618927002	711	315	1.0	jumping-sweep-159
93	attentive_lstm	0.8637570014148885	0.997708104579689		0.8502757299152995	0.0009969754918089165	0.20789838433891455	3	1	adam	None	2	1312	1	768	65	True	1.8072746163534835e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697115714/version_0	1	128	2	1	0.1298657290332109	True	128	128	65	65	4787900	3	LSTMEncoder	0		min	0.0009969754918089165	1	0.3333333333333333	0	5	loss	0.8502757299152995	4	3	1697117637.349277	13719	1.8072746163534835e-05	1916.4818799495697	0.9173411130905152	0.9209860563278198	630	279	1.0	helpful-sweep-158
94	attentive_lstm	0.9239199568944372	0.980738273115508		0.11956298725822744	0.0005435777535825156	0.29814760675509844	3	1	adam	None	2	1616	1	960	65	True	1.2500824432158324e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697115098/version_0	1	128	1	1	0.16828278569056945	True	128	128	65	65	4931700	4	LSTMEncoder	0		min	0.0005435777535825156	1	0.3333333333333333	0	5	loss	0.11956298725822744	4	4	1697117705.1724513	11679	1.2500824432158324e-05	2599.683009147644	1.1422560214996338	1.1461825370788574	657	291	1.0	driven-sweep-157
95	attentive_lstm	0.9371903353625096	0.981497528979796		0.10954714080359472	2.085763425393748e-05	0.41269515950031216	3	1	adam	warmupinvsqrt	2	1040	1	1600	65	True	0.0004121179883432443	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697114988/version_0	1	128	1	1	0.10727285485895992	True	128	128	65	65	4956500	3	LSTMEncoder	0		min	2.085763425393748e-05	1	0.3333333333333333	23829	5	loss	0.10954714080359472	4	3	1697119793.3126435	10295	0.00017739284931959616	4798.251846551895	0.7835640907287598	0.7876156568527222	594	263	1.0	treasured-sweep-156
96	attentive_lstm	0.9675498274835332	0.9936436581070182		0.8896371190026771	0.0007054523091372132	0.057584367577758755	3	1	adam	reduceonplateau	2	992	1	1536	65	True	2.6592424450045782e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697114712/version_0	1	240	2	1	0.11998898681632424	True	128	128	65	65	3213000	5	LSTMEncoder	0		min	0.0007054523091372132	1	0.3333333333333333	0	5	loss	0.8896371190026771	4	5	1697121917.042232	12803	2.6592424450045782e-06	7197.817188978195	0.8562502861022949	0.8577022552490234	873	387	1.0	eager-sweep-155
97	attentive_lstm	0.90018891394081	0.9868897582625348		0.36049802259277985	0.0002685567554353015	0.15325538439916825	3	1	adam	reduceonplateau	2	480	1	1536	65	True	0.0005046999304945945	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697114571/version_0	1	208	1	1	0.11953950286523458	True	128	128	65	65	3621600	5	LSTMEncoder	0		min	0.0002685567554353015	1	0.3333333333333333	0	5	loss	0.36049802259277985	4	5	1697118370.8568294	7615	0.0002685567554353015	3790.182686328888	0.8519003391265869	0.8524906635284424	504	223	1.0	vital-sweep-154
98	attentive_lstm	0.9787600734778074	0.9824186119552184		0.1334271442228653	0.0008506893226359716	0.12326743382704496	3	1	adam	None	2	800	1	896	65	True	0.0031110552083098305	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697114534/version_0	1	208	1	1	0.005532503313482384	True	128	128	65	65	4161300	4	LSTMEncoder	0		min	0.0008506893226359716	1	0.3333333333333333	0	5	loss	0.1334271442228653	4	4	1697116385.9384933	9919	0.0031110552083098305	1845.0927922725675	0.08779725432395935	0.05822213739156723	558	247	0.9990000128746032	playful-sweep-153
99	attentive_lstm	0.9461742839875512	0.9959437324910246		0.6312280067529442	0.0004632050739523507	0.2949124716701158	3	1	adam	reduceonplateau	2	1120	1	1408	65	True	5.8206601235631425e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697114253/version_0	1	496	1	1	0.04269253311341195	True	128	128	65	65	4433500	4	LSTMEncoder	0		min	0.0004632050739523507	1	0.3333333333333333	0	5	loss	0.6312280067529442	4	4	1697119062.8301065	11375	5.8206601235631425e-06	4802.882682323456	0.3515518307685852	0.3519042730331421	711	315	1.0	fearless-sweep-152
100	attentive_lstm	0.816226879071119	0.9986422021601762		0.43204961587105795	0.00013432468532860456	0.43843158402151033	3	1	adam	warmupinvsqrt	2	1376	1	1728	65	True	0.0011989548311124526	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697114030/version_0	1	464	2	1	0.12372025669353692	True	128	128	65	65	642600	1	LSTMEncoder	0		min	0.00013432468532860456	1	0.3333333333333333	3736	5	loss	0.43204961587105795	4	1	1697123006.4087052	11655	0.0006801564958789176	8964.232298135757	0.8922488689422607	0.891621470451355	558	247	1.0	sleek-sweep-150
101	attentive_lstm	0.8259771936168061	0.9987383058536444		0.41857927923940663	0.0006225143605675862	0.17047526845473027	3	1	adam	warmupinvsqrt	2	192	1	1472	65	True	0.0026929733952264483	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697113961/version_0	1	496	1	1	0.16149423324844062	True	128	128	65	65	650200	3	LSTMEncoder	0		min	0.0006225143605675862	1	0.3333333333333333	3386	5	loss	0.41857927923940663	4	3	1697117478.1887186	8903	0.0016645991438714173	3509.7703306674957	1.1089884042739868	1.1040583848953247	477	211	1.0	atomic-sweep-149
102	attentive_lstm	0.8423002465662829	0.9972562771364198		0.7826296419508266	2.9153984973534667e-05	0.09416871354681394	3	1	adam	reduceonplateau	2	1824	1	1728	65	True	4.027322057994304e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697113608/version_0	1	240	1	1	0.17743277159531487	True	128	128	65	65	2653300	4	LSTMEncoder	0		min	2.9153984973534667e-05	1	0.3333333333333333	0	5	loss	0.7826296419508266	4	4	1697120781.4448218	12239	4.027322057994304e-06	7166.33424782753	1.196233868598938	1.233862042427063	765	339	1.0	dandy-sweep-148
103	attentive_lstm	0.9661390056467388	0.9871217395055332		0.36266510688277154	0.0007068348905476499	0.11027435047044792	3	1	adam	None	2	1088	1	832	65	True	0.00023676216502318965	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697113267/version_0	1	256	1	1	0.08389795291787404	True	128	128	65	65	4621600	3	LSTMEncoder	0		min	0.0007068348905476499	1	0.3333333333333333	0	5	loss	0.36266510688277154	4	3	1697114974.900781	13687	0.00023676216502318965	1700.3453118801117	0.6287406086921692	0.6295787692070007	522	231	1.0	royal-sweep-147
104	attentive_lstm	0.9066371218925972	0.9972567866406152		0.2545033913356973	0.0008654043222438106	0.24642064282353177	3	1	adam	warmupinvsqrt	2	1504	1	128	65	True	1.3704729997600684e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697113147/version_0	1	400	2	1	0.05406104169815793	True	128	128	65	65	1811900	1	LSTMEncoder	0		min	0.0008654043222438106	1	0.3333333333333333	9637	5	loss	0.2545033913356973	4	1	1697115699.2852693	34399	7.2582813034040915e-06	2544.5808012485504	0.443575382232666	0.45065078139305115	1800	799	0.9990000128746032	noble-sweep-145
105	attentive_lstm	0.8665935477399449	0.9840955673315516		0.7755013853918297	0.0005897070293629627	0.09009059887552272	3	1	adam	reduceonplateau	2	1344	1	896	65	True	1.0366926235565146e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697113038/version_0	1	32	1	1	0.016176106101946176	True	128	128	65	65	714900	3	LSTMEncoder	0		min	0.0005897070293629627	1	0.3333333333333333	0	5	loss	0.7755013853918297	4	3	1697114555.449802	7343	1.0366926235565146e-06	1507.8019440174105	2.6192798614501953	1.7857812643051147	459	203	0.0	distinctive-sweep-144
106	attentive_lstm	0.8750660992524165	0.9989824295117		0.28712275091857964	0.0009293227791707132	0.32474079708022197	3	1	adam	reduceonplateau	2	176	1	448	65	True	8.882874449381097e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697112929/version_0	1	272	2	1	0.05548728022018941	True	128	128	65	65	463100	5	LSTMEncoder	0		min	0.0009293227791707132	1	0.3333333333333333	0	5	loss	0.28712275091857964	4	5	1697114695.0666008	19319	8.882874449381097e-06	1758.390418767929	0.44464659690856934	0.4477592408657074	945	419	1.0	twilight-sweep-143
107	attentive_lstm	0.8922633455422609	0.9984099771860944		0.4637202718047292	0.00038813961408467354	0.1506974736749533	3	1	adam	warmupinvsqrt	2	1712	1	640	65	True	4.02223985664579e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697112868/version_0	1	128	2	1	0.06343687669724589	True	128	128	65	65	4900	1	LSTMEncoder	0		min	0.00038813961408467354	1	0.3333333333333333	22	5	loss	0.4637202718047292	4	1	1697116347.8753707	24623	1.2031931948174688e-06	3471.478687763214	0.5022282600402832	0.506604790687561	1458	647	1.0	misunderstood-sweep-142
108	attentive_lstm	0.8341812497719009	0.9944068235488088		0.25624227800550625	0.00015850286858068622	0.1449134449586031	3	1	adam	warmupinvsqrt	2	1968	1	768	65	True	0.0024917011317167163	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697112620/version_0	1	208	1	1	0.16041421756596586	True	128	128	65	65	3375700	3	LSTMEncoder	0		min	0.00015850286858068622	1	0.3333333333333333	13722	5	loss	0.25624227800550625	4	3	1697114056.6641593	7787	0.001408187019127178	1427.796808242798	1.0937469005584717	1.0964738130569458	531	235	1.0	fresh-sweep-141
109	attentive_lstm	0.9231341551148704	0.99568421941154		0.10660131047188708	0.0003640395065393469	0.1831752741877642	3	1	adam	None	2	1264	1	128	65	True	0.00024934383130572664	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697112548/version_0	1	464	1	1	0.09303926955810124	True	128	128	65	65	153500	4	LSTMEncoder	0		min	0.0003640395065393469	1	0.3333333333333333	0	5	loss	0.10660131047188708	4	4	1697114522.8996646	29783	0.00024934383130572664	1967.689776659012	0.6929008960723877	0.692203164100647	1314	583	1.0	splendid-sweep-140
110	attentive_lstm	0.9128472590652016	0.9912250083242286		0.3160496385136524	0.0004959754902725447	0.2874776862927022	3	1	adam	reduceonplateau	2	1952	1	1536	65	True	0.00028440833530636475	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697112523/version_0	1	240	1	1	0.08148381151484124	True	128	128	65	65	1231500	2	LSTMEncoder	0		min	0.0004959754902725447	1	0.3333333333333333	0	5	loss	0.3160496385136524	4	2	1697116142.092918	6995	0.00028440833530636475	3607.919121026993	0.6131941676139832	0.614369809627533	477	211	1.0	comfy-sweep-139
111	attentive_lstm	0.9382813403146388	0.9956296166515728		0.10027230600359172	3.5217824986459435e-05	0.4596529244973342	3	1	adam	None	2	1488	1	704	65	True	1.6019068397837707e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697112338/version_0	1	144	1	1	0.04047623388844926	True	128	128	65	65	3364800	3	LSTMEncoder	0		min	3.5217824986459435e-05	1	0.3333333333333333	0	5	loss	0.10027230600359172	4	3	1697114238.8427355	11219	1.6019068397837707e-05	1893.5845544338224	0.34071287512779236	0.3434472680091858	765	339	1.0	vibrant-sweep-138
112	attentive_lstm	0.908201711676591	0.9918974330203916		0.7829076725080263	0.0008634117972799447	0.4031988724308108	3	1	adam	warmupinvsqrt	2	512	1	384	65	True	1.0032626704787228e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697112241/version_0	1	144	1	1	0.11497124102910285	True	128	128	65	65	2609100	4	LSTMEncoder	0		min	0.0008634117972799447	1	0.3333333333333333	10191	5	loss	0.7829076725080263	4	4	1697112853.8504026	6527	6.395048873937576e-07	605.4563295841217	3.180144786834717	3.39689564704895	459	203	0.0	playful-sweep-137
113	attentive_lstm	0.8606828177505265	0.9822047023006046		0.8719983769651666	0.0006830442197223303	0.3469961360355059	3	1	adam	None	2	1984	1	1984	65	True	0.0011210665616012195	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697112028/version_0	1	160	1	1	0.11025495131201989	True	128	128	65	65	2274700	4	LSTMEncoder	0		min	0.0006830442197223303	1	0.3333333333333333	0	5	loss	0.8719983769651666	4	4	1697117406.7873633	6995	0.0011210665616012195	5370.934073209763	0.7967462539672852	0.797416090965271	477	211	1.0	glamorous-sweep-136
114	attentive_lstm	0.8904758306089514	0.9925056148822214		0.888170591943249	0.0004001428212728711	0.1727595440953475	3	1	adam	reduceonplateau	2	176	1	768	65	True	0.002924835022966982	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697112026/version_0	1	112	2	1	0.12245085506847422	True	128	128	65	65	1794400	5	LSTMEncoder	0		min	0.0004001428212728711	1	0.3333333333333333	0	5	loss	0.888170591943249	4	5	1697113594.262103	10671	0.0012751935256497965	1560.1078560352323	0.8721104860305786	0.8712214827537537	522	231	1.0	youthful-sweep-135
115	attentive_lstm	0.9534232063147066	0.986672194748225		0.39608416715719574	0.0007099839101019987	0.4751869467087193	3	1	adam	None	2	1424	1	960	65	True	0.0005624822236856295	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697111850/version_0	1	96	2	1	0.017016707676597798	True	128	128	65	65	2708900	5	LSTMEncoder	0		min	0.0007099839101019987	1	0.3333333333333333	0	5	loss	0.39608416715719574	4	5	1697115725.0812476	12059	0.0005624822236856295	3863.080583572388	0.15782731771469116	0.15893584489822388	603	267	1.0	soft-sweep-134
116	attentive_lstm	0.8583170059953713	0.9886883522190456		0.2861583550437745	0.000999862613519605	0.48220584570296415	3	1	adam	reduceonplateau	2	640	1	960	65	True	0.0002855751401790752	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697111821/version_0	1	288	1	1	0.04327808551519066	True	128	128	65	65	2014700	2	LSTMEncoder	0		min	0.000999862613519605	1	0.3333333333333333	0	5	loss	0.2861583550437745	4	2	1697113942.9623203	11399	0.0002855751401790752	2114.147109270096	0.3537018895149231	0.35572782158851624	513	227	1.0	honest-sweep-133
117	attentive_lstm	0.9388548602168856	0.9974544001145708		0.8897569006369556	0.00017482610156065195	0.1314185683671978	3	1	adam	warmupinvsqrt	2	400	1	1472	65	True	3.891128598776838e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697111443/version_0	1	464	1	1	0.08991516770355044	True	128	128	65	65	1379700	5	LSTMEncoder	0		min	0.00017482610156065195	1	0.3333333333333333	6898	5	loss	0.8897569006369556	4	5	1697120524.237651	15359	2.611005559231395e-06	9072.598895311356	0.668612003326416	0.6699239015579224	864	383	1.0	bright-sweep-132
118	attentive_lstm	0.8255245809820145	0.9869180296163436		0.8443849065916067	0.0002539094028476059	0.4756074546296867	3	1	adam	warmupinvsqrt	2	944	1	1216	65	True	2.1460176907048548e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697111400/version_0	1	128	1	1	0.18061029633372985	True	128	128	65	65	874900	3	LSTMEncoder	0		min	0.0002539094028476059	1	0.3333333333333333	3707	5	loss	0.8443849065916067	4	3	1697117547.5029118	11151	1.2391710420242043e-05	6133.159291744232	1.2201751470565796	1.2238155603408811	738	327	1.0	spring-sweep-130
119	attentive_lstm	0.8358597540673126	0.9840126819304744		0.743144778909443	0.0005421701476267085	0.21187959458182623	3	1	adam	None	2	1744	1	1472	65	True	0.00051161568204364	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697111400/version_0	1	112	2	1	0.09076190796156249	True	128	128	65	65	1997200	4	LSTMEncoder	0		min	0.0005421701476267085	1	0.3333333333333333	0	5	loss	0.743144778909443	4	4	1697117484.768904	7843	0.00051161568204364	6070.416141033173	0.6730509996414185	0.6747239232063293	477	211	1.0	olive-sweep-131
120	attentive_lstm	0.8301199743319441	0.9921586987227936		0.5329884361158154	0.0009004217198869044	0.1992104948799761	3	1	adam	None	2	288	1	832	65	True	6.887767534583766e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697111292/version_0	1	384	1	1	0.17919029797772948	True	128	128	65	65	216500	4	LSTMEncoder	0		min	0.0009004217198869044	1	0.3333333333333333	0	5	loss	0.5329884361158154	4	4	1697113236.782792	15231	6.887767534583766e-06	1934.971125125885	1.2023367881774902	1.2040797472000122	612	271	1.0	sandy-sweep-129
121	attentive_lstm	0.851935108897278	0.9885540593663984		0.8097628344926099	0.000954439084016018	0.2267948237374981	3	1	adam	reduceonplateau	2	1056	1	320	65	True	0.0009441159396959844	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697111128/version_0	1	240	1	1	0.06799776162202291	True	128	128	65	65	4917100	4	LSTMEncoder	0		min	0.000954439084016018	1	0.3333333333333333	0	5	loss	0.8097628344926099	4	4	1697112010.6419964	11591	0.0009441159396959844	874.1281304359436	0.5244097709655762	0.5270111560821533	567	251	1.0	pretty-sweep-128
122	attentive_lstm	0.9620592243461564	0.987891066333204		0.7503059805868283	0.0005657059629178312	0.07805864423966219	3	1	adam	None	2	1632	1	1344	65	True	2.483577657723441e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697111117/version_0	1	448	2	1	0.1293709936660684	True	128	128	65	65	979500	1	LSTMEncoder	0		min	0.0005657059629178312	1	0.3333333333333333	0	5	loss	0.7503059805868283	4	1	1697116768.3722055	9119	2.483577657723441e-05	5639.691023826599	0.9114171862602234	0.9119601249694824	513	227	1.0	deep-sweep-127
123	attentive_lstm	0.8171172166376056	0.9823984320597424		0.6969458431085769	0.0002804289257499775	0.4084080345481231	3	1	adam	warmupinvsqrt	2	1216	1	320	65	True	0.0019668938232737317	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697110845/version_0	1	416	1	1	0.06458527201787614	True	128	128	65	65	13200	1	LSTMEncoder	0		min	0.0002804289257499775	1	0.3333333333333333	86	5	loss	0.6969458431085769	4	1	1697112015.8231812	15687	0.00014587511093641726	1163.3205020427704	0.5037168264389038	0.505789041519165	666	295	1.0	resilient-sweep-126
124	attentive_lstm	0.9380175702276932	0.9842584377257942		0.4762414344651609	0.0005905676250612205	0.1335775074914491	3	1	adam	None	2	576	1	704	65	True	0.0005216251987352309	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697110219/version_0	1	384	1	1	0.18447657995623473	True	128	128	65	65	4793000	5	LSTMEncoder	0		min	0.0005905676250612205	1	0.3333333333333333	0	5	loss	0.4762414344651609	4	5	1697111806.7558837	10415	0.0005216251987352309	1580.5545554161072	1.2319999933242798	1.2310503721237185	558	247	1.0	ruby-sweep-124
125	attentive_lstm	0.8449306470577177	0.9827701019936814		0.7123766816658857	0.00015179552184897636	0.31076345816404927	3	1	adam	warmupinvsqrt	2	1824	1	1728	65	True	2.2241273329975108e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697109873/version_0	1	32	1	1	0.11752088875761194	True	128	128	65	65	707100	2	LSTMEncoder	0		min	0.00015179552184897636	1	0.3333333333333333	3101	5	loss	0.7123766816658857	4	2	1697123418.6353364	14975	1.0132934414670846e-05	13538.67100739479	0.8524737358093262	0.8632568120956421	936	415	1.0	bumbling-sweep-123
126	attentive_lstm	0.8522291354087306	0.9889602365157282		0.6260524036264619	0.0008020770432313436	0.17068439604923336	3	1	adam	reduceonplateau	2	160	1	768	65	True	2.8296926764670246e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697109751/version_0	1	336	2	1	0.10231095103847894	True	128	128	65	65	2915800	3	LSTMEncoder	0		min	0.0008020770432313436	1	0.3333333333333333	0	5	loss	0.6260524036264619	4	3	1697112502.1129708	19799	2.8296926764670246e-06	2742.073174715042	0.7487645745277405	0.7507261633872986	891	395	1.0	brisk-sweep-122
127	attentive_lstm	0.8560536645784382	0.9913748798855608		0.8128319568575634	0.00021626537262445876	0.4193664562971429	3	1	adam	reduceonplateau	2	512	1	1216	65	True	0.00012485369335397714	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697109655/version_0	1	192	1	1	0.07964070716144636	True	128	128	65	65	3514400	1	LSTMEncoder	0		min	0.00021626537262445876	1	0.3333333333333333	0	5	loss	0.8128319568575634	4	1	1697112323.752323	7167	0.00012485369335397714	2661.6558458805084	0.6017152070999146	0.6039338707923889	504	223	1.0	youthful-sweep-121
128	attentive_lstm	0.8623906641962962	0.9959506242231584		0.7873916100380027	0.0008491582941301358	0.20755331103792585	3	1	adam	reduceonplateau	2	1536	1	1408	65	True	3.7966026408593887e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697109245/version_0	1	336	2	1	0.015588453741869256	True	128	128	65	65	3828000	1	LSTMEncoder	0		min	0.0008491582941301358	1	0.3333333333333333	0	5	loss	0.7873916100380027	4	1	1697115080.4337168	11519	3.7966026408593887e-06	5827.759437799454	0.14602094888687134	0.14731712639331818	810	359	1.0	sweepy-sweep-120
129	attentive_lstm	0.8345146793376476	0.9874694788884488		0.7046434935008214	6.140852986057903e-05	0.3136917048142691	3	1	adam	warmupinvsqrt	2	64	1	768	65	True	0.00046585247792327186	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697108562/version_0	1	464	2	1	0.10236648042587568	True	128	128	65	65	4760700	3	LSTMEncoder	0		min	6.140852986057903e-05	1	0.3333333333333333	74385	5	loss	0.7046434935008214	4	3	1697111422.2483366	29499	0.0001839674200308679	2851.131150484085	0.7495135068893433	0.7546060681343079	531	235	1.0	misunderstood-sweep-119
130	attentive_lstm	0.8178535768347135	0.9979656719057306		0.792113015022612	0.00030445332320170763	0.1904203511040571	3	1	adam	None	2	1328	1	576	65	True	4.0308474362774126e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697108381/version_0	1	144	2	1	0.1590528517410522	True	128	128	65	65	1963200	3	LSTMEncoder	0		min	0.00030445332320170763	1	0.3333333333333333	0	5	loss	0.792113015022612	4	3	1697109639.5523782	12543	4.0308474362774126e-05	1250.9020121097565	1.0866378545761108	1.089565634727478	576	255	1.0	valiant-sweep-118
131	attentive_lstm	0.926910181576106	0.9959194141899708		0.6052510392288573	0.000604748310405403	0.25146692127818726	3	1	adam	None	2	1904	1	1920	65	True	9.13387482110883e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/attentive_lstm/1697108105/version_0	1	432	2	1	0.0660063700123628	True	128	128	65	65	2135900	4	LSTMEncoder	0		min	0.000604748310405403	1	0.3333333333333333	0	5	loss	0.6052510392288573	4	4	1697115745.9509432	9519	9.13387482110883e-06	7633.184317350388	0.51305091381073	0.5140376091003418	630	279	1.0	genial-sweep-117
