	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	lr-Adam	train_loss	_step	_runtime	val_loss	_timestamp	trainer/global_step	epoch	max_val_accuracy	name
88	transformer	0.9973983930560488	0.986144815764246		0.609154817332422	0.0004203891276644156	0.3577308258758801	3	1	adam	reduceonplateau	2	192	1	896	34	True	1.2253980560034312e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696646094/version_0	6	448	2	8	0.1832280839075725	True	128	128	67	34	3852200	2	TransformerEncoder	33		min	0.0004203891276644156	1	0.3333333333333333	0	5	loss	0.609154817332422	4	2	1.2253980560034312e-05	1.094168782234192	1800	3711.652849674225	1.126495122909546	1696649811.2916608	28799	799	0.9900000095367432	kind-sweep-132
89	transformer	0.8740447883191427	0.991408627055528		0.5668741390698019	0.0004635359666927612	0.2630174293981942	3	1	adam	warmupinvsqrt	2	1728	1	1344	34	True	5.681858036751486e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696645954/version_0	8	304	6	2	0.1285319094820054	True	128	128	67	34	2262500	3	TransformerEncoder	33		min	0.0004635359666927612	1	0.3333333333333333	10474	5	loss	0.5668741390698019	4	3	3.636623028192202e-06	0.8356642127037048	1800	4028.04025053978	0.9674491286277772	1696649988.9164526	25599	799	0.959999978542328	fluent-sweep-131
90	transformer	0.8986525254904365	0.994525410373742		0.16273580862414833	0.00038153800839549866	0.34150764917561854	3	1	adam	reduceonplateau	2	1232	1	1088	34	True	0.0013147179686796271	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696645931/version_0	8	144	6	4	0.1811490305226937	True	128	128	67	34	904300	5	TransformerEncoder	33		min	0.00038153800839549866	1	0.3333333333333333	0	5	loss	0.16273580862414833	4	5	0.00038153800839549866	1.0825936794281006	711	1253.828963279724	1.0944645404815674	1696647193.0517783	12323	315	0.9900000095367432	eager-sweep-130
91	transformer	0.8678585179495345	0.9904481948966866		0.12473401491713389	8.002513068319736e-05	0.45627660674655696	3	1	adam	None	2	272	1	1728	34	True	6.808194770948904e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696645840/version_0	6	64	8	2	0.16061155057703047	True	128	128	67	34	2400100	5	TransformerEncoder	33		min	8.002513068319736e-05	1	0.3333333333333333	0	5	loss	0.12473401491713389	4	5	6.808194770948904e-06	1.3677493333816528	1800	3060.9131438732147	2.125854969024658	1696648908.063325	40799	799	0.18000000715255737	decent-sweep-129
92	transformer	0.9880092333943034	0.9868616550627723		0.7507994245142189	0.0006216589006999228	0.31737952883261744	3	1	adam	warmupinvsqrt	2	1280	1	1792	34	True	0.0010522108962284	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696645766/version_0	4	400	8	4	0.119605797662332	True	128	128	67	34	497200	2	TransformerEncoder	33		min	0.0006216589006999228	1	0.3333333333333333	1942	5	loss	0.7507994245142189	4	2	0.0004934823784201691	0.7697911858558655	738	1638.6123487949371	0.8336631059646606	1696647411.9261768	8855	327	0.9900000095367432	winter-sweep-128
93	transformer	0.9580845008261728	0.9893474733311932		0.18051308154997112	0.0007422627175360837	0.14931578473502422	3	1	adam	None	2	480	1	1536	34	True	0.0005662970819150289	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696645764/version_0	2	224	6	4	0.18940427486734168	True	128	128	67	34	4193600	3	TransformerEncoder	33		min	0.0007422627175360837	1	0.3333333333333333	0	5	loss	0.18051308154997112	4	3	0.0005662970819150289	1.1224818229675293	531	598.8596050739288	1.1303880214691162	1696646370.5024512	6843	235	0.9900000095367432	dauntless-sweep-127
94	transformer	0.9379968038680668	0.9926511150258824		0.6807034796698751	0.0009709418992227268	0.2436916250108277	3	1	adam	warmupinvsqrt	2	736	1	1536	34	True	4.559987149458845e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696645653/version_0	2	336	8	4	0.10624039511172256	True	128	128	67	34	3007200	5	TransformerEncoder	33		min	0.0009709418992227268	1	0.3333333333333333	16343	5	loss	0.6807034796698751	4	5	3.729342104042424e-05	0.6951451897621155	1449	2491.7251608371735	0.7144466042518616	1696648152.1541817	24471	643	0.9900000095367432	honest-sweep-126
95	transformer	0.8902689740306107	0.9861738394005852		0.48312276137470345	0.00030933105886598927	0.3733476519675478	3	1	adam	reduceonplateau	2	416	1	704	34	True	0.0004124478185556797	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696645645/version_0	4	480	6	4	0.011793689287829158	True	128	128	67	34	1692300	2	TransformerEncoder	33		min	0.00030933105886598927	1	0.3333333333333333	0	5	loss	0.48312276137470345	4	2	0.00030933105886598927	0.10739713162183762	747	1395.511713027954	0.7303691506385803	1696647046.520798	10955	331	0.9900000095367432	zesty-sweep-125
96	transformer	0.9674135154203066	0.9905681182571128		0.3040226240617937	0.0005852014767415497	0.11774975510950186	3	1	adam	None	2	784	1	448	34	True	0.0003486318513823034	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696645468/version_0	6	176	6	8	0.12694798509953753	True	128	128	67	34	2716300	3	TransformerEncoder	33		min	0.0005852014767415497	1	0.3333333333333333	0	5	loss	0.3040226240617937	4	3	0.0003486318513823034	0.8052954077720642	540	718.0478837490082	0.8127943873405457	1696646194.0703895	8399	239	0.9900000095367432	cerulean-sweep-124
97	transformer	0.9487429400416734	0.993587896585519		0.6238799043344274	7.080067302565018e-05	0.21384024600605384	3	1	adam	warmupinvsqrt	2	1504	1	1664	34	True	0.0038144043354938545	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696645397/version_0	6	240	4	2	0.0585937575558652	True	128	128	67	34	2675500	5	TransformerEncoder	33		min	7.080067302565018e-05	1	0.3333333333333333	14231	5	loss	0.6238799043344274	4	5	0.002806593197734253	0.4353612959384918	639	1086.8785572052002	0.43656736612319946	1696646490.507872	10507	283	0.9900000095367432	glowing-sweep-123
98	transformer	0.8574267483222515	0.9974025545964726		0.7370132395612962	9.260908097018648e-05	0.02608115859747523	3	1	adam	None	2	608	1	1280	34	True	0.00989600288507922	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696645377/version_0	2	112	2	8	0.07197655517119499	True	128	128	67	34	107300	5	TransformerEncoder	33		min	9.260908097018648e-05	1	0.3333333333333333	0	5	loss	0.7370132395612962	4	5	0.00989600288507922	0.7015485167503357	846	830.2132339477539	2.2339842319488525	1696646212.8615649	16919	375	0.9900000095367432	rich-sweep-122
99	transformer	0.8551175072965342	0.98901190599329		0.7751860927470229	0.0004925694796655195	0.01102765672073397	3	1	adam	warmupinvsqrt	2	48	1	1088	34	True	1.019914969732078e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696645351/version_0	8	304	4	4	0.12166974383170744	True	128	128	67	34	554700	5	TransformerEncoder	33		min	0.0004925694796655195	1	0.3333333333333333	11556	5	loss	0.7751860927470229	4	5	3.243592774886702e-07	0.7843186259269714	1800	5418.088163614273	1.1347705125808716	1696650775.8608415	114399	799	0.9800000190734864	sandy-sweep-121
100	transformer	0.9479231105415432	0.987128372028724		0.7720857592433842	9.8272446869492e-06	0.30807873747352504	3	1	adam	None	2	640	1	640	34	True	9.175636689138216e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696645287/version_0	4	128	6	4	0.05773685168795764	True	128	128	67	34	1439800	2	TransformerEncoder	33		min	9.8272446869492e-06	1	0.3333333333333333	0	5	loss	0.7720857592433842	4	2	9.175636689138216e-05	0.4210287630558014	999	1182.0699379444122	0.43551352620124817	1696646476.550767	19091	443	0.9900000095367432	rosy-sweep-120
101	transformer	0.9805790610996934	0.9954671918522656		0.7824425837066226	0.0007655066894912392	0.08523695178641721	3	1	adam	warmupinvsqrt	2	1872	1	1152	34	True	7.126839059625008e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696645117/version_0	4	144	8	8	0.15380981838727348	True	128	128	67	34	837100	1	TransformerEncoder	33		min	0.0007655066894912392	1	0.3333333333333333	3577	5	loss	0.7824425837066226	4	1	2.7531026509201226e-06	0.9617156982421876	1800	2379.814170360565	1.0758116245269775	1696647504.4017303	23999	799	0.949999988079071	divine-sweep-119
102	transformer	0.9926553968570622	0.9951498720242946		0.7286415689127665	0.0006589109074855672	0.33547476919801106	3	1	adam	None	2	1296	1	128	34	True	2.0240546934916125e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696645026/version_0	8	208	8	2	0.018114575769216445	True	128	128	67	34	4073800	5	TransformerEncoder	33		min	0.0006589109074855672	1	0.3333333333333333	0	5	loss	0.7286415689127665	4	5	2.0240546934916125e-06	1.5221951007843018	459	719.66663646698	3.145576000213623	1696645753.1121144	6527	203	0.0	sunny-sweep-118
103	transformer	0.9758807207969245	0.9902310271429278		0.5492478978980676	0.0009676655655139847	0.4186986256567531	3	1	adam	reduceonplateau	2	896	1	1664	34	True	0.000155363989966106	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696644927/version_0	4	352	2	2	0.1919020623271485	True	128	128	67	34	371500	3	TransformerEncoder	33		min	0.0009676655655139847	1	0.3333333333333333	0	5	loss	0.5492478978980676	4	3	0.000155363989966106	1.1381704807281494	1377	2107.493591070175	2.3177056312561035	1696647041.6140091	18971	611	0.550000011920929	celestial-sweep-117
104	transformer	0.9542166120626556	0.9953181695291322		0.6986088861108943	0.000807422179845161	0.1428925095890214	3	1	adam	reduceonplateau	2	1072	1	960	34	True	5.47167946468443e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696644832/version_0	2	272	8	4	0.0445755847298744	True	128	128	67	34	3158700	1	TransformerEncoder	33		min	0.000807422179845161	1	0.3333333333333333	0	5	loss	0.6986088861108943	4	1	5.47167946468443e-06	0.34571143984794617	1611	2301.0302636623383	0.4268974363803863	1696647142.3642266	37231	715	0.9800000190734864	polar-sweep-116
105	transformer	0.8455121813576395	0.9831469138947668		0.46872563217367735	0.0007658284330319618	0.15383195081375345	3	1	adam	None	2	1248	1	704	34	True	0.00813886142844636	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696644758/version_0	6	80	4	2	0.11199778227435386	True	128	128	67	34	4963200	4	TransformerEncoder	33		min	0.0007658284330319618	1	0.3333333333333333	0	5	loss	0.46872563217367735	4	4	0.00813886142844636	0.736163854598999	756	875.9724357128143	0.7913354635238647	1696645640.697497	11087	335	0.9900000095367432	olive-sweep-115
106	transformer	0.815844481864258	0.9844698175831722		0.142216213986485	0.0007396385571452246	0.17235859853272928	3	1	adam	reduceonplateau	2	112	1	960	34	True	0.00016269147107427198	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696644751/version_0	4	400	8	8	0.03860134169094989	True	128	128	67	34	1189200	2	TransformerEncoder	33		min	0.0007396385571452246	1	0.3333333333333333	0	5	loss	0.142216213986485	4	2	0.00016269147107427198	0.2919570207595825	495	1070.2528216838837	0.3183870315551758	1696645828.0549736	13639	219	0.9900000095367432	dashing-sweep-114
107	transformer	0.8391333311348471	0.9959493715749456		0.6294892042179412	0.0005598141403610692	0.2655553788765678	3	1	adam	None	2	976	1	1344	34	True	0.000912006015710188	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696644663/version_0	2	16	2	2	0.1910727544868914	True	128	128	67	34	1273000	5	TransformerEncoder	33		min	0.0005598141403610692	1	0.3333333333333333	0	5	loss	0.6294892042179412	4	5	0.000912006015710188	1.5347647666931152	1800	1269.3956425189972	1.9805662631988523	1696645939.1274946	23199	799	0.28999999165534973	dulcet-sweep-113
108	transformer	0.8038751724485008	0.9986925796169472		0.15381757906108318	0.00018016035709274343	0.30044645861006364	3	1	adam	warmupinvsqrt	2	1472	1	384	34	True	0.0007286932414007042	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696644516/version_0	2	64	8	8	0.07503238051002344	True	128	128	67	34	3751400	4	TransformerEncoder	33		min	0.00018016035709274343	1	0.3333333333333333	20388	5	loss	0.15381757906108318	4	4	0.0007266202470902647	0.5481824278831482	1206	1225.712079524994	0.6145713925361633	1696645749.3717985	20367	535	0.9800000190734864	chocolate-sweep-112
109	transformer	0.8216185462740997	0.9957199404633053		0.7135696719007896	0.0005553946939114592	0.25013828714569064	3	1	adam	warmupinvsqrt	2	1152	1	1344	34	True	0.0001799570443671194	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696644497/version_0	6	384	6	8	0.023843678139616232	True	128	128	67	34	1432700	4	TransformerEncoder	33		min	0.0005553946939114592	1	0.3333333333333333	7461	5	loss	0.7135696719007896	4	4	0.00014596907111674248	0.1923396736383438	711	1915.3193366527555	0.20424211025238037	1696646420.689957	11375	315	0.9900000095367432	olive-sweep-111
110	transformer	0.8459777269902836	0.988738082077906		0.2548186036019304	0.0009468830342130184	0.31700183828544753	3	1	adam	reduceonplateau	2	704	1	1344	34	True	0.008887318611712299	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696644482/version_0	2	256	4	2	0.08592497508632163	True	128	128	67	34	1433000	4	TransformerEncoder	33		min	0.0009468830342130184	1	0.3333333333333333	0	5	loss	0.2548186036019304	4	4	0.0009468830342130184	1.3332533836364746	459	524.3665208816528	4.426694393157959	1696645014.00327	7955	203	0.0	legendary-sweep-110
111	transformer	0.941990644168299	0.9944221406374136		0.8019746516059849	0.00020316339921325424	0.4133596314536376	3	1	adam	warmupinvsqrt	2	480	1	1728	34	True	0.008044632072603036	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696644426/version_0	6	432	8	2	0.06931181061376968	True	128	128	67	34	2447200	2	TransformerEncoder	33		min	0.00020316339921325424	1	0.3333333333333333	10196	5	loss	0.8019746516059849	4	2	0.005651598620640992	1.550837516784668	558	1484.0025601387024	4.485062122344971	1696645916.876723	7191	247	0.5099999904632568	genial-sweep-109
112	transformer	0.8011771316688541	0.980826461299091		0.3591152342301315	0.0009797554249078562	0.04585106589882265	3	1	adam	reduceonplateau	2	784	1	1472	34	True	0.0001973377431793972	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696644292/version_0	8	224	8	4	0.03931046642682223	True	128	128	67	34	2493100	3	TransformerEncoder	33		min	0.0009797554249078562	1	0.3333333333333333	0	5	loss	0.3591152342301315	4	3	0.0001973377431793972	0.29558390378952026	540	1065.4021611213684	0.3028322458267212	1696645363.9976072	8399	239	0.9900000095367432	toasty-sweep-108
113	transformer	0.8169162810498112	0.9986201653815172		0.29775891577983027	0.0003622639572521613	0.2424858285711211	3	1	adam	reduceonplateau	2	736	1	1216	34	True	0.000140590583092357	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696644290/version_0	2	448	2	2	0.18026551841683724	True	128	128	67	34	3200700	5	TransformerEncoder	33		min	0.0003622639572521613	1	0.3333333333333333	0	5	loss	0.29775891577983027	4	5	0.000140590583092357	1.079833984375	1143	1336.168642282486	1.1369751691818235	1696645632.5989892	19303	507	0.9900000095367432	vocal-sweep-107
114	transformer	0.994037712659564	0.9932908353038372		0.8756703474220356	0.0009535477816462804	0.29721388389847986	3	1	adam	None	2	1600	1	1216	34	True	0.00011313549352949426	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696644015/version_0	2	352	2	4	0.1984457756717108	True	128	128	67	34	4996700	5	TransformerEncoder	33		min	0.0009535477816462804	1	0.3333333333333333	0	5	loss	0.8756703474220356	4	5	0.00011313549352949426	1.1673063039779663	1125	1363.07563996315	1.245941400527954	1696645383.68887	17499	499	0.9900000095367432	dainty-sweep-106
115	transformer	0.8827104931686889	0.996854213582688		0.4052395719197359	0.00021096160836251717	0.28833280922542576	3	1	adam	reduceonplateau	2	1840	1	704	34	True	5.315662321453382e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696644012/version_0	6	400	6	4	0.03430774525618923	True	128	128	67	34	3812000	5	TransformerEncoder	33		min	0.00021096160836251717	1	0.3333333333333333	0	5	loss	0.4052395719197359	4	5	5.315662321453382e-06	0.27725908160209656	1800	3793.133424758911	0.36355775594711304	1696647812.8510268	23999	799	0.9800000190734864	fanciful-sweep-105
116	transformer	0.9292006577042284	0.986168543668168		0.1244108496026831	0.0009353048956097796	0.16646610404480844	3	1	adam	warmupinvsqrt	2	1648	1	1984	34	True	0.0007964420681109205	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696643977/version_0	6	112	8	4	0.005130881285898826	True	128	128	67	34	3839400	2	TransformerEncoder	33		min	0.0009353048956097796	1	0.3333333333333333	18637	5	loss	0.1244108496026831	4	2	0.00046349791654939335	0.050889547914266586	720	1119.5980665683746	0.06390158087015152	1696645103.7584736	10879	319	0.9900000095367432	golden-sweep-104
117	transformer	0.8121108851795548	0.992481041650017		0.11121142791450885	0.0007678130838288501	0.3619888865546983	3	1	adam	None	2	432	1	960	34	True	0.000850313078383619	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696643927/version_0	8	224	4	2	0.02600549534228585	True	128	128	67	34	2274200	3	TransformerEncoder	33		min	0.0007678130838288501	1	0.3333333333333333	0	5	loss	0.11121142791450885	4	3	0.000850313078383619	0.2149621993303299	576	978.8857538700104	1.3427296876907349	1696644912.846617	8191	255	0.9100000262260436	hearty-sweep-103
118	transformer	0.8785904592988807	0.9949629839689952		0.38728694336335534	0.0008117730058711377	0.3294668067221902	3	1	adam	warmupinvsqrt	2	224	1	1280	34	True	1.4437116745903185e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696643897/version_0	6	192	8	8	0.09888187651436396	True	128	128	67	34	1649800	1	TransformerEncoder	33		min	0.0008117730058711377	1	0.3333333333333333	7365	5	loss	0.38728694336335534	4	1	7.872498878333936e-06	0.6707652807235718	1800	2932.0689885616302	0.8310632705688477	1696646837.4906545	24799	799	0.959999978542328	misty-sweep-102
119	transformer	0.8721770996197827	0.984724364108842		0.8550665982333608	0.0003095518768678214	0.4282050027402789	3	1	adam	warmupinvsqrt	2	1088	1	256	34	True	4.771714532180448e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696643708/version_0	8	256	8	2	0.0727744921897463	True	128	128	67	34	917400	1	TransformerEncoder	33		min	0.0003095518768678214	1	0.3333333333333333	6745	5	loss	0.8550665982333608	4	1	2.912501559221393e-05	0.5308482646942139	801	1556.501715183258	1.6964848041534424	1696645272.3921692	18155	355	0.5299999713897705	gentle-sweep-101
120	transformer	0.8462687815560547	0.9859302597297148		0.5897593023665336	0.0003071825011210374	0.4773502394041709	3	1	adam	warmupinvsqrt	2	96	1	1344	34	True	1.261026069952411e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696643608/version_0	4	320	4	4	0.18795145995967305	True	128	128	67	34	596800	1	TransformerEncoder	33		min	0.0003071825011210374	1	0.3333333333333333	6216	5	loss	0.5897593023665336	4	1	5.376089807212507e-06	1.2157472372055054	1071	1837.9905536174776	2.655056953430176	1696645453.819795	34271	475	0.2800000011920929	wise-sweep-100
121	transformer	0.8021531983177824	0.9944127426405496		0.600554157745973	0.0003706620169871161	0.1747976400178885	3	1	adam	warmupinvsqrt	2	720	1	384	34	True	2.5106856617012448e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696643554/version_0	6	48	6	2	0.08539564226408809	True	128	128	67	34	108800	2	TransformerEncoder	33		min	0.0003706620169871161	1	0.3333333333333333	453	5	loss	0.600554157745973	4	2	3.510500625625804e-06	0.8911668658256531	1800	1775.8192284107208	1.7010486125946045	1696645336.6315124	23199	799	0.41999998688697815	prime-sweep-99
122	transformer	0.8952676575753677	0.990600599779086		0.13396078544810114	0.0003245421194277201	0.10360962278365345	3	1	adam	warmupinvsqrt	2	1504	1	1600	34	True	1.254802936714364e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696643523/version_0	2	400	8	2	0.06665305429746897	True	128	128	67	34	4345200	3	TransformerEncoder	33		min	0.0003245421194277201	1	0.3333333333333333	23112	5	loss	0.13396078544810114	4	3	1.1761389385993904e-05	0.470187246799469	1602	2874.7542929649353	0.4773605763912201	1696646405.887157	26343	711	0.9900000095367432	fresh-sweep-98
123	transformer	0.9788786276726864	0.982853527782404		0.6763533993350775	0.0003761551488442865	0.2893610162889146	3	1	adam	warmupinvsqrt	2	1984	1	1536	34	True	0.00029395225605110853	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696643436/version_0	6	48	6	4	0.1017859827498874	True	128	128	67	34	1990000	4	TransformerEncoder	33		min	0.0003761551488442865	1	0.3333333333333333	8024	5	loss	0.6763533993350775	4	4	0.0002167643882491731	0.681057870388031	1188	1374.2027070522308	0.7379409670829773	1696644819.465131	14783	527	0.9800000190734864	solar-sweep-97
124	transformer	0.961571730016484	0.9934262661206568		0.3807175582183715	0.0009086226493577575	0.012498899004493191	3	1	adam	warmupinvsqrt	2	1504	1	832	34	True	2.3369252789181465e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696643407/version_0	2	32	8	8	0.156403974467172	True	128	128	67	34	1765300	2	TransformerEncoder	33		min	0.0009086226493577575	1	0.3333333333333333	9389	5	loss	0.3807175582183715	4	2	1.8694904430668017e-06	2.664638042449951	459	472.41207909584045	3.224620819091797	1696643886.1928022	7547	203	0.0	pretty-sweep-96
125	transformer	0.963300080908522	0.987562602778761		0.43915556139495304	0.00024189426237748049	0.2080585583282208	3	1	adam	warmupinvsqrt	2	848	1	1024	34	True	2.120768626266028e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696643359/version_0	4	64	2	8	0.194162481097541	True	128	128	67	34	263800	2	TransformerEncoder	33		min	0.00024189426237748049	1	0.3333333333333333	1244	5	loss	0.43915556139495304	4	2	9.13899608516344e-07	2.5128908157348633	459	550.2242178916931	3.2670106887817383	1696643915.6015089	6731	203	0.0	cerulean-sweep-95
126	transformer	0.8919719787556114	0.9871126296616854		0.4712404848863908	0.0004067764336932552	0.08913774341941494	3	1	adam	warmupinvsqrt	2	1760	1	1856	34	True	3.813928987303154e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696643068/version_0	8	272	8	8	0.026853309469584908	True	128	128	67	34	2012600	5	TransformerEncoder	33		min	0.0004067764336932552	1	0.3333333333333333	9148	5	loss	0.4712404848863908	4	5	2.2813257455759424e-06	0.21696580946445465	1800	4466.7275602817535	0.3011317253112793	1696647542.5645652	25599	799	0.9900000095367432	kind-sweep-94
127	transformer	0.8765394691060963	0.9827963413593572		0.725647315168785	0.0004829943129503047	0.33068017913671804	3	1	adam	None	2	1344	1	1792	34	True	7.958682220093911e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696643022/version_0	2	496	4	2	0.01227705524127103	True	128	128	67	34	1244100	4	TransformerEncoder	33		min	0.0004829943129503047	1	0.3333333333333333	0	5	loss	0.725647315168785	4	4	7.958682220093911e-06	0.1747121512889862	1044	1709.8708019256592	1.9018011093139648	1696644738.678283	14383	463	0.5799999833106995	pretty-sweep-93
128	transformer	0.8758708294796234	0.987933326104972		0.10823256694893511	0.0007760054566352537	0.2677574779649438	3	1	adam	warmupinvsqrt	2	1760	1	1088	34	True	0.0001667139200700284	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696642982/version_0	4	144	8	8	0.09008302013834836	True	128	128	67	34	1168600	1	TransformerEncoder	33		min	0.0007760054566352537	1	0.3333333333333333	5311	5	loss	0.10823256694893511	4	1	0.00010492476702694448	0.6056814789772034	945	1422.945942401886	0.6199169158935547	1696644412.1750543	13439	419	0.9900000095367432	northern-sweep-92
129	transformer	0.9916672590378722	0.9949060797068008		0.3596415359167171	0.0004926048886169348	0.42227474570093954	3	1	adam	reduceonplateau	2	1952	1	768	34	True	0.0006359007942610365	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696642946/version_0	4	144	4	8	0.022703079711255805	True	128	128	67	34	4129800	5	TransformerEncoder	33		min	0.0004926048886169348	1	0.3333333333333333	0	5	loss	0.3596415359167171	4	5	0.0004926048886169348	0.19553513824939728	837	1048.925020694733	0.5386932492256165	1696644001.4360976	10787	371	0.959999978542328	valiant-sweep-91
130	transformer	0.8113172788341247	0.982784033662936		0.3696169440700693	0.0007392180842385984	0.22674257628881983	3	1	adam	reduceonplateau	2	160	1	1152	34	True	0.0003111909739409942	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696642870/version_0	6	336	6	8	0.11368498176350857	True	128	128	67	34	2130500	2	TransformerEncoder	33		min	0.0007392180842385984	1	0.3333333333333333	0	5	loss	0.3696169440700693	4	2	0.0003111909739409942	0.73570716381073	495	1088.7558450698853	0.7462428212165833	1696643965.937082	9459	219	0.9900000095367432	honest-sweep-90
131	transformer	0.8541871217419869	0.9963450243804156		0.8644286271119703	0.0003268456452155231	0.4898140759744988	3	1	adam	None	2	768	1	1792	34	True	0.0002766347279863299	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696642788/version_0	2	304	4	8	0.044153593376566304	True	128	128	67	34	1120900	3	TransformerEncoder	33		min	0.0003268456452155231	1	0.3333333333333333	0	5	loss	0.8644286271119703	4	3	0.0002766347279863299	0.34270840883255005	495	595.5650119781494	3.0007364749908447	1696643390.735913	5939	219	0.3499999940395355	glorious-sweep-89
132	transformer	0.9294938121787626	0.9891714353745608		0.2945817822245285	1.558050441482579e-05	0.24532693166916691	3	1	adam	None	2	688	1	1408	34	True	0.0001008789667092354	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-haida/transformer/1696642664/version_0	8	144	8	2	0.1629119390866727	True	128	128	67	34	3052000	5	TransformerEncoder	33		min	1.558050441482579e-05	1	0.3333333333333333	0	5	loss	0.2945817822245285	4	5	0.0001008789667092354	0.992035448551178	927	1604.0661911964417	0.9980787634849548	1696644275.159979	16479	411	0.9900000095367432	icy-sweep-88
