	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	trainer/global_step	_step	train_loss	lr-Adam	_runtime	val_loss	_timestamp	epoch	max_val_accuracy	name
121	transformer	0.8750364090591577	0.9863594283885416		0.4221120550856755	0.000346608523820573	0.051797059711684135	3	1	adam	warmupinvsqrt	2	464	1	448	65	True	0.0005340002207389305	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697139885/version_0	8	400	2	4	0.07673853753851212	True	128	128	65	65	3098800	4	TransformerEncoder	0		min	0.000346608523820573	1	0.3333333333333333	13356	5	loss	0.4221120550856755	4	4	13859	891	0.587436318397522	0.0005248643454926037	2676.6097254753113	0.5894283056259155	1697142571.6408184	395	0.9990000128746032	leafy-sweep-120
122	transformer	0.8299534241634684	0.980308955579636		0.6118010463374801	0.0006141985343515943	0.4585517042584259	3	1	adam	None	2	1920	1	1664	65	True	0.004848409347809523	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697139690/version_0	4	176	8	8	0.15059794672627183	True	128	128	65	65	504500	2	TransformerEncoder	0		min	0.0006141985343515943	1	0.3333333333333333	0	5	loss	0.6118010463374801	4	2	12375	819	1.1328339576721191	0.004848409347809523	1556.7939615249634	1.2024784088134766	1697141255.2332015	363	0.9649999737739564	stellar-sweep-119
123	transformer	0.9582395243105848	0.9876649857301724		0.41050425933778	0.0003949582476608934	0.13598738730365434	3	1	adam	warmupinvsqrt	2	560	1	1408	65	True	0.006639321689431361	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697139655/version_0	8	128	2	8	0.1878768449098372	True	128	128	65	65	3408600	3	TransformerEncoder	0		min	0.0003949582476608934	1	0.3333333333333333	24347	5	loss	0.41050425933778	4	3	14847	576	1.268054723739624	0.004033169088047391	1181.542920589447	1.2677907943725586	1697140848.6165075	255	0.996999979019165	vocal-sweep-118
124	transformer	0.8928713149140293	0.9868775668161488		0.5120846858621542	0.0007572669940281902	0.19739798633930855	3	1	adam	None	2	208	1	192	65	True	9.45414254975457e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697139229/version_0	2	384	2	8	0.17218030706952467	True	128	128	65	65	4372900	2	TransformerEncoder	0		min	0.0007572669940281902	1	0.3333333333333333	0	5	loss	0.5120846858621542	4	2	24803	1431	1.1635013818740845	9.45414254975457e-06	1910.350569486618	1.182215690612793	1697141159.2290926	635	0.9980000257492064	helpful-sweep-117
125	transformer	0.9429515968218404	0.9895877260205016		0.11304214456943013	0.000579727101725595	0.2476616615244367	3	1	adam	reduceonplateau	2	1312	1	1024	65	True	1.51069934118014e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697139170/version_0	4	64	2	2	0.07616033499124096	True	128	128	65	65	4495500	1	TransformerEncoder	0		min	0.000579727101725595	1	0.3333333333333333	0	5	loss	0.11304214456943013	4	1	9995	459	1.9558182954788208	1.51069934118014e-06	777.9582240581512	3.4803624153137207	1697139981.353125	203	0.0	spring-sweep-116
126	transformer	0.8856698199461903	0.9823508014738334		0.6813735230476498	0.0005156554398287724	0.3980084533773459	3	1	adam	None	2	544	1	1472	65	True	0.00012802630845015336	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697139060/version_0	4	480	6	4	0.08663431562638678	True	128	128	65	65	2460400	4	TransformerEncoder	0		min	0.0005156554398287724	1	0.3333333333333333	0	5	loss	0.6813735230476498	4	4	16047	612	0.6491255760192871	0.00012802630845015336	1930.775961637497	0.6942241191864014	1697141003.9069006	271	0.9980000257492064	glowing-sweep-115
127	transformer	0.9733083498923024	0.9956797081141288		0.6649662662897017	0.0008728385924941198	0.12108800305716176	3	1	adam	reduceonplateau	2	256	1	128	65	True	0.00047799001319043987	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697139060/version_0	2	48	8	2	0.1324842988820931	True	128	128	65	65	2801100	3	TransformerEncoder	0		min	0.0008728385924941198	1	0.3333333333333333	0	5	loss	0.6649662662897017	4	3	11775	828	0.935094952583313	0.00047799001319043987	1008.527109861374	0.9393216371536256	1697140081.653242	367	0.9990000128746032	glowing-sweep-114
128	transformer	0.8919993583993118	0.9958523180414663		0.6465722984677318	0.000226596961978258	0.20082285090943808	3	1	adam	None	2	160	1	1664	65	True	4.30981940111113e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697139013/version_0	8	224	6	2	0.11512240871460344	True	128	128	65	65	489200	1	TransformerEncoder	0		min	0.000226596961978258	1	0.3333333333333333	0	5	loss	0.6465722984677318	4	1	33999	1530	0.8295215964317322	4.30981940111113e-06	3845.672549009323	0.8364454507827759	1697142866.608821	679	0.9959999918937684	clear-sweep-113
129	transformer	0.9568392571891848	0.99057780035084		0.6573335034759235	0.0007889687023994897	0.2846200122300615	3	1	adam	None	2	1648	1	1280	65	True	0.000682027762589907	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697138915/version_0	8	80	2	4	0.12501116421175748	True	128	128	65	65	3583500	3	TransformerEncoder	0		min	0.0007889687023994897	1	0.3333333333333333	0	5	loss	0.6573335034759235	4	3	15287	882	0.887876033782959	0.000682027762589907	1388.2640042304993	0.8933441042900085	1697140313.2299592	391	0.9980000257492064	youthful-sweep-112
130	transformer	0.9767656826451644	0.9894089801060718		0.1686291610071492	0.00024378864111475793	0.4064926851637027	3	1	adam	warmupinvsqrt	2	400	1	1152	65	True	0.0011858759104225736	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697138912/version_0	4	224	4	8	0.026930396291725223	True	128	128	65	65	1583600	5	TransformerEncoder	0		min	0.00024378864111475793	1	0.3333333333333333	7918	5	loss	0.1686291610071492	4	5	12799	720	0.23917286098003387	0.0009341608417263144	1196.05296087265	0.25971782207489014	1697140115.5858748	319	0.9980000257492064	visionary-sweep-111
131	transformer	0.8266314002804012	0.9865556174713188		0.6568801489919662	3.45191068466012e-05	0.13424703533181476	3	1	adam	warmupinvsqrt	2	1152	1	1856	65	True	0.0016737008090519309	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697138889/version_0	4	416	2	2	0.02747684505603325	True	128	128	65	65	1452500	3	TransformerEncoder	0		min	3.45191068466012e-05	1	0.3333333333333333	7565	5	loss	0.6568801489919662	4	3	9743	522	0.9827460050582886	0.0014779224870090245	1555.5465557575226	2.3471486568450928	1697140460.4434009	231	0.9959999918937684	twilight-sweep-110
132	transformer	0.998895764358104	0.9922697588867028		0.8907920493360834	0.000989866476301847	0.3182672557592196	3	1	adam	warmupinvsqrt	2	416	1	384	65	True	1.314238619903191e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697138857/version_0	4	288	8	2	0.15873234798428157	True	128	128	65	65	1909800	3	TransformerEncoder	0		min	0.000989866476301847	1	0.3333333333333333	9181	5	loss	0.8907920493360834	4	3	7955	459	2.1975412368774414	1.1332999840729293e-05	1027.8062171936035	4.137189865112305	1697139895.0583842	203	0.0	icy-sweep-109
133	transformer	0.9273712497158726	0.9914228335453972		0.6438318798157591	0.0004089690293473695	0.2478066000878588	3	1	adam	None	2	1456	1	1024	65	True	1.841298982516877e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697138570/version_0	6	144	4	4	0.00980640164769735	True	128	128	65	65	2261900	4	TransformerEncoder	0		min	0.0004089690293473695	1	0.3333333333333333	0	5	loss	0.6438318798157591	4	4	31199	1800	0.21549509465694427	1.841298982516877e-06	3633.266928911209	0.22061389684677124	1697142218.053916	799	0.9279999732971193	frosty-sweep-107
134	transformer	0.8634541105903972	0.9902366648050096		0.14029274934980107	0.0009072799614349328	0.259547655603143	3	1	adam	warmupinvsqrt	2	1312	1	192	65	True	3.3091421685295064e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697138570/version_0	6	176	2	4	0.05600294941480231	True	128	128	65	65	3693300	3	TransformerEncoder	0		min	0.0009072799614349328	1	0.3333333333333333	22520	5	loss	0.14029274934980107	4	3	9995	459	1.8118404150009155	1.4616357526804171e-06	1085.094276189804	3.534425973892212	1697139669.2417662	203	0.0	worthy-sweep-106
135	transformer	0.9272396343783	0.9801560830812998		0.8580243287840278	0.00024014516299425472	0.4668134619920938	3	1	adam	warmupinvsqrt	2	1712	1	576	65	True	0.0003581773020046318	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697138503/version_0	2	448	2	4	0.16581704903327665	True	128	128	65	65	535100	5	TransformerEncoder	0		min	0.00024014516299425472	1	0.3333333333333333	2500	5	loss	0.8580243287840278	4	5	19151	1134	1.1323373317718506	0.00012953653453500827	1972.7110152244568	1.2566145658493042	1697140540.9178452	503	0.9980000257492064	different-sweep-105
136	transformer	0.971718342496354	0.996575579189906		0.8469332336609189	0.00010192840500159616	0.38706862886044846	3	1	adam	warmupinvsqrt	2	1056	1	1984	65	True	9.074200587744823e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697138396/version_0	4	176	2	2	0.07825385293424539	True	128	128	65	65	3111600	5	TransformerEncoder	0		min	0.00010192840500159616	1	0.3333333333333333	17679	5	loss	0.8469332336609189	4	5	35511	1737	0.5978417992591858	6.406651762335539e-05	2722.7763254642487	0.6281265020370483	1697141132.7175815	771	0.9980000257492064	sage-sweep-104
137	transformer	0.9180337982869344	0.9819704980182156		0.8678525006217077	0.0002839798031974263	0.2616418615225757	3	1	adam	None	2	1392	1	64	65	True	0.0014837241838555866	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697137891/version_0	2	144	4	2	0.03989434554327123	True	128	128	65	65	3864900	2	TransformerEncoder	0		min	0.0002839798031974263	1	0.3333333333333333	0	5	loss	0.8678525006217077	4	2	13579	873	0.34074655175209045	0.0014837241838555866	938.1001715660096	0.34113770723342896	1697138838.8970263	387	0.9990000128746032	balmy-sweep-101
138	transformer	0.818901565908412	0.9856202059079868		0.25412531420347595	1.041182998588023e-05	0.4971210965884793	3	1	adam	None	2	1888	1	896	65	True	1.3704340207575346e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697137851/version_0	6	336	6	4	0.08042177522902781	True	128	128	65	65	4392300	3	TransformerEncoder	0		min	1.041182998588023e-05	1	0.3333333333333333	0	5	loss	0.25412531420347595	4	3	27199	1800	0.6193013191223145	1.3704340207575346e-05	4416.5003027915955	0.6842541098594666	1697142274.8709178	799	0.9959999918937684	effortless-sweep-100
139	transformer	0.8770589156105977	0.9922540693489302		0.1507937200144169	0.0004526774035719825	0.44801126418643494	3	1	adam	None	2	624	1	1536	65	True	0.003819753861989316	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697137791/version_0	8	208	4	4	0.1541968028590348	True	128	128	65	65	31000	3	TransformerEncoder	0		min	0.0004526774035719825	1	0.3333333333333333	0	5	loss	0.1507937200144169	4	3	8111	468	2.276461601257324	0.003819753861989316	1831.2249767780304	4.307746887207031	1697139629.0632515	207	0.0010000000474974513	fluent-sweep-99
140	transformer	0.8937947007123981	0.9866452665783196		0.12054081911743592	0.000385084447800132	0.07080651592357512	3	1	adam	None	2	1456	1	1984	65	True	1.0409550718686704e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697137659/version_0	6	320	8	4	0.09582764893308024	True	128	128	65	65	597700	3	TransformerEncoder	0		min	0.000385084447800132	1	0.3333333333333333	0	5	loss	0.12054081911743592	4	3	31199	1800	0.708524227142334	1.0409550718686704e-06	5502.532602787018	0.720780074596405	1697143169.7182508	799	0.9990000128746032	glorious-sweep-98
141	transformer	0.851310568776621	0.99690990279409		0.27614528998932175	0.0009042880692409926	0.30683363105351347	3	1	adam	reduceonplateau	2	624	1	896	65	True	2.5188904435659822e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697137507/version_0	8	208	2	8	0.16603215300667024	True	128	128	65	65	2438400	4	TransformerEncoder	0		min	0.0009042880692409926	1	0.3333333333333333	0	5	loss	0.27614528998932175	4	4	31199	1800	1.1893742084503174	2.5188904435659822e-06	4851.67990732193	1.2205899953842163	1697142366.2580063	799	0.9610000252723694	warm-sweep-97
142	transformer	0.9981668411923058	0.9907123921570482		0.18314686118096513	0.0009729601226731048	0.4560706079882896	3	1	adam	None	2	1088	1	960	65	True	0.00030547374300720373	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697137470/version_0	2	384	6	8	0.001197117376152335	True	128	128	65	65	4139000	3	TransformerEncoder	0		min	0.0009729601226731048	1	0.3333333333333333	0	5	loss	0.18314686118096513	4	3	22891	873	0.021140681579709053	0.00030547374300720373	1411.8075022697449	0.02639605849981308	1697138896.9134502	387	0.9990000128746032	wobbly-sweep-96
143	transformer	0.8693130981150475	0.9984448917267458		0.3653359277999638	0.0001404808567947171	0.4790160618630504	3	1	adam	reduceonplateau	2	544	1	1792	65	True	0.003383075091758419	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697137378/version_0	6	112	4	8	0.0813925282009213	True	128	128	65	65	4939100	1	TransformerEncoder	0		min	0.0001404808567947171	1	0.3333333333333333	0	5	loss	0.3653359277999638	4	1	40827	1557	0.6256769895553589	0.0001404808567947171	3011.8205671310425	0.6588855981826782	1697140434.727745	691	0.996999979019165	ruby-sweep-95
144	transformer	0.9533599443569428	0.9889572811379608		0.5864307676394721	0.0008685363497723872	0.045107275217440845	3	1	adam	None	2	64	1	1152	65	True	0.00023864611358283196	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697137315/version_0	8	352	2	4	0.0347720673446708	True	128	128	65	65	482100	4	TransformerEncoder	0		min	0.0008685363497723872	1	0.3333333333333333	0	5	loss	0.5864307676394721	4	4	47999	864	0.29267629981040955	0.00023864611358283196	2615.9285016059875	0.2976985573768616	1697139939.2939527	383	0.9990000128746032	solar-sweep-94
145	transformer	0.8883843567435482	0.9847639317279616		0.22240609862017308	9.499182479677126e-05	0.06219666217969677	3	1	adam	reduceonplateau	2	800	1	1024	65	True	4.14594489918298e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697137076/version_0	6	432	4	2	0.13245938413386046	True	128	128	65	65	4560900	4	TransformerEncoder	0		min	9.499182479677126e-05	1	0.3333333333333333	0	5	loss	0.22240609862017308	4	4	14239	801	0.929794430732727	4.14594489918298e-05	2059.3079619407654	0.938165843486786	1697139142.737961	355	0.9990000128746032	stoic-sweep-93
146	transformer	0.8540724940107078	0.9860663130957752		0.5508210791071972	0.0004991872252482984	0.17768428607658435	3	1	adam	warmupinvsqrt	2	688	1	64	65	True	7.853582227953437e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697136929/version_0	8	304	6	4	0.1639242351727622	True	128	128	65	65	1669300	5	TransformerEncoder	0		min	0.0004991872252482984	1	0.3333333333333333	9705	5	loss	0.5508210791071972	4	5	16919	810	1.114163875579834	5.956201913948947e-05	1934.166250705719	1.1229257583618164	1697138871.0839307	359	0.9990000128746032	vital-sweep-92
147	transformer	0.818863270113856	0.9906638998440064		0.6661812527046387	0.000698979804932964	0.08685874945021954	3	1	adam	None	2	1760	1	1792	65	True	2.6561701079298895e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697136616/version_0	2	336	6	2	0.029390367262355888	True	128	128	65	65	1652200	2	TransformerEncoder	0		min	0.000698979804932964	1	0.3333333333333333	0	5	loss	0.6661812527046387	4	2	22199	1350	0.25551390647888184	2.6561701079298895e-06	2276.9637200832367	0.26858407258987427	1697138900.406681	599	0.996999979019165	vital-sweep-91
148	transformer	0.9172112876941056	0.9966963845010416		0.3152991867545654	0.0009507177980238028	0.3468440998821306	3	1	adam	None	2	1152	1	1536	65	True	0.0002145202513769064	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697136418/version_0	8	224	8	2	0.06257642292534227	True	128	128	65	65	1037400	2	TransformerEncoder	0		min	0.0009507177980238028	1	0.3333333333333333	0	5	loss	0.3152991867545654	4	2	20831	1116	0.489272803068161	0.0002145202513769064	2568.59588098526	0.4950686395168304	1697138994.4558709	495	0.9990000128746032	likely-sweep-90
149	transformer	0.8848405469444853	0.985119981879176		0.6365788391733151	0.0002811024979406498	0.2492843494780637	3	1	adam	None	2	1152	1	1856	65	True	0.002441811161074555	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697136263/version_0	4	208	4	4	0.123434374982167	True	128	128	65	65	2673300	4	TransformerEncoder	0		min	0.0002811024979406498	1	0.3333333333333333	0	5	loss	0.6365788391733151	4	4	12263	657	0.9439189434051514	0.002441811161074555	1221.3126091957092	0.9714908599853516	1697137493.6908605	291	0.9900000095367432	sandy-sweep-89
150	transformer	0.87716202849311	0.9958798353054368		0.755960005203232	0.0001166042491981724	0.25209871083766033	3	1	adam	warmupinvsqrt	2	1184	1	1088	65	True	7.053253372205566e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697136034/version_0	2	144	2	4	0.19933898614526577	True	128	128	65	65	1424200	3	TransformerEncoder	0		min	0.0001166042491981724	1	0.3333333333333333	9622	5	loss	0.755960005203232	4	3	43999	1800	1.3777669668197632	3.3004064489752965e-06	2335.084197282791	1.4123005867004397	1697138376.9392612	799	0.9729999899864196	vivid-sweep-88
151	transformer	0.974688384344506	0.9800661426853328		0.707220121209328	0.0009215692269462186	0.31979186546319305	3	1	adam	None	2	1056	1	1408	65	True	8.794739438938339e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697135736/version_0	8	336	6	2	0.12276089928936731	True	128	128	65	65	1877000	3	TransformerEncoder	0		min	0.0009215692269462186	1	0.3333333333333333	0	5	loss	0.707220121209328	4	3	27231	1332	0.8753529787063599	8.794739438938339e-06	4113.892473459244	0.8950493335723877	1697139857.2912395	591	0.9959999918937684	northern-sweep-87
152	transformer	0.8148534979711647	0.9858069114562334		0.7800271179112167	8.596314671359241e-05	0.4069921270956263	3	1	adam	None	2	752	1	1920	65	True	0.004525143810118326	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697135733/version_0	8	464	2	4	0.16806794534233266	True	128	128	65	65	174300	2	TransformerEncoder	0		min	8.596314671359241e-05	1	0.3333333333333333	0	5	loss	0.7800271179112167	4	2	8771	459	2.339948892593384	0.004525143810118326	3473.229383468628	4.125921726226807	1697139213.3814695	203	0.0	restful-sweep-86
153	transformer	0.8993236305373351	0.9863207066994184		0.7113356782870195	0.0005305977810452738	0.04423473376390696	3	1	adam	None	2	224	1	1728	65	True	0.000293393232889668	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697135718/version_0	8	304	8	2	0.11213990963681282	True	128	128	65	65	4182900	1	TransformerEncoder	0		min	0.0005305977810452738	1	0.3333333333333333	0	5	loss	0.7113356782870195	4	1	10943	684	0.8071846961975098	0.000293393232889668	2044.9514045715332	0.8096272945404053	1697137773.7185843	303	0.9990000128746032	apricot-sweep-85
154	transformer	0.9076476775268264	0.9920088911778796		0.24723877514767773	0.0006722787025910886	0.4899521108602051	3	1	adam	reduceonplateau	2	1856	1	1536	65	True	0.007623397703397913	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697134966/version_0	6	272	6	8	0.03685588848895443	True	128	128	65	65	1419900	2	TransformerEncoder	0		min	0.0006722787025910886	1	0.3333333333333333	0	5	loss	0.24723877514767773	4	2	7139	459	1.648059606552124	0.0006722787025910886	1939.8126299381256	4.710231304168701	1697136914.258859	203	0.0	breezy-sweep-84
155	transformer	0.8050512934882299	0.9897437712269695		0.3487700003878391	0.00041216224177649703	0.07129632502075756	3	1	adam	None	2	1760	1	1664	65	True	1.5529945962577072e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697134762/version_0	2	448	6	8	0.043248890936609066	True	128	128	65	65	4924700	1	TransformerEncoder	0		min	0.00041216224177649703	1	0.3333333333333333	0	5	loss	0.3487700003878391	4	1	10655	648	0.353564977645874	1.5529945962577072e-05	1240.258411169052	0.3570335805416107	1697136012.208357	287	0.9990000128746032	prime-sweep-80
156	transformer	0.9134770772499922	0.9855181528421468		0.4810209072759307	2.1737110876484554e-05	0.4632137481966999	3	1	adam	warmupinvsqrt	2	112	1	1088	65	True	0.002564285495653358	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697134505/version_0	8	16	8	2	0.127360406030256	True	128	128	65	65	4240800	2	TransformerEncoder	0		min	2.1737110876484554e-05	1	0.3333333333333333	37864	5	loss	0.4810209072759307	4	2	48671	1521	1.4314197301864624	0.0022634009142270253	3324.782388448715	1.9908573627471924	1697137838.0596836	675	0.3160000145435333	colorful-sweep-79
157	transformer	0.834410390208807	0.989176944502596		0.7744973434986149	0.0005459021113146129	0.02558762993156616	3	1	adam	reduceonplateau	2	1376	1	1792	65	True	0.0039472290976969165	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697134451/version_0	4	464	8	8	0.11900178584655924	True	128	128	65	65	135000	2	TransformerEncoder	0		min	0.0005459021113146129	1	0.3333333333333333	0	5	loss	0.7744973434986149	4	2	37599	1800	1.0026066303253174	0.0005459021113146129	7678.706278324127	2.9666717052459717	1697142137.9096534	799	0.16899999976158142	worldly-sweep-78
158	transformer	0.9245251980662254	0.9976359839285056		0.36981314224256434	0.0006682456380723487	0.2138636998527806	3	1	adam	reduceonplateau	2	1520	1	1408	65	True	4.983650534877885e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697134424/version_0	4	160	6	4	0.18079572544810063	True	128	128	65	65	4194100	5	TransformerEncoder	0		min	0.0006682456380723487	1	0.3333333333333333	0	5	loss	0.36981314224256434	4	5	34399	1800	1.2217085361480713	4.983650534877885e-06	2922.4635412693024	1.2399022579193115	1697137355.9790173	799	0.9950000047683716	grateful-sweep-77
159	transformer	0.8348109822346257	0.9843153280660056		0.23576796041114945	0.0009441153402141656	0.23291437990003944	3	1	adam	reduceonplateau	2	1296	1	1984	65	True	2.600810748131651e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697134105/version_0	2	320	6	2	0.0988112326595853	True	128	128	65	65	772900	3	TransformerEncoder	0		min	0.0009441153402141656	1	0.3333333333333333	0	5	loss	0.23576796041114945	4	3	30399	1800	0.7490865588188171	2.600810748131651e-06	3185.5739974975586	0.7785989046096802	1697137297.5158365	799	0.9950000047683716	vibrant-sweep-75
160	transformer	0.8815423688018724	0.995203123645346		0.3212516899109461	0.00016002615490016793	0.22195732065440463	3	1	adam	warmupinvsqrt	2	1792	1	2048	65	True	0.009826309688757116	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697133880/version_0	8	144	4	8	0.1408780091379058	True	128	128	65	65	4481600	3	TransformerEncoder	0		min	0.00016002615490016793	1	0.3333333333333333	17506	5	loss	0.3212516899109461	4	3	10111	711	1.838618755340576	0.005658014490041799	1811.6592330932615	3.056260585784912	1697135700.190004	315	0.9990000128746032	eager-sweep-74
161	transformer	0.9262414353104952	0.9904972923143464		0.7597243416942938	0.0005647275043746057	0.4990063832951735	3	1	adam	None	2	1760	1	1600	65	True	0.00018560377515866095	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697133832/version_0	4	384	2	4	0.11714434422998944	True	128	128	65	65	2152200	4	TransformerEncoder	0		min	0.0005647275043746057	1	0.3333333333333333	0	5	loss	0.7597243416942938	4	4	22051	1341	0.8421431183815002	0.00018560377515866095	2556.0972607135773	0.9218188524246216	1697136397.2328186	595	0.9980000257492064	morning-sweep-73
162	transformer	0.9583388189914052	0.9842295877276114		0.28523363826694004	0.0006611970768952873	0.4802235897347113	3	1	adam	warmupinvsqrt	2	144	1	1536	65	True	1.1097273604026355e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697133731/version_0	6	320	2	8	0.07406163468855347	True	128	128	65	65	1491300	1	TransformerEncoder	0		min	0.0006611970768952873	1	0.3333333333333333	10356	5	loss	0.28523363826694004	4	1	44799	1800	1.0082294940948486	5.338815484980701e-07	6728.750306606293	1.4055616855621338	1697140468.3173163	799	0.546999990940094	glamorous-sweep-72
163	transformer	0.9915285854998248	0.9937981199260548		0.11960830955623925	0.000969173114732444	0.3905391875430668	3	1	adam	warmupinvsqrt	2	1360	1	1152	65	True	2.9887885549042905e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697133563/version_0	6	224	2	8	0.1961386312425073	True	128	128	65	65	2066300	4	TransformerEncoder	0		min	0.000969173114732444	1	0.3333333333333333	12154	5	loss	0.11960830955623925	4	4	30143	1413	1.3002692461013794	1.8993299580056735e-05	3025.517105579376	1.3410353660583496	1697136598.4646845	627	0.9959999918937684	olive-sweep-70
164	transformer	0.8635021660312946	0.9960147962754822		0.8552544865282135	0.0004076779519082691	0.31634525303834443	3	1	adam	None	2	1904	1	1088	65	True	5.945111173372647e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697133553/version_0	2	304	4	2	0.12349001383737096	True	128	128	65	65	1402300	1	TransformerEncoder	0		min	0.0004076779519082691	1	0.3333333333333333	0	5	loss	0.8552544865282135	4	1	12103	801	0.8851960897445679	5.945111173372647e-05	1319.8192856311798	0.9190236330032348	1697134892.2242017	355	0.9980000257492064	cool-sweep-69
165	transformer	0.8579514292695245	0.9912822723709172		0.2654230369433697	2.219275637487444e-05	0.05358408587422142	3	1	adam	reduceonplateau	2	320	1	960	65	True	1.7562251214938475e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2021-g2p-geo/transformer/1697133492/version_0	2	16	8	8	0.1475829750263635	True	128	128	65	65	4476500	4	TransformerEncoder	0		min	2.219275637487444e-05	1	0.3333333333333333	0	5	loss	0.2654230369433697	4	4	10199	459	2.962135076522827	1.7562251214938475e-06	1414.634183883667	3.911798000335694	1697134919.0784848	203	0.0	silver-sweep-68
