	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	_step	lr-Adam	val_loss	trainer/global_step	epoch	_runtime	_timestamp	train_loss	max_val_accuracy	name
172	transformer	0.8628421217723488	0.9904628246547412		0.7093455841487921	0.0008948919062579435	0.06030180343267266	3	1	adam	warmupinvsqrt	2	1072	1	1408	42	True	5.47051382362756e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695962984/version_0	8	320	6	2	0.10591648740264158	True	128	128	68	42	347200	4	TransformerEncoder	26		min	0.0008948919062579435	1	0.3333333333333333	2591	5	loss	0.7093455841487921	4	4	1737	1.1579878577994975e-06	0.7466753125190735	57899	771	5988.621685266495	1695968979.4696372	0.7216328382492065	0.984000027179718	fragrant-sweep-43
173	transformer	0.8969726420953887	0.9808517225891796		0.8790833048631546	0.0008986500471588432	0.4192707116040356	3	1	adam	None	2	1920	1	1088	42	True	0.0005216053809538371	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695962551/version_0	4	352	4	4	0.059631198934168864	True	128	128	68	42	4408800	3	TransformerEncoder	26		min	0.0008986500471588432	1	0.3333333333333333	0	5	loss	0.8790833048631546	4	3	1044	0.0005216053809538371	0.5224590301513672	19487	463	2198.016664981842	1695964755.907664	0.4479776322841644	0.9850000143051147	silver-sweep-42
174	transformer	0.8566316485693127	0.983892518498549		0.6075041564966753	0.0007502213982169226	0.01129626053235483	3	1	adam	warmupinvsqrt	2	416	1	384	42	True	3.877766455006761e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695962353/version_0	6	64	2	4	0.14555364725024242	True	128	128	68	42	1209700	2	TransformerEncoder	26		min	0.0007502213982169226	1	0.3333333333333333	5815	5	loss	0.6075041564966753	4	2	1539	1.6163973028272556e-05	0.9803669452667236	33515	683	3059.4395623207092	1695965420.1225402	0.9393798112869264	0.9769999980926514	stellar-sweep-41
175	transformer	0.8053443794313683	0.9962884248393188		0.8877692929395692	0.0003050228417248482	0.3949098587817236	3	1	adam	warmupinvsqrt	2	1456	1	1728	42	True	0.006516830283708024	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695962077/version_0	6	352	8	4	0.12404834726438856	True	128	128	68	42	3152200	2	TransformerEncoder	26		min	0.0003050228417248482	1	0.3333333333333333	15154	5	loss	0.8877692929395692	4	2	531	0.004951913733462973	3.702268600463867	11563	235	2267.055515766144	1695964351.9542418	2.786445140838623	0.9559999704360962	eager-sweep-40
176	transformer	0.9580592751052294	0.9915292027312635		0.5501492438397148	0.0003876371627663124	0.4304961454487204	3	1	adam	reduceonplateau	2	976	1	576	42	True	5.232137995995524e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695961999/version_0	2	368	4	8	0.17377909890573426	True	128	128	68	42	3091800	1	TransformerEncoder	26		min	0.0003876371627663124	1	0.3333333333333333	0	5	loss	0.5501492438397148	4	1	1800	5.232137995995524e-06	1.323817253112793	32799	799	3697.803697347641	1695965704.8345792	1.1883246898651123	0.9039999842643738	resilient-sweep-39
177	transformer	0.8486803880891167	0.9939064387914268		0.163776657237573	0.00016530527910157934	0.31548063318289277	3	1	adam	warmupinvsqrt	2	32	1	1920	42	True	0.0005203726081184425	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695961847/version_0	4	160	8	8	0.1007191442897586	True	128	128	68	42	433500	3	TransformerEncoder	26		min	0.00016530527910157934	1	0.3333333333333333	13546	5	loss	0.163776657237573	4	3	1125	0.00015324895498757877	0.7221851348876953	156499	499	12648.156048059464	1695974506.154146	0.6891527771949768	0.9890000224113464	swift-sweep-38
178	transformer	0.8542135602576583	0.9928257370553044		0.7563807119924574	0.0006391800455315215	0.08135524470231215	3	1	adam	None	2	1952	1	2048	42	True	0.00016166449877939694	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695961847/version_0	6	112	6	4	0.069788879762873	True	128	128	68	42	1034300	3	TransformerEncoder	26		min	0.0006391800455315215	1	0.3333333333333333	0	5	loss	0.7563807119924574	4	3	729	0.00016166449877939694	0.5358232259750366	13283	323	1441.4270570278168	1695963299.323426	0.502873420715332	0.9850000143051147	brisk-sweep-37
179	transformer	0.8171242721573839	0.9940342995938026		0.7317271084525715	7.043615238677497e-05	0.11932655937598968	3	1	adam	reduceonplateau	2	1936	1	64	42	True	2.138817681912634e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695961646/version_0	8	224	8	2	0.0854504181466514	True	128	128	68	42	2958700	3	TransformerEncoder	26		min	7.043615238677497e-05	1	0.3333333333333333	0	5	loss	0.7317271084525715	4	3	1800	2.138817681912634e-06	0.727041482925415	33599	799	6132.276487588882	1695967788.3152306	0.6753892302513123	0.9179999828338624	efficient-sweep-36
180	transformer	0.9931797571422522	0.9805683951617712		0.755938649385034	0.00031969235981718955	0.2523582877845908	3	1	adam	warmupinvsqrt	2	592	1	1856	42	True	2.0962070716693986e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695961372/version_0	4	448	4	2	0.16626819368052925	True	128	128	68	42	3861600	5	TransformerEncoder	26		min	0.00031969235981718955	1	0.3333333333333333	26091	5	loss	0.755938649385034	4	5	1800	1.4526189257323596e-05	1.0831159353256226	54399	799	7226.342257022858	1695968608.743902	1.049330234527588	0.9869999885559082	radiant-sweep-35
181	transformer	0.8182288281249114	0.9825457017903028		0.26971269359028216	0.0007106621242875786	0.02120061952499358	3	1	adam	None	2	848	1	320	42	True	1.6150519296993693e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695959602/version_0	6	224	8	2	0.15189440112007843	True	128	128	68	42	4149600	2	TransformerEncoder	26		min	0.0007106621242875786	1	0.3333333333333333	0	5	loss	0.26971269359028216	4	2	1800	1.6150519296993693e-06	1.0297352075576782	38399	799	3966.416826725006	1695963577.1770928	0.9912815690040588	0.9649999737739564	silver-sweep-34
182	transformer	0.8669922620909661	0.9844532715511496		0.124918944811132	0.0009090260125726142	0.16679482993208494	3	1	adam	None	2	1584	1	1344	42	True	2.9606112956953455e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695959522/version_0	6	96	2	2	0.15168587093475577	True	128	128	68	42	4257300	4	TransformerEncoder	26		min	0.0009090260125726142	1	0.3333333333333333	0	5	loss	0.124918944811132	4	4	1800	2.9606112956953455e-06	1.1810911893844604	40799	799	5257.014436244965	1695964789.9978752	1.104365587234497	0.8209999799728394	sleek-sweep-33
183	transformer	0.8043884061731718	0.9934835293202828		0.48580127595944766	0.0001760698393870009	0.058095695125372715	3	1	adam	warmupinvsqrt	2	560	1	640	42	True	0.0011157290846356795	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695959320/version_0	4	464	4	2	0.1752089708572053	True	128	128	68	42	3579800	2	TransformerEncoder	26		min	0.0001760698393870009	1	0.3333333333333333	25570	5	loss	0.48580127595944766	4	2	639	0.0008890925236033088	1.4922921657562256	20447	283	2289.4811284542084	1695961620.9584944	1.2129758596420288	0.9760000109672546	rosy-sweep-32
184	transformer	0.8569046318606778	0.9891110358175932		0.7762438648571084	0.0004441054390659036	0.43540353115195457	3	1	adam	warmupinvsqrt	2	1520	1	1920	42	True	0.0003078529381233952	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695958922/version_0	4	480	2	4	0.18840762739029104	True	128	128	68	42	1415500	4	TransformerEncoder	26		min	0.0004441054390659036	1	0.3333333333333333	7450	5	loss	0.7762438648571084	4	4	1332	0.00015013770188229822	1.273523211479187	31375	591	3569.1351823806763	1695962498.1290553	1.1661897897720337	0.9869999885559082	wandering-sweep-31
185	transformer	0.8096312932922588	0.9870656027625851		0.521181590685267	0.0006842252747225973	0.3705486974514496	3	1	adam	reduceonplateau	2	1024	1	1920	42	True	0.009248587610303578	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695958161/version_0	8	80	6	2	0.09357954587779184	True	128	128	68	42	1750100	4	TransformerEncoder	26		min	0.0006842252747225973	1	0.3333333333333333	0	5	loss	0.521181590685267	4	4	459	0.0006842252747225973	4.121385097503662	8159	203	1311.9791119098663	1695959485.513839	1.8119746446609497	0.0	worthy-sweep-30
186	transformer	0.9698773968568396	0.9947773090353348		0.7836175530263805	0.0006280882961790629	0.42830453406602303	3	1	adam	None	2	128	1	1792	42	True	5.510312733763109e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695957626/version_0	8	80	2	2	0.18600333155468596	True	128	128	68	42	4019800	2	TransformerEncoder	26		min	0.0006280882961790629	1	0.3333333333333333	0	5	loss	0.7836175530263805	4	2	1800	5.510312733763109e-06	1.585510492324829	63199	799	5314.022641420364	1695962948.4941163	1.5002602338790894	0.6439999938011169	autumn-sweep-29
187	transformer	0.965626010927476	0.998726921411243		0.22840791513988395	0.0002962385406989728	0.47756124447897985	3	1	adam	reduceonplateau	2	432	1	320	42	True	0.008466280992869656	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695957626/version_0	8	192	4	4	0.05607767925041658	True	128	128	68	42	3618300	2	TransformerEncoder	26		min	0.0002962385406989728	1	0.3333333333333333	0	5	loss	0.22840791513988395	4	2	459	0.0002962385406989728	3.31531286239624	9587	203	1238.116910457611	1695958872.2898695	2.669022560119629	0.0	swift-sweep-28
188	transformer	0.939765276050372	0.9978342342106132		0.3176940488308351	0.0006842227212714398	0.3390602723117037	3	1	adam	warmupinvsqrt	2	992	1	1984	42	True	0.0034687566409340328	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695954909/version_0	4	272	8	2	0.09692393077190886	True	128	128	68	42	1588400	3	TransformerEncoder	26		min	0.0006842227212714398	1	0.3333333333333333	6404	5	loss	0.3176940488308351	4	3	1332	0.0017832565371236032	0.7348326444625854	24271	591	4374.753141403198	1695959295.8488257	0.6797756552696228	0.984000027179718	divine-sweep-27
189	transformer	0.918475742361685	0.984948366674256		0.24772278269580683	0.0005413712512094236	0.20459888745976723	3	1	adam	reduceonplateau	2	1552	1	640	42	True	0.0005469469412765786	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695954680/version_0	8	208	2	8	0.07326366568610339	True	128	128	68	42	2578200	4	TransformerEncoder	26		min	0.0005413712512094236	1	0.3333333333333333	0	5	loss	0.24772278269580683	4	4	1089	0.0005413712512094236	0.5497457385063171	25167	483	3417.6184804439545	1695958108.5713365	0.5253305435180664	0.9879999756813048	valiant-sweep-26
190	transformer	0.8138358331037963	0.9914793845703525		0.1546215391663025	5.36221602351533e-05	0.37798193003456015	3	1	adam	None	2	1968	1	832	42	True	0.004349893324978116	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695952738/version_0	4	336	2	2	0.1558142848699418	True	128	128	68	42	1906400	3	TransformerEncoder	26		min	5.36221602351533e-05	1	0.3333333333333333	0	5	loss	0.1546215391663025	4	3	459	0.004349893324978116	3.643003463745117	8363	203	1860.4748239517212	1695954612.5901349	2.6762564182281494	0.0	upbeat-sweep-25
191	transformer	0.9032530570960356	0.9889384625379336		0.7268677246688816	0.0003075755915210991	0.12088824416467676	3	1	adam	reduceonplateau	2	1280	1	640	42	True	0.0008968340649206654	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695951258/version_0	6	336	8	2	0.021302670543660775	True	128	128	68	42	4448400	1	TransformerEncoder	26		min	0.0003075755915210991	1	0.3333333333333333	0	5	loss	0.7268677246688816	4	1	1089	0.0003075755915210991	0.22307147085666656	19359	483	3602.5694794654846	1695954880.1036534	0.1806487739086151	0.9890000224113464	swift-sweep-24
192	transformer	0.8900026290327205	0.9865417724186716		0.6074191059127811	0.0008391472770309729	0.24548984450793349	3	1	adam	None	2	592	1	704	42	True	0.0006079162315383331	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695937759/version_0	2	208	6	4	0.1483325034796069	True	128	128	68	42	1441000	2	TransformerEncoder	26		min	0.0008391472770309729	1	0.3333333333333333	0	5	loss	0.6074191059127811	4	2	1116	0.0006079162315383331	0.9942184686660768	33727	495	3420.0317709445953	1695941194.550933	0.9566295742988586	0.9900000095367432	dandy-sweep-17
193	transformer	0.9149904859395868	0.9847606332696188		0.589074531188213	0.0007294459028939211	0.09256950729894964	3	1	adam	None	2	1248	1	1600	42	True	1.6181930357137528e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695937188/version_0	8	240	4	2	0.14987890924739536	True	128	128	68	42	4872500	4	TransformerEncoder	26		min	0.0007294459028939211	1	0.3333333333333333	0	5	loss	0.589074531188213	4	4	1107	1.6181930357137528e-05	0.986411988735199	24107	491	4235.423804283142	1695941436.7990954	0.961395502090454	0.984000027179718	wild-sweep-16
194	transformer	0.8071494365761701	0.9958120515813172		0.6921425011508668	0.00010804693896756456	0.01601916790114183	3	1	adam	None	2	1424	1	1088	42	True	7.883680647428775e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695937044/version_0	8	496	2	8	0.17121831964504122	True	128	128	68	42	3469700	3	TransformerEncoder	26		min	0.00010804693896756456	1	0.3333333333333333	0	5	loss	0.6921425011508668	4	3	1044	7.883680647428775e-06	1.1024142503738403	26447	463	4828.9592616558075	1695941885.9587836	1.0724905729293823	0.977999985218048	prime-sweep-15
195	transformer	0.8999101372758492	0.9939439287406544		0.5665470243734044	0.0004880115488291867	0.1764818577499953	3	1	adam	None	2	1968	1	1920	42	True	9.184369014758122e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695933492/version_0	2	80	2	2	0.09135228359740562	True	128	128	68	42	3633200	2	TransformerEncoder	26		min	0.0004880115488291867	1	0.3333333333333333	0	5	loss	0.5665470243734044	4	2	1800	9.184369014758122e-05	0.6723372340202332	32799	799	3649.179601430893	1695937155.1021943	0.6442083716392517	0.9850000143051147	dulcet-sweep-14
196	transformer	0.968693853077632	0.9875933147389336		0.44333036767732725	0.0002964380950918735	0.3401446149406031	3	1	adam	warmupinvsqrt	2	256	1	1088	42	True	9.260556024103318e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695931540/version_0	6	192	2	8	0.051806909734102624	True	128	128	68	42	2395400	3	TransformerEncoder	26		min	0.0002964380950918735	1	0.3333333333333333	9357	5	loss	0.44333036767732725	4	3	1800	5.010741435940063e-05	0.4379116594791413	31999	799	5453.117912530899	1695937007.3961475	0.3929285407066345	0.9850000143051147	effortless-sweep-12
197	transformer	0.9925274129722684	0.9962647299252576		0.1530014612133921	0.00046660325305215145	0.4470630127173294	3	1	adam	None	2	608	1	1216	42	True	2.887440715796001e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695931410/version_0	4	112	2	8	0.08406735947204365	True	128	128	68	42	4463300	5	TransformerEncoder	26		min	0.00046660325305215145	1	0.3333333333333333	0	5	loss	0.1530014612133921	4	5	459	2.887440715796001e-06	2.9308388233184814	13463	203	1989.097246170044	1695933416.4139962	2.1990885734558105	0.0	stilted-sweep-11
198	transformer	0.9382734219980686	0.987972498050714		0.6424545928913024	0.0004055394450917846	0.13345000323613476	3	1	adam	None	2	896	1	512	42	True	1.3946533449959584e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695929831/version_0	8	416	4	8	0.11385154112025005	True	128	128	68	42	1357700	2	TransformerEncoder	26		min	0.0004055394450917846	1	0.3333333333333333	0	5	loss	0.6424545928913024	4	2	1800	1.3946533449959584e-06	0.8200926184654236	35999	799	7868.697724819183	1695937714.6682408	0.7899895310401917	0.9679999947547911	classic-sweep-9
199	transformer	0.9038855467244686	0.9825532411478004		0.5830214229450883	0.00021996113856968637	0.0414940909996972	3	1	adam	None	2	672	1	704	42	True	0.0014982218822150871	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695928024/version_0	8	240	2	8	0.11112847400912554	True	128	128	68	42	1678300	4	TransformerEncoder	26		min	0.00021996113856968637	1	0.3333333333333333	0	5	loss	0.5830214229450883	4	4	774	0.0014982218822150871	0.8033518195152283	15479	343	2470.0014255046844	1695930514.8197696	0.7599600553512573	0.9789999723434448	woven-sweep-7
200	transformer	0.908423534916544	0.9981567203340028		0.878134478751308	0.00016200183336648286	0.13298102052438088	3	1	adam	warmupinvsqrt	2	1264	1	704	42	True	0.0008209214326766559	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695926430/version_0	8	352	8	4	0.13563242707838957	True	128	128	68	42	1957300	3	TransformerEncoder	26		min	0.00016200183336648286	1	0.3333333333333333	12387	5	loss	0.878134478751308	4	3	630	0.0006837424984273494	1.3204190731048584	17919	279	3319.2408442497253	1695929762.584525	1.0029536485671997	0.9789999723434448	deep-sweep-6
201	transformer	0.8744848462897671	0.9959453313509378		0.7333595434264714	0.0006493435760573954	0.2485908620896729	3	1	adam	warmupinvsqrt	2	128	1	1920	42	True	0.0029333564006466246	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695912400/version_0	8	288	4	4	0.06283747597011242	True	128	128	68	42	2732000	2	TransformerEncoder	26		min	0.0006493435760573954	1	0.3333333333333333	21343	5	loss	0.7333595434264714	4	2	648	0.0028460208068483276	3.1259689331054688	22751	287	4572.325266361237	1695916985.4907694	2.8729352951049805	0.9769999980926514	snowy-sweep-6
202	transformer	0.8096384354847543	0.9853518684469345		0.8736312875679492	0.0006476739190052946	0.30416546675994416	3	1	adam	None	2	1776	1	2048	42	True	0.004933806814779896	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695832866/version_0	8	304	6	4	0.1863344612763761	True	128	128	68	42	3764900	5	TransformerEncoder	26		min	0.0006476739190052946	1	0.3333333333333333	0	5	loss	0.8736312875679492	4	5	459	0.004933806814779896	3.58841609954834	9383	203	2287.819026708603	1695835162.2096758	2.7313356399536133	0.0	good-sweep-3
203	transformer	0.805701428986183	0.9934128726542628		0.7634530612198601	0.0006811601608858617	0.11499765549996076	3	1	adam	reduceonplateau	2	448	1	1856	42	True	0.00025826978201824643	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695832866/version_0	8	64	8	8	0.1182928207962619	True	128	128	68	42	3472500	3	TransformerEncoder	26		min	0.0006811601608858617	1	0.3333333333333333	0	5	loss	0.7634530612198601	4	3	1512	0.00025826978201824643	0.8071668148040771	30239	671	2701.521295070648	1695835575.910768	0.7875127196311951	0.9869999885559082	noble-sweep-2
204	transformer	0.9950282161431284	0.9943418941573696		0.3841150655526977	0.000815123139533553	0.33595534088848444	3	1	adam	reduceonplateau	2	1968	1	1088	42	True	4.1254103563850145e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-catalan/transformer/1695832866/version_0	2	240	8	4	0.13152906155990704	True	128	128	68	42	3012500	2	TransformerEncoder	26		min	0.000815123139533553	1	0.3333333333333333	0	5	loss	0.3841150655526977	4	2	1800	4.1254103563850145e-05	0.9662594795227052	32799	799	2838.2872536182404	1695835712.7455647	0.8684597611427307	0.9829999804496764	legendary-sweep-4
