	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	_timestamp	trainer/global_step	_step	lr-Adam	val_loss	train_loss	epoch	_runtime	max_val_accuracy	name
149	attentive_lstm	0.919610541622326	0.9935045449758564		0.12250688945326892	0.0008140531317995253	0.11817316905349644	3	1	adam	None	2	1760	1	640	61	True	7.89059183267784e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693581374/version_0	1	320	2	1	0.17859766553263465	True	128	128	100	61	2272800	3	LSTMEncoder	39		min	0.0008140531317995253	1	0.3333333333333333	0	5	loss	0.12250688945326892	4	3	1693587452.5733123	18399	1800	7.89059183267784e-06	1.2629823684692385	1.205433011054993	799	6069.86936044693	0.8740000128746033	sunny-sweep-79
150	attentive_lstm	0.8540643391643564	0.9895827709842184		0.7912515167095331	0.0004089029741036001	0.28034591075620896	3	1	adam	reduceonplateau	2	1808	1	64	61	True	0.001337122984798826	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693579796/version_0	1	400	2	1	0.03198791885469079	True	128	128	100	61	1318300	2	LSTMEncoder	39		min	0.0004089029741036001	1	0.3333333333333333	0	5	loss	0.7912515167095331	4	2	1693580864.577248	10487	1026	0.0004089029741036001	0.39815670251846313	0.3117998540401459	455	1060.516216754913	0.878000020980835	volcanic-sweep-74
151	attentive_lstm	0.9903368006195782	0.9951131044191516		0.1828723045535015	0.0003673460698307158	0.05542070659389281	3	1	adam	None	2	672	1	1856	61	True	0.00941410234979056	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693579645/version_0	1	176	2	1	0.12282180086174715	True	128	128	100	61	167700	3	LSTMEncoder	39		min	0.0003673460698307158	1	0.3333333333333333	0	5	loss	0.1828723045535015	4	3	1693589020.481119	6119	459	0.00941410234979056	3.608786106109619	2.9471724033355713	203	9368.60893893242	0.0	earnest-sweep-71
152	attentive_lstm	0.8218156626173131	0.99375165320058		0.26094355723569507	0.0008256983585681911	0.49896729717025934	3	1	adam	reduceonplateau	2	192	1	640	61	True	7.369101880311607e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693579422/version_0	1	160	1	1	0.05198033857415259	True	128	128	100	61	2052100	3	LSTMEncoder	39		min	0.0008256983585681911	1	0.3333333333333333	0	5	loss	0.26094355723569507	4	3	1693585137.3485532	42399	1800	7.369101880311607e-06	0.6026128530502319	0.4870927333831787	799	5707.627853155136	0.8529999852180481	polished-sweep-66
153	attentive_lstm	0.8396121182063526	0.9931974358122934		0.20233038785356508	0.0002589708404551021	0.2648286970425202	3	1	adam	reduceonplateau	2	1392	1	1664	61	True	3.274985442657412e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693578025/version_0	1	176	1	1	0.08884771104327954	True	128	128	100	61	2954500	4	LSTMEncoder	39		min	0.0002589708404551021	1	0.3333333333333333	0	5	loss	0.20233038785356508	4	4	1693593366.4256155	10031	1026	3.274985442657412e-05	0.7445117831230164	0.6677935123443604	455	15333.804282665253	0.871999979019165	rich-sweep-63
154	attentive_lstm	0.9249916177625346	0.9833071406741252		0.21497489230871053	0.00022756778689926732	0.3249480114631398	3	1	adam	warmupinvsqrt	2	272	1	576	61	True	0.00028186187383984836	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693577181/version_0	1	288	1	1	0.02506348116293451	True	128	128	100	61	3154400	2	LSTMEncoder	39		min	0.00022756778689926732	1	0.3333333333333333	11597	5	loss	0.21497489230871053	4	2	1693584029.3520436	27083	1647	0.0001845651129881358	0.37952935695648193	0.21996140480041504	731	6840.185765743256	0.8849999904632568	cerulean-sweep-62
155	attentive_lstm	0.9678545525332004	0.991858397681555		0.26835105568526985	0.0005673340147153359	0.1919061351152728	3	1	adam	reduceonplateau	2	640	1	384	61	True	0.004533611844492023	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693576622/version_0	1	240	2	1	0.05547119442916797	True	128	128	100	61	1241600	3	LSTMEncoder	39		min	0.0005673340147153359	1	0.3333333333333333	0	5	loss	0.26835105568526985	4	3	1693579405.0494783	20607	1449	0.0005673340147153359	0.5736916065216064	0.43813636898994446	643	2777.0403842926025	0.8920000195503235	serene-sweep-61
156	attentive_lstm	0.8873225543677716	0.9882021874033484		0.704333493684388	0.00016680705099611924	0.27890726740177285	3	1	adam	None	2	1184	1	832	61	True	3.36312284788586e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693576584/version_0	1	160	1	1	0.18988142282222664	True	128	128	100	61	260200	1	LSTMEncoder	39		min	0.00016680705099611924	1	0.3333333333333333	0	5	loss	0.704333493684388	4	1	1693581360.7573538	16183	1071	3.36312284788586e-05	1.35819411277771	1.2688477039337158	475	4768.471537828445	0.8709999918937683	lilac-sweep-60
157	attentive_lstm	0.9925533049740334	0.983404557834526		0.24177021893122347	0.0004384775515604683	0.18207440519272897	3	1	adam	None	2	1424	1	448	61	True	4.924799950197987e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693575567/version_0	1	352	2	1	0.14519623445947696	True	128	128	100	61	4417000	4	LSTMEncoder	39		min	0.0004384775515604683	1	0.3333333333333333	0	5	loss	0.24177021893122347	4	4	1693579629.2534804	23199	1800	4.924799950197987e-06	1.1218276023864746	1.0596715211868286	799	4055.669398546219	0.8619999885559082	logical-sweep-58
158	attentive_lstm	0.9983378850584576	0.9859962647929484		0.4509806930099879	5.662266421056432e-05	0.08584014258106665	3	1	adam	None	2	1504	1	320	61	True	9.012052317259048e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693575455/version_0	1	112	1	1	0.17949874688004477	True	128	128	100	61	66700	5	LSTMEncoder	39		min	5.662266421056432e-05	1	0.3333333333333333	0	5	loss	0.4509806930099879	4	5	1693578014.369255	21599	1800	9.012052317259048e-06	1.3384816646575928	1.2993451356887815	799	2551.0286791324615	0.7979999780654907	logical-sweep-57
159	attentive_lstm	0.8503275284665447	0.9824003749027324		0.7418175099371063	0.0001678993539870559	0.00011530769771717075	3	1	adam	warmupinvsqrt	2	864	1	448	61	True	0.0027089672547930418	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693572590/version_0	1	32	2	1	0.03857486245591746	True	128	128	100	61	2555100	2	LSTMEncoder	39		min	0.0001678993539870559	1	0.3333333333333333	5914	5	loss	0.7418175099371063	4	2	1693575556.4349737	15263	1431	0.0016875316700968508	0.4430233836174011	0.3167599141597748	635	2959.993054628372	0.8880000114440918	misty-sweep-56
160	attentive_lstm	0.8940360803671338	0.9912336292782342		0.7143715112966461	0.0007027826646105178	0.4471246161502769	3	1	adam	reduceonplateau	2	1872	1	512	61	True	1.7569620212621736e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693572504/version_0	1	320	1	1	0.09238804287734843	True	128	128	100	61	3924300	2	LSTMEncoder	39		min	0.0007027826646105178	1	0.3333333333333333	0	5	loss	0.7143715112966461	4	2	1693576610.0202985	17599	1800	1.7569620212621736e-05	0.7730929851531982	0.721530556678772	799	4098.03036737442	0.878000020980835	devoted-sweep-55
161	attentive_lstm	0.9291978570226832	0.9960301369819354		0.8567933384312489	0.0005539585588166684	0.15704294530197394	3	1	adam	None	2	1184	1	1472	61	True	0.00014583025809408075	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693571935/version_0	1	288	2	1	0.04998876105261203	True	128	128	100	61	3770000	4	LSTMEncoder	39		min	0.0005539585588166684	1	0.3333333333333333	0	5	loss	0.8567933384312489	4	4	1693587750.8025384	17815	1179	0.00014583025809408075	0.5532159805297852	0.3999774754047394	523	15808.008472442629	0.8939999938011169	vital-sweep-54
162	attentive_lstm	0.8994503951565588	0.9982989447256696		0.40876693964938215	0.0007583143404486325	0.06409892722718752	3	1	adam	warmupinvsqrt	2	48	1	640	61	True	0.0004126742711735587	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693570196/version_0	1	480	2	1	0.04837160285810474	True	128	128	100	61	3856700	4	LSTMEncoder	39		min	0.0007583143404486325	1	0.3333333333333333	80347	5	loss	0.40876693964938215	4	4	1693575444.077351	86943	936	0.00039718700810584224	0.5321953296661377	0.3957824409008026	415	5241.579709291458	0.8899999856948853	celestial-sweep-53
163	attentive_lstm	0.8324447101268115	0.9865787605274806		0.6657448313695862	0.0009311884423620344	0.05860035532326485	3	1	adam	reduceonplateau	2	1920	1	1344	61	True	2.061366295370873e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693569550/version_0	1	336	1	1	0.11805498163408772	True	128	128	100	61	1442800	2	LSTMEncoder	39		min	0.0009311884423620344	1	0.3333333333333333	0	5	loss	0.6657448313695862	4	2	1693588284.1934743	16799	1800	2.061366295370873e-06	0.9476523995399476	0.8956832885742188	799	18726.590314626697	0.843999981880188	devoted-sweep-52
164	attentive_lstm	0.8173465869741092	0.9820155085784704		0.6758725881447083	0.0007444076865551146	0.3904981107549662	3	1	adam	None	2	560	1	1600	61	True	0.00042254270433991537	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693569029/version_0	1	208	2	1	0.12781546536620597	True	128	128	100	61	814500	5	LSTMEncoder	39		min	0.0007444076865551146	1	0.3333333333333333	0	5	loss	0.6758725881447083	4	5	1693576569.276573	7919	495	0.00042254270433991537	1.0102341175079346	0.8985764384269714	219	7533.054563999176	0.8799999952316284	cool-sweep-51
165	attentive_lstm	0.8131789305485605	0.980199013070279		0.2818535459272298	0.00031148729562163497	0.11594898789639928	3	1	adam	None	2	1968	1	640	61	True	0.0005045267531024033	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693566129/version_0	1	400	1	1	0.01855990974011752	True	128	128	100	61	1111600	3	LSTMEncoder	39		min	0.00031148729562163497	1	0.3333333333333333	0	5	loss	0.2818535459272298	4	3	1693569014.2211597	9071	972	0.0005045267531024033	0.2866023778915405	0.1683015674352646	431	2877.126846551895	0.8849999904632568	exalted-sweep-49
166	attentive_lstm	0.8569967839845535	0.9920574141827811		0.6006130574199173	0.0001348097900720262	0.2965105160652822	3	1	adam	None	2	1984	1	512	61	True	0.00020025533269586607	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693565537/version_0	1	352	2	1	0.1870830304150083	True	128	128	100	61	2831100	2	LSTMEncoder	39		min	0.0001348097900720262	1	0.3333333333333333	0	5	loss	0.6006130574199173	4	2	1693570184.9188578	16799	1800	0.00020025533269586607	1.3232426643371582	1.2383347749710083	799	4641.2228808403015	0.9010000228881836	morning-sweep-48
167	attentive_lstm	0.964482285853464	0.9955767174672958		0.7426581084225684	0.00021705319861990997	0.4801752829991132	3	1	adam	warmupinvsqrt	2	144	1	576	61	True	0.007321343761772816	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693563930/version_0	1	16	2	1	0.018963153730076645	True	128	128	100	61	3299200	1	LSTMEncoder	39		min	0.00021705319861990997	1	0.3333333333333333	22911	5	loss	0.7426581084225684	4	1	1693566117.4723935	20999	675	0.006688303650382132	3.879424571990967	2.103066921234131	299	2179.354989528656	0.8510000109672546	fancy-sweep-47
168	attentive_lstm	0.9289756950118628	0.9824863058199336		0.7560155197940848	0.0003147348080105024	0.017507853599164958	3	1	adam	reduceonplateau	2	1648	1	896	61	True	7.3285346881400415e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693563161/version_0	1	384	1	1	0.08184624918232444	True	128	128	100	61	4921500	2	LSTMEncoder	39		min	0.0003147348080105024	1	0.3333333333333333	0	5	loss	0.7560155197940848	4	2	1693572574.5764542	19999	1800	7.3285346881400415e-06	0.7375211715698242	0.6172904968261719	799	9406.021395206451	0.875	devout-sweep-46
169	attentive_lstm	0.886614127370108	0.996837128384713		0.11146423055074416	7.762901974083355e-05	0.3658805822535157	3	1	adam	warmupinvsqrt	2	1536	1	1920	61	True	0.0044748569133020765	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693562646/version_0	1	496	1	1	0.027735295756540747	True	128	128	100	61	1182800	3	LSTMEncoder	39		min	7.762901974083355e-05	1	0.3333333333333333	2310	5	loss	0.11146423055074416	4	3	1693571925.8365245	4479	504	0.0032204585485046044	0.6716869473457336	0.2487288862466812	223	9272.312675476074	0.8700000047683716	blooming-sweep-45
170	attentive_lstm	0.9274996700823128	0.9904380225780604		0.5332472919922698	0.0008122327371219404	0.12739270270673242	3	1	adam	warmupinvsqrt	2	976	1	1024	61	True	0.001042980081707186	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693562246/version_0	1	176	2	1	0.19539776145967347	True	128	128	100	61	4926900	2	LSTMEncoder	39		min	0.0008122327371219404	1	0.3333333333333333	10096	5	loss	0.5332472919922698	4	2	1693577163.6698732	11423	1224	0.0009813888588253803	1.351311206817627	1.283121943473816	543	14908.534633159636	0.8859999775886536	swept-sweep-44
171	attentive_lstm	0.8970872550516483	0.987266456786723		0.8352074748752706	0.0002065315620237939	0.12828058098807477	3	1	adam	None	2	1968	1	128	61	True	1.193864480753657e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693561526/version_0	1	448	1	1	0.15532963843339498	True	128	128	100	61	473400	3	LSTMEncoder	39		min	0.0002065315620237939	1	0.3333333333333333	0	5	loss	0.8352074748752706	4	3	1693563151.2185383	16799	1800	1.193864480753657e-05	1.232421636581421	1.1929150819778442	799	1618.9052155017853	0.7900000214576721	crisp-sweep-43
172	attentive_lstm	0.8812759144926143	0.98325295643476		0.1869118804221495	0.0004772935984542314	0.08658732122826884	3	1	adam	None	2	1472	1	1280	61	True	0.0002836493584137691	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693560901/version_0	1	240	1	1	0.19677721315773544	True	128	128	100	61	4828900	1	LSTMEncoder	39		min	0.0004772935984542314	1	0.3333333333333333	0	5	loss	0.1869118804221495	4	1	1693569537.6836803	12207	981	0.0002836493584137691	1.374802589416504	1.2852438688278198	435	8625.085949420929	0.8830000162124634	misty-sweep-41
173	attentive_lstm	0.8235543020553556	0.980406634828033		0.5100808057968879	0.000842550635375303	0.3657902493678103	3	1	adam	warmupinvsqrt	2	592	1	1728	61	True	3.7954091623198774e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693560400/version_0	1	48	1	1	0.18007307570539172	True	128	128	100	61	1702300	4	LSTMEncoder	39		min	0.000842550635375303	1	0.3333333333333333	5751	5	loss	0.5100808057968879	4	4	1693609267.838922	27199	1800	1.7462943033969297e-06	1.3926026821136477	1.4138418436050415	799	48861.260457992554	0.7329999804496765	pious-sweep-40
174	attentive_lstm	0.9629652309317162	0.9844005093804292		0.14596287043811068	0.0006865795367376398	0.25958210402437865	3	1	adam	None	2	1856	1	704	61	True	3.367602561217199e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693559964/version_0	1	48	1	1	0.0214518995008137	True	128	128	100	61	4570900	2	LSTMEncoder	39		min	0.0006865795367376398	1	0.3333333333333333	0	5	loss	0.14596287043811068	4	2	1693565523.7588265	15047	1539	3.367602561217199e-05	0.3768567144870758	0.2323915809392929	683	5552.534102201462	0.8650000095367432	breezy-sweep-38
175	attentive_lstm	0.8591772393746889	0.9805774471430784		0.566478653286269	0.0002263597612985606	0.12236386225373808	3	1	adam	warmupinvsqrt	2	96	1	1280	61	True	0.00599003242650358	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693559241/version_0	1	496	1	1	0.0020336778175874095	True	128	128	100	61	1042500	1	LSTMEncoder	39		min	0.0002263597612985606	1	0.3333333333333333	10859	5	loss	0.566478653286269	4	1	1693563918.299673	23939	513	0.004043118886901681	3.508833408355713	0.3436148166656494	227	4667.326272010803	0.8330000042915344	solar-sweep-37
176	attentive_lstm	0.9469284937582766	0.9970470260077569		0.8627098478740262	0.0004006506855037646	0.1783720433122946	3	1	adam	warmupinvsqrt	2	1968	1	832	61	True	0.002228347659827913	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693557850/version_0	1	256	2	1	0.18104320719053987	True	128	128	100	61	2789100	2	LSTMEncoder	39		min	0.0004006506855037646	1	0.3333333333333333	5668	5	loss	0.8627098478740262	4	2	1693562631.371702	8735	936	0.0017970666065615065	1.275431513786316	1.2077864408493042	415	4773.149250030518	0.8980000019073486	avid-sweep-36
177	attentive_lstm	0.9282657032340128	0.9899554736626796		0.3693478268315168	0.0005720950801905045	0.12088830127952072	3	1	adam	reduceonplateau	2	16	1	960	61	True	7.313511032780064e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693557720/version_0	1	496	1	1	0.1976459916408267	True	128	128	100	61	4394300	2	LSTMEncoder	39		min	0.0005720950801905045	1	0.3333333333333333	0	5	loss	0.3693478268315168	4	2	1693575809.5413787	362499	1305	7.313511032780064e-05	1.3864846229553225	1.2899751663208008	579	18080.844195842743	0.8970000147819519	super-sweep-35
178	attentive_lstm	0.8949250455320481	0.996256465240176		0.21608215523797744	0.0003942087692842035	0.22440406010805905	3	1	adam	warmupinvsqrt	2	1120	1	1472	61	True	2.916698936389265e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693556879/version_0	1	256	2	1	0.050145041304390174	True	128	128	100	61	1910100	4	LSTMEncoder	39		min	0.0003942087692842035	1	0.3333333333333333	6821	5	loss	0.21608215523797744	4	4	1693597416.0696406	16271	1017	1.890497497063245e-05	0.5373122692108154	0.4067671000957489	451	40530.09691262245	0.875	solar-sweep-34
179	attentive_lstm	0.8836300060065562	0.9845704938997092		0.5424430156290836	5.332845750348046e-05	0.4855005049733319	3	1	adam	warmupinvsqrt	2	832	1	448	61	True	0.000128280435460553	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693554305/version_0	1	400	2	1	0.10142797085087084	True	128	128	100	61	4318500	4	LSTMEncoder	39		min	5.332845750348046e-05	1	0.3333333333333333	10381	5	loss	0.5424430156290836	4	4	1693557710.3338878	16599	1494	0.00010152038416179872	0.8437987565994263	0.7560895681381226	663	3394.692816734314	0.8799999952316284	electric-sweep-33
180	attentive_lstm	0.9869762457326764	0.9861548089474166		0.7428875491944633	0.0007012249559799854	0.008504875543747792	3	1	adam	reduceonplateau	2	1408	1	704	61	True	6.0413171321489744e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693554253/version_0	1	208	1	1	0.1498821910443041	True	128	128	100	61	758000	3	LSTMEncoder	39		min	0.0007012249559799854	1	0.3333333333333333	0	5	loss	0.7428875491944633	4	3	1693560883.7243946	23199	1800	6.0413171321489744e-06	1.1503362655639648	1.043383002281189	799	6622.435674667358	0.8569999933242798	ruby-sweep-32
181	attentive_lstm	0.903346717377459	0.991715791750928		0.20518682712941444	0.0005286860511945762	0.30251308727173487	3	1	adam	reduceonplateau	2	1392	1	1152	61	True	7.25540638354549e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693553235/version_0	1	80	1	1	0.001450205105356206	True	128	128	100	61	4398200	3	LSTMEncoder	39		min	0.0005286860511945762	1	0.3333333333333333	0	5	loss	0.20518682712941444	4	3	1693559949.2956555	8359	855	7.25540638354549e-05	0.1743108183145523	0.02951694093644619	379	6707.753746747971	0.871999979019165	glad-sweep-31
182	attentive_lstm	0.905614151274637	0.9893169438340692		0.8792915793645507	0.0006273790468918941	0.3115762838556275	3	1	adam	warmupinvsqrt	2	1920	1	320	61	True	0.0019997575258363827	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693552811/version_0	1	176	1	1	0.00838051210766646	True	128	128	100	61	4553500	3	LSTMEncoder	39		min	0.0006273790468918941	1	0.3333333333333333	9486	5	loss	0.8792915793645507	4	3	1693554241.8824234	9239	990	0.0019434708655582552	0.24087902903556824	0.12726472318172455	439	1419.8064234256744	0.8830000162124634	stoic-sweep-30
183	attentive_lstm	0.8919242910125524	0.9895198052070112		0.1750001256551711	0.0007944369072915692	0.17701074629518954	3	1	adam	warmupinvsqrt	2	1424	1	1088	61	True	2.7251805056931808e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693551324/version_0	1	384	1	1	0.00611072538687576	True	128	128	100	61	961700	4	LSTMEncoder	39		min	0.0007944369072915692	1	0.3333333333333333	2701	5	loss	0.1750001256551711	4	4	1693561509.0079365	17747	1377	1.0639910176866765e-05	0.26797452569007874	0.06567597389221191	611	10177.422075510023	0.8740000128746033	stellar-sweep-29
184	attentive_lstm	0.954507264001021	0.9852476489097982		0.7573564609960343	0.00016563079052412958	0.31978625721599635	3	1	adam	reduceonplateau	2	1568	1	1472	61	True	0.00024208367913814585	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693548201/version_0	1	160	1	1	0.0352334467131787	True	128	128	100	61	228800	4	LSTMEncoder	39		min	0.00016563079052412958	1	0.3333333333333333	0	5	loss	0.7573564609960343	4	4	1693566965.6493576	19031	1647	0.00016563079052412958	0.42020124197006226	0.29400360584259033	731	18756.727172613144	0.8870000243186951	worldly-sweep-28
185	attentive_lstm	0.9987720589141482	0.9932051736335696		0.33956940605879127	0.0007503166092324673	0.4974386626839857	3	1	adam	None	2	1616	1	704	61	True	4.582223606098816e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693547889/version_0	1	208	1	1	0.04726124712956075	True	128	128	100	61	4108100	4	LSTMEncoder	39		min	0.0007503166092324673	1	0.3333333333333333	0	5	loss	0.33956940605879127	4	4	1693553217.6065907	15299	1377	4.582223606098816e-05	0.51450115442276	0.404479444026947	611	5269.115404844284	0.8809999823570251	lunar-sweep-27
186	attentive_lstm	0.8646298051970813	0.9841971052876564		0.7239025399827321	0.0006176337363619168	0.21822761471973168	3	1	adam	warmupinvsqrt	2	336	1	1408	61	True	0.0029173422773419873	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693544756/version_0	1	400	1	1	0.019971700786273153	True	128	128	100	61	3163300	2	LSTMEncoder	39		min	0.0006176337363619168	1	0.3333333333333333	9414	5	loss	0.7239025399827321	4	2	1693560321.6642067	11159	837	0.0026830384751010804	0.3926429748535156	0.21559184789657593	371	15557.70992064476	0.8859999775886536	unique-sweep-26
187	attentive_lstm	0.9713738655379832	0.9963411124623072		0.49543307447953744	0.0003064977084380941	0.33442011697008417	3	1	adam	reduceonplateau	2	224	1	1280	61	True	0.0006853168346491454	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693543430/version_0	1	368	2	1	0.07007600127367064	True	128	128	100	61	1718000	3	LSTMEncoder	39		min	0.0003064977084380941	1	0.3333333333333333	0	5	loss	0.49543307447953744	4	3	1693552794.8790855	18359	918	0.0003064977084380941	0.63751620054245	0.5354644656181335	407	9355.249578475952	0.8970000147819519	avid-sweep-25
188	attentive_lstm	0.8633105512843601	0.9859894684025032		0.846989435410454	0.0009840154459629412	0.11289459631069532	3	1	adam	warmupinvsqrt	2	1680	1	576	61	True	0.0003654703835365225	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693543048/version_0	1	32	2	1	0.1385388179452662	True	128	128	100	61	4890700	5	LSTMEncoder	39		min	0.0009840154459629412	1	0.3333333333333333	11644	5	loss	0.846989435410454	4	5	1693548186.799729	19199	1800	0.0002847896991835222	1.0682001113891602	0.9679694175720216	799	5130.367161273956	0.8809999823570251	dashing-sweep-24
189	attentive_lstm	0.8252385321061515	0.9893332122303494		0.7508703955364151	0.0003250112430007602	0.2334481523654504	3	1	adam	reduceonplateau	2	1808	1	1152	61	True	1.7578970863622147e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693539512/version_0	1	96	2	1	0.06763614737906909	True	128	128	100	61	828500	5	LSTMEncoder	39		min	0.0003250112430007602	1	0.3333333333333333	0	5	loss	0.7508703955364151	4	5	1693543416.6262252	4691	459	1.7578970863622147e-06	2.4204344749450684	2.2111153602600098	203	3897.345835208893	0.0	giddy-sweep-22
190	attentive_lstm	0.8744880539167821	0.9975464020959348		0.5769247573366227	0.0008002401221183552	0.07405547466537726	3	1	adam	reduceonplateau	2	1088	1	640	61	True	0.00020619185926498552	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693539087/version_0	1	16	1	1	0.15834606772235424	True	128	128	100	61	2064400	5	LSTMEncoder	39		min	0.0008002401221183552	1	0.3333333333333333	0	5	loss	0.5769247573366227	4	5	1693544742.7260597	19979	1215	0.00020619185926498552	1.1829638481140137	1.0818812847137451	539	5648.777730703354	0.8740000128746033	fearless-sweep-21
191	attentive_lstm	0.9411186558483464	0.9930530282496696		0.45474673377897457	0.0008704589151602941	0.0507890758122419	3	1	adam	None	2	1264	1	1408	61	True	1.4942704693372675e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/attentive_lstm/1693539069/version_0	1	80	1	1	0.11320308145427913	True	128	128	100	61	4667100	5	LSTMEncoder	39		min	0.0008704589151602941	1	0.3333333333333333	0	5	loss	0.45474673377897457	4	5	1693557824.99513	25599	1800	1.4942704693372675e-06	1.0168564319610596	0.942283570766449	799	18746.640597105023	0.7400000095367432	absurd-sweep-20
