	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	_step	val_loss	train_loss	epoch	lr-Adam	_runtime	_timestamp	trainer/global_step	max_val_accuracy	name
182	transformer	0.8726482088488742	0.989784660181775		0.1178057215809976	0.00045395103016037704	0.2517097046407355	3	1	adam	None	2	1328	1	1152	59	True	0.0012225478258558915	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694448147/version_0	2	400	2	2	0.08856287549492184	True	128	128	82	59	544400	4	TransformerEncoder	23		min	0.00045395103016037704	1	0.3333333333333333	0	5	loss	0.1178057215809976	4	4	1701	0.7255609035491943	0.6627025604248047	755	0.0012225478258558915	1898.6689574718475	1694450053.3910737	23435	0.977999985218048	flowing-sweep-38
183	transformer	0.9077111495635312	0.986711070157588		0.5587187446058691	0.00012324362111480538	0.30854101517949917	3	1	adam	reduceonplateau	2	2016	1	960	59	True	0.00016941078214270812	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694447795/version_0	2	368	2	2	0.1849993619119301	True	128	128	82	59	331200	3	TransformerEncoder	23		min	0.00012324362111480538	1	0.3333333333333333	0	5	loss	0.5587187446058691	4	3	1800	1.3191925287246704	1.237587332725525	799	0.00012324362111480538	2633.925211429596	1694450436.0398717	15999	0.9660000205039978	dry-sweep-37
184	transformer	0.9017174832038812	0.984582183039008		0.6288455731697808	0.0004453726742244821	0.03199913953785816	3	1	adam	None	2	2000	1	2048	59	True	0.0029326545166900135	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694447506/version_0	4	16	6	4	0.09201218447998134	True	128	128	82	59	3818700	2	TransformerEncoder	23		min	0.0004453726742244821	1	0.3333333333333333	0	5	loss	0.6288455731697808	4	2	1800	0.734491229057312	0.6934279203414917	799	0.0029326545166900135	1740.6133279800415	1694449254.362701	15999	0.968999981880188	daily-sweep-35
185	transformer	0.8281158291305818	0.9827773280068216		0.49364838329909944	0.00012945624856693224	0.07887136900692154	3	1	adam	warmupinvsqrt	2	1120	1	1216	59	True	5.730067728040434e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694447089/version_0	4	480	6	4	0.15184591628646285	True	128	128	82	59	2474500	2	TransformerEncoder	23		min	0.00012945624856693224	1	0.3333333333333333	8837	5	loss	0.49364838329909944	4	2	1800	1.077226638793945	1.034895658493042	799	3.176051549509203e-06	4796.4111886024475	1694451890.658671	28799	0.9670000076293944	dulcet-sweep-34
186	transformer	0.8503049820917206	0.9843107802976504		0.2590620297352011	0.0004955900298373994	0.39989511728016647	3	1	adam	None	2	1056	1	1600	59	True	9.267952468293393e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694447055/version_0	2	400	2	8	0.0969525219487091	True	128	128	82	59	1986100	4	TransformerEncoder	23		min	0.0004955900298373994	1	0.3333333333333333	0	5	loss	0.2590620297352011	4	4	1647	0.8158009052276611	0.7165210247039795	731	9.267952468293393e-05	2203.312858104706	1694449264.7449982	21227	0.9700000286102296	absurd-sweep-33
187	transformer	0.9027003253172536	0.9936662779400895		0.19785200813111692	0.00041202362760843714	0.45773913187029	3	1	adam	reduceonplateau	2	512	1	768	59	True	2.3911180411887947e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694446736/version_0	2	32	2	4	0.10790241903509964	True	128	128	82	59	2691900	3	TransformerEncoder	23		min	0.00041202362760843714	1	0.3333333333333333	0	5	loss	0.19785200813111692	4	3	459	3.4379444122314453	3.4731647968292236	203	2.3911180411887947e-06	335.851438999176	1694447078.183791	4079	0.0	true-sweep-32
188	transformer	0.9987535582400604	0.992972859471519		0.597152445148328	0.0005160162858766065	0.11737214864687796	3	1	adam	warmupinvsqrt	2	1424	1	256	59	True	0.0004970766250601491	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694446736/version_0	6	320	6	4	0.05618178648432966	True	128	128	82	59	3358700	1	TransformerEncoder	23		min	0.0005160162858766065	1	0.3333333333333333	9434	5	loss	0.597152445148328	4	1	1386	0.5101498365402222	0.4585123658180237	615	0.0003615219910070253	2588.412038087845	1694449330.604836	17863	0.972000002861023	lemon-sweep-31
189	transformer	0.9863395728768272	0.9819578513078622		0.8922708045768769	0.0006366523419043348	0.20644118164933484	3	1	adam	reduceonplateau	2	1424	1	704	59	True	0.0026909117243798584	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694446443/version_0	2	128	2	2	0.09896847227229529	True	128	128	82	59	3151200	2	TransformerEncoder	23		min	0.0006366523419043348	1	0.3333333333333333	0	5	loss	0.8922708045768769	4	2	1359	0.7727863788604736	0.738119900226593	603	0.0006366523419043348	1331.4061019420624	1694447780.919606	17515	0.9710000157356262	crimson-sweep-30
190	transformer	0.8881371872561208	0.9887457733579298		0.5817186065180132	0.00034924383031973295	0.28140930560179106	3	1	adam	reduceonplateau	2	1760	1	960	59	True	1.4291246119577536e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694446433/version_0	6	272	8	4	0.19396866480672015	True	128	128	82	59	2997700	3	TransformerEncoder	23		min	0.00034924383031973295	1	0.3333333333333333	0	5	loss	0.5817186065180132	4	3	1800	1.3292787075042725	1.2845507860183716	799	1.4291246119577536e-05	3699.7110300064087	1694450139.884738	18399	0.9580000042915344	icy-sweep-29
191	transformer	0.9124146411113564	0.9967061385157528		0.7826103797980469	0.00018320215127389568	0.06540058671661675	3	1	adam	warmupinvsqrt	2	864	1	1664	59	True	0.0009275657540474936	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694446330/version_0	8	144	4	2	0.17504591641458986	True	128	128	82	59	1665300	4	TransformerEncoder	23		min	0.00018320215127389568	1	0.3333333333333333	3854	5	loss	0.7826103797980469	4	4	1251	1.185689926147461	1.158543348312378	555	0.0004989401448020686	1794.0662608146667	1694448130.107936	13343	0.9810000061988832	firm-sweep-28
192	transformer	0.881095287355128	0.9987123557050052		0.2850718199307567	8.190835636666733e-05	0.4894799087256878	3	1	adam	warmupinvsqrt	2	768	1	1472	59	True	0.0003911662095835576	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694446267/version_0	6	448	4	8	0.18684349956780505	True	128	128	82	59	1175300	2	TransformerEncoder	23		min	8.190835636666733e-05	1	0.3333333333333333	3060	5	loss	0.2850718199307567	4	2	1800	1.3427658081054688	1.2300455570220947	799	0.00014732171748438384	4748.1835289001465	1694451022.624138	21599	0.9789999723434448	dauntless-sweep-27
193	transformer	0.815957571851828	0.9959862263785556		0.3925802982010804	6.472974798728342e-05	0.2674548404857561	3	1	adam	reduceonplateau	2	1744	1	1472	59	True	1.34006659022481e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694446194/version_0	6	144	2	8	0.04044844815064222	True	128	128	82	59	13500	2	TransformerEncoder	23		min	6.472974798728342e-05	1	0.3333333333333333	0	5	loss	0.3925802982010804	4	2	1800	0.5273123383522034	0.4050114154815674	799	1.34006659022481e-05	2932.116066932678	1694449133.918061	18399	0.9139999747276306	dandy-sweep-26
194	transformer	0.9744515153832702	0.9895270104699528		0.7950375300984123	0.0009357644590448912	0.3630549883890663	3	1	adam	None	2	1536	1	832	59	True	0.0010111052989084188	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694446031/version_0	2	64	2	4	0.19066382319382064	True	128	128	82	59	3236800	2	TransformerEncoder	23		min	0.0009357644590448912	1	0.3333333333333333	0	5	loss	0.7950375300984123	4	2	1800	1.4433037042617798	1.3443045616149902	799	0.0010111052989084188	1452.0284111499786	1694447490.9024642	15999	0.8920000195503235	stilted-sweep-25
195	transformer	0.8556559595917212	0.9878348390419756		0.8042039214574761	0.0007786164629805951	0.4936239512367065	3	1	adam	None	2	816	1	640	59	True	4.595019118867953e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694445822/version_0	4	32	4	4	0.15532654134368223	True	128	128	82	59	2375800	5	TransformerEncoder	23		min	0.0007786164629805951	1	0.3333333333333333	0	5	loss	0.8042039214574761	4	5	459	3.4341444969177246	3.2783703804016113	203	4.595019118867953e-06	589.4706943035126	1694446419.3962984	5099	0.0	major-sweep-23
196	transformer	0.9294151090354844	0.9813064448901708		0.4169586320056222	0.00014064508629216184	0.3282741447532432	3	1	adam	reduceonplateau	2	1376	1	448	59	True	0.0002582488501113111	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694445365/version_0	6	496	6	4	0.03568574524804829	True	128	128	82	59	3106100	2	TransformerEncoder	23		min	0.00014064508629216184	1	0.3333333333333333	0	5	loss	0.4169586320056222	4	2	882	0.34707844257354736	0.2996844947338104	391	0.00014064508629216184	2387.6200721263885	1694447758.865879	11759	0.9819999933242798	zesty-sweep-23
197	transformer	0.9170335997009316	0.990683531242738		0.27419831744009004	0.0005130900979603605	0.3513778201299339	3	1	adam	warmupinvsqrt	2	1184	1	1280	59	True	0.00120315677295968	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694445169/version_0	8	336	4	2	0.19841407298777475	True	128	128	82	59	2086700	5	TransformerEncoder	23		min	0.0005130900979603605	1	0.3333333333333333	7049	5	loss	0.27419831744009004	4	5	1800	1.3642737865447998	1.2958080768585205	799	0.0006128767231283878	4398.98592042923	1694449573.4134984	27199	0.9819999933242798	smart-sweep-22
198	transformer	0.9515832913519662	0.9887781094040234		0.5978943369925459	0.0007475602275230315	0.4802449410536224	3	1	adam	reduceonplateau	2	288	1	192	59	True	5.467962919597384e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694445056/version_0	2	176	6	4	0.17681564178778697	True	128	128	82	59	613000	3	TransformerEncoder	23		min	0.0007475602275230315	1	0.3333333333333333	0	5	loss	0.5978943369925459	4	3	1800	2.1483001708984375	1.7950509786605835	799	5.467962919597384e-06	1980.007278203964	1694447042.5627952	27999	0.4050000011920929	honest-sweep-21
199	transformer	0.861133356582238	0.9958603373834882		0.7550638589020824	0.000587600716747667	0.20319099596930956	3	1	adam	None	2	560	1	1984	59	True	0.0069068134061653986	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694444978/version_0	2	304	4	2	0.03827086439830612	True	128	128	82	59	2992400	4	TransformerEncoder	23		min	0.000587600716747667	1	0.3333333333333333	0	5	loss	0.7550638589020824	4	4	459	3.761047124862671	2.3119430541992188	203	0.0069068134061653986	1445.4055092334747	1694446429.7502851	7343	0.0	feasible-sweep-20
200	transformer	0.976436180742729	0.9820347531751602		0.2878541231699018	0.0008948137699292315	0.2710566539324499	3	1	adam	warmupinvsqrt	2	1776	1	448	59	True	0.0011218187669771356	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694444853/version_0	8	80	4	2	0.15811923802679664	True	128	128	82	59	4794500	1	TransformerEncoder	23		min	0.0008948137699292315	1	0.3333333333333333	10798	5	loss	0.2878541231699018	4	1	1800	1.0927276611328125	1.0754854679107666	799	0.0008599180300579981	1862.532902479172	1694446723.3606815	18399	0.9829999804496764	pretty-sweep-19
201	transformer	0.8083825892910096	0.9837770575853032		0.461296585296916	0.0008929195314076715	0.2838713119727951	3	1	adam	warmupinvsqrt	2	912	1	1920	59	True	0.001062506626315916	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694444438/version_0	6	432	4	2	0.05178137667510856	True	128	128	82	59	1686900	2	TransformerEncoder	23		min	0.0008929195314076715	1	0.3333333333333333	3699	5	loss	0.461296585296916	4	2	1782	0.47220978140830994	0.4161722660064697	791	0.0004898625407488231	7835.732433319092	1694452280.4762194	17423	0.9810000061988832	stilted-sweep-18
202	transformer	0.8325180145486164	0.99851999607957		0.793833332351549	2.2773119785230184e-05	0.222112990359221	3	1	adam	warmupinvsqrt	2	880	1	512	59	True	0.0003762198067934889	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694443965/version_0	2	336	4	2	0.035732451968892256	True	128	128	82	59	3915600	5	TransformerEncoder	23		min	2.2773119785230184e-05	1	0.3333333333333333	8899	5	loss	0.793833332351549	4	5	1800	0.3633396625518799	0.3045356571674347	799	0.0002618032007138567	2207.271666765213	1694446180.2965138	18399	0.9760000109672546	graceful-sweep-17
203	transformer	0.9891630063613484	0.9858374901393224		0.17410597911878592	0.000200230322548794	0.01731449677292729	3	1	adam	reduceonplateau	2	176	1	320	59	True	2.6345581778401305e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694443874/version_0	6	256	2	2	0.04577426186807181	True	128	128	82	59	3550300	2	TransformerEncoder	23		min	0.000200230322548794	1	0.3333333333333333	0	5	loss	0.17410597911878592	4	2	1206	0.464240163564682	0.3675666153430938	535	2.6345581778401305e-05	2135.3166646957397	1694446018.0083456	30551	0.959999978542328	amber-sweep-15
204	transformer	0.904732155730513	0.9985828617837916		0.8917442935360181	0.0009963035302983485	0.005993362445506023	3	1	adam	None	2	1872	1	768	59	True	5.074924780779662e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694443874/version_0	4	384	4	2	0.025390582908455285	True	128	128	82	59	46300	2	TransformerEncoder	23		min	0.0009963035302983485	1	0.3333333333333333	0	5	loss	0.8917442935360181	4	2	1440	0.3446521759033203	0.2214735597372055	639	5.074924780779662e-06	2368.722159385681	1694446251.5519094	14079	0.9520000219345092	trim-sweep-16
205	transformer	0.937901605840205	0.9939319237444464		0.8676242250130669	0.0008645201674190116	0.42601755016724535	3	1	adam	reduceonplateau	2	1808	1	640	59	True	0.0017711954042961503	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694443874/version_0	6	48	4	4	0.01701253223817314	True	128	128	82	59	223500	1	TransformerEncoder	23		min	0.0008645201674190116	1	0.3333333333333333	0	5	loss	0.8676242250130669	4	1	1800	0.37971118092536926	0.246124267578125	799	0.0008645201674190116	1924.1299722194672	1694445806.6507282	18399	0.9399999976158142	breezy-sweep-14
206	transformer	0.9160942423358682	0.9939722331774352		0.5734954386150509	0.00013690177464787553	0.33070707811186717	3	1	adam	reduceonplateau	2	1440	1	1664	59	True	4.3881362517005435e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694443783/version_0	2	240	6	8	0.05723735247979429	True	128	128	82	59	4729400	1	TransformerEncoder	23		min	0.00013690177464787553	1	0.3333333333333333	0	5	loss	0.5734954386150509	4	1	1800	1.033447265625	0.6666380167007446	799	4.3881362517005435e-06	2525.6627180576324	1694446317.235006	16799	0.7390000224113464	olive-sweep-12
207	transformer	0.9749682261336644	0.9875963014110376		0.5811971113101365	5.5776706997808695e-05	0.47725993762625424	3	1	adam	None	2	288	1	832	59	True	0.005998651078739874	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694443783/version_0	2	496	6	2	0.08038106547974494	True	128	128	82	59	2540600	5	TransformerEncoder	23		min	5.5776706997808695e-05	1	0.3333333333333333	0	5	loss	0.5811971113101365	4	5	459	3.194103717803955	2.8228132724761963	203	0.005998651078739874	1252.4320783615112	1694445043.7517464	7139	0.0	stellar-sweep-11
208	transformer	0.9376982095098716	0.9915293527750648		0.8625511643605316	0.0008765774597900922	0.009434439317456855	3	1	adam	reduceonplateau	2	1632	1	1152	59	True	4.477985666149857e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694443783/version_0	2	80	2	2	0.1446125555469312	True	128	128	82	59	2060000	4	TransformerEncoder	23		min	0.0008765774597900922	1	0.3333333333333333	0	5	loss	0.8625511643605316	4	4	1395	1.0520843267440796	0.9908078908920288	619	4.477985666149857e-05	1045.528460741043	1694444837.2939026	15499	0.9520000219345092	giddy-sweep-13
209	transformer	0.9808706951990636	0.981566310165571		0.45857964269535656	0.0009348509744193324	0.19060494180516757	3	1	adam	warmupinvsqrt	2	864	1	1728	59	True	4.268822227707605e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694443783/version_0	4	128	4	8	0.08132356328237411	True	128	128	82	59	4514300	4	TransformerEncoder	23		min	0.0009348509744193324	1	0.3333333333333333	10449	5	loss	0.45857964269535656	4	4	1800	1.1273601055145264	0.8756293654441833	799	3.151130747110864e-06	2926.5731065273285	1694446717.7122636	19199	0.6850000023841858	neat-sweep-10
210	transformer	0.8802371227712028	0.981534642828191		0.6562917832553359	0.0006087594160023441	0.4508525916044208	3	1	adam	None	2	672	1	192	59	True	0.00022067495760506317	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694442281/version_0	4	496	4	4	0.09091948722068773	True	128	128	82	59	3042800	4	TransformerEncoder	23		min	0.0006087594160023441	1	0.3333333333333333	0	5	loss	0.6562917832553359	4	4	1602	0.8191607594490051	0.6823611855506897	711	0.00022067495760506317	3060.567159175873	1694445350.091092	21359	0.9710000157356262	desert-sweep-9
211	transformer	0.8088619789563357	0.9839873092206376		0.2537389153322267	0.0005543045520882583	0.4178668694547483	3	1	adam	reduceonplateau	2	800	1	1536	59	True	0.0022855036343842066	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694442281/version_0	2	368	4	2	0.1538466135125019	True	128	128	82	59	4559200	2	TransformerEncoder	23		min	0.0005543045520882583	1	0.3333333333333333	0	5	loss	0.2537389153322267	4	2	1071	1.300790309906006	1.1001657247543335	475	0.0005543045520882583	3641.351245641709	1694445930.0795476	11899	0.9300000071525574	likely-sweep-8
212	transformer	0.8330707262994019	0.991038424158144		0.32780833778497265	0.0001521950475206107	0.4292185512606664	3	1	adam	reduceonplateau	2	1600	1	1920	59	True	0.00110901450988915	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694442281/version_0	6	272	4	8	0.06716169508287273	True	128	128	82	59	428000	2	TransformerEncoder	23		min	0.0001521950475206107	1	0.3333333333333333	0	5	loss	0.32780833778497265	4	2	1449	0.5699087381362915	0.5166047811508179	643	0.0001521950475206107	2867.412718772888	1694445155.7906735	16099	0.9829999804496764	fallen-sweep-6
213	transformer	0.8259486692546602	0.9968439262174952		0.8463364519535932	0.000733164302467635	0.1289925871571066	3	1	adam	warmupinvsqrt	2	336	1	1088	59	True	6.050053597766034e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694442281/version_0	4	64	2	2	0.090475738420633	True	128	128	82	59	1693700	1	TransformerEncoder	23		min	0.000733164302467635	1	0.3333333333333333	5040	5	loss	0.8463364519535932	4	1	1800	1.295811653137207	1.0109456777572632	799	2.7742172850116365e-06	2674.881126642227	1694444963.6749136	23999	0.6320000290870667	snowy-sweep-7
214	transformer	0.9948047305356136	0.9963203239456988		0.45634388387734515	0.0005949777888292167	0.35659365585512554	3	1	adam	reduceonplateau	2	1056	1	1472	59	True	3.4728117877334985e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694442281/version_0	8	272	2	8	0.16319330636295726	True	128	128	82	59	552400	3	TransformerEncoder	23		min	0.0005949777888292167	1	0.3333333333333333	0	5	loss	0.45634388387734515	4	3	1800	1.4622087478637695	1.2576651573181152	799	3.4728117877334985e-06	7951.739050388336	1694450239.6240163	23199	0.7590000033378601	stilted-sweep-5
215	transformer	0.8666377619973934	0.9902080178745876		0.2937452318857717	0.0005242495366190969	0.05983448355992066	3	1	adam	None	2	688	1	192	59	True	0.000287750249786297	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694442017/version_0	6	368	8	8	0.10103605627112072	True	128	128	82	59	1822100	4	TransformerEncoder	23		min	0.0005242495366190969	1	0.3333333333333333	0	5	loss	0.2937452318857717	4	4	747	0.7826460599899292	0.7297799587249756	331	0.000287750249786297	2395.382928609848	1694444423.0160146	9959	0.975000023841858	drawn-sweep-4
216	transformer	0.8929967363052761	0.9930922304059993		0.4012686312377294	7.640616864242266e-05	0.407131426783229	3	1	adam	None	2	624	1	1984	59	True	1.5711636925306905e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694222924/version_0	6	432	2	2	0.04547416759423744	True	128	128	82	59	4700800	2	TransformerEncoder	23		min	7.640616864242266e-05	1	0.3333333333333333	0	5	loss	0.4012686312377294	4	2	1800	0.5002409219741821	0.4082216322422027	799	1.5711636925306905e-05	5181.400319576263	1694228112.9970696	26399	0.9459999799728394	firm-sweep-3
217	transformer	0.9053694040874336	0.9975373682380496		0.8320424296889164	0.00023797914905786323	0.40297600469411704	3	1	adam	None	2	272	1	1152	59	True	3.336291565281707e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-dutch/transformer/1694221548/version_0	4	48	8	2	0.17634465585992234	True	128	128	82	59	4148700	2	TransformerEncoder	23		min	0.00023797914905786323	1	0.3333333333333333	0	5	loss	0.8320424296889164	4	2	864	3.144411087036133	2.7653329372406006	383	3.336291565281707e-06	1353.1492455005646	1694222911.7575686	14207	0.0010000000474974513	effortless-sweep-2
