	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	epoch	_runtime	_timestamp	_step	lr-Adam	val_loss	train_loss	trainer/global_step	max_val_accuracy	name
44	transformer	0.8217327019961297	0.9819650289194164		0.2657985708522908	0.00022789919873437024	0.42063660904639255	3	1	adam	None	2	1584	1	320	61	True	0.003038038272920957	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693757092/version_0	8	256	4	8	0.06810836416220067	True	128	128	100	61	2811400	2	TransformerEncoder	39		min	0.00022789919873437024	1	0.3333333333333333	0	5	loss	0.2657985708522908	4	2	275	1980.9232833385468	1693759081.2204034	621	0.003038038272920957	1.3683133125305176	1.1080567836761477	7175	0.8100000023841858	generous-sweep-175
45	transformer	0.9520857893398128	0.9805817561495236		0.742144863122621	0.0009882980425521175	0.23238897089866284	3	1	adam	None	2	832	1	256	61	True	0.002199832408630504	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693756829/version_0	4	464	2	4	0.03652919153905756	True	128	128	100	61	2442700	4	TransformerEncoder	39		min	0.0009882980425521175	1	0.3333333333333333	0	5	loss	0.742144863122621	4	4	203	1502.5572354793549	1693758339.4857564	459	0.002199832408630504	3.5407755374908447	2.4707512855529785	5099	0.0	quiet-sweep-174
46	transformer	0.8474262386753286	0.9946308745513484		0.2729539798732403	0.0009239785372273822	0.24456274446078397	3	1	adam	reduceonplateau	2	1664	1	1344	61	True	0.00860393929412926	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693756627/version_0	6	480	8	4	0.10819114411703896	True	128	128	100	61	4590100	3	TransformerEncoder	39		min	0.0009239785372273822	1	0.3333333333333333	0	5	loss	0.2729539798732403	4	3	203	3176.073714733124	1693759811.3768857	459	0.0009239785372273822	3.755845546722412	2.9644651412963867	5099	0.0	hardy-sweep-173
47	transformer	0.982010931186013	0.9903273052837036		0.39058622115130226	0.0006773860725882024	0.16817963024939103	3	1	adam	warmupinvsqrt	2	80	1	1024	61	True	0.001341358858235476	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693756570/version_0	2	112	6	2	0.10842047807325517	True	128	128	100	61	533100	3	TransformerEncoder	39		min	0.0006773860725882024	1	0.3333333333333333	6663	5	loss	0.39058622115130226	4	3	307	1630.831948518753	1693758209.1150346	693	0.0005589277780151823	0.9288545846939088	0.7912598848342896	38499	0.871999979019165	soft-sweep-172
48	transformer	0.8424704629287937	0.9888891554437684		0.5628397616551525	0.00040092385420097056	0.09270539946339897	3	1	adam	reduceonplateau	2	1760	1	1792	61	True	7.501876268699686e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693756455/version_0	6	448	6	4	0.09560680009190596	True	128	128	100	61	618500	3	TransformerEncoder	39		min	0.00040092385420097056	1	0.3333333333333333	0	5	loss	0.5628397616551525	4	3	347	4165.506427526474	1693760628.0946236	783	7.501876268699686e-05	0.824758768081665	0.6982170343399048	8003	0.8659999966621399	swift-sweep-171
49	transformer	0.9134227544147694	0.989315541968536		0.829701881545557	0.0006891750636441184	0.154249749688031	3	1	adam	None	2	1296	1	1024	61	True	0.00028689471486797823	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693755716/version_0	8	224	2	4	0.01797361734009879	True	128	128	100	61	261400	4	TransformerEncoder	39		min	0.0006891750636441184	1	0.3333333333333333	0	5	loss	0.829701881545557	4	4	363	1388.9379918575287	1693757112.0941188	819	0.00028689471486797823	0.3560050427913666	0.1648620069026947	8735	0.8690000176429749	dashing-sweep-170
50	transformer	0.8770778992395714	0.9951585187394524		0.754458129052222	0.0005163165177759486	0.17997068920429538	3	1	adam	warmupinvsqrt	2	64	1	1152	61	True	3.481894903425947e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693755317/version_0	8	304	2	2	0.020681975717911527	True	128	128	100	61	1584000	3	TransformerEncoder	39		min	0.0005163165177759486	1	0.3333333333333333	24750	5	loss	0.754458129052222	4	3	799	7024.465085268021	1693762349.078401	1800	1.546607258706218e-06	0.39975669980049133	0.2352863997220993	125599	0.8569999933242798	flowing-sweep-169
51	transformer	0.8019871343221268	0.9985269753706512		0.1469139681211618	0.0005735167637821928	0.04006792850235058	3	1	adam	warmupinvsqrt	2	1200	1	768	61	True	8.214646021965997e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693755175/version_0	4	496	2	2	0.10014882082101877	True	128	128	100	61	2630000	5	TransformerEncoder	39		min	0.0005735167637821928	1	0.3333333333333333	6575	5	loss	0.1469139681211618	4	5	323	1429.1505444049835	1693756612.4279363	729	7.412512982882155e-05	0.8643560409545898	0.7285621762275696	8099	0.8600000143051147	polar-sweep-168
52	transformer	0.8210301495391921	0.9925529541203988		0.6842146608043221	0.00018181857693829335	0.09643384219929636	3	1	adam	warmupinvsqrt	2	672	1	1664	61	True	0.002147428677042733	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693754810/version_0	6	224	4	8	0.11233978955487944	True	128	128	100	61	2303300	5	TransformerEncoder	39		min	0.00018181857693829335	1	0.3333333333333333	6855	5	loss	0.6842146608043221	4	5	543	2259.905416250229	1693757080.5431333	1224	0.0013930347037398418	0.9407799243927002	0.8026338815689087	16319	0.8820000290870667	valiant-sweep-167
53	transformer	0.8047046988308572	0.9810007439386792		0.11037199347238912	7.547367448882972e-05	0.13164747389161674	3	1	adam	reduceonplateau	2	288	1	704	61	True	2.721848943903405e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693754556/version_0	8	80	8	8	0.003148663810798369	True	128	128	100	61	1659200	3	TransformerEncoder	39		min	7.547367448882972e-05	1	0.3333333333333333	0	5	loss	0.11037199347238912	4	3	799	2954.338070869446	1693757517.3451688	1800	2.721848943903405e-06	0.8077815771102905	0.5621821284294128	27999	0.45399999618530273	fallen-sweep-166
54	transformer	0.8259470701045323	0.997296904858006		0.6375531912260436	0.00022221035780210107	0.04739591937024529	3	1	adam	reduceonplateau	2	784	1	448	61	True	0.0005225217707949689	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693754279/version_0	8	112	4	8	0.11915074676711916	True	128	128	100	61	1662000	2	TransformerEncoder	39		min	0.00022221035780210107	1	0.3333333333333333	0	5	loss	0.6375531912260436	4	2	515	2158.871933221817	1693756445.0788183	1161	0.00022221035780210107	0.9790980815887452	0.8425161838531494	13415	0.8650000095367432	denim-sweep-165
55	transformer	0.9386883538445004	0.9828668871848576		0.7778301927841155	0.0006959003537281805	0.10802492023180528	3	1	adam	warmupinvsqrt	2	2000	1	1856	61	True	0.0005661397517273589	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693754073/version_0	2	240	8	8	0.021768224963727125	True	128	128	100	61	1767700	1	TransformerEncoder	39		min	0.0006959003537281805	1	0.3333333333333333	3535	5	loss	0.7778301927841155	4	1	331	1226.9228901863098	1693755307.480379	747	0.0004137036613179437	0.41209661960601807	0.1940771192312241	6639	0.8730000257492065	easy-sweep-164
56	transformer	0.920595077644041	0.9886160684046524		0.8326112967762141	0.0004532062875762579	0.4042469966589915	3	1	adam	None	2	960	1	1216	61	True	1.2685515338631684e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693753745/version_0	4	352	2	8	0.14942032245373665	True	128	128	100	61	1459000	5	TransformerEncoder	39		min	0.0004532062875762579	1	0.3333333333333333	0	5	loss	0.8326112967762141	4	5	203	1410.7546062469482	1693755164.5436325	459	1.2685515338631684e-06	3.3692493438720703	2.784301519393921	4283	0.0	astral-sweep-163
57	transformer	0.8088479761762212	0.9800546643476932		0.2676716619297911	0.00042388010778058016	0.4734819842033416	3	1	adam	warmupinvsqrt	2	1344	1	640	61	True	8.037757860597035e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693753621/version_0	4	256	8	4	0.022435734170960432	True	128	128	100	61	3339400	1	TransformerEncoder	39		min	0.00042388010778058016	1	0.3333333333333333	7454	5	loss	0.2676716619297911	4	1	799	2929.996189594269	1693756558.9709415	1800	5.11908458160265e-05	0.45736050605773926	0.26070407032966614	18399	0.8519999980926514	celestial-sweep-162
58	transformer	0.8081062106659409	0.9853394016363054		0.34156243791664487	0.0008235684401440563	0.3710422719858292	3	1	adam	reduceonplateau	2	1152	1	1984	61	True	0.0023785175436248007	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693753533/version_0	8	32	4	2	0.0259725979535526	True	128	128	100	61	842200	2	TransformerEncoder	39		min	0.0008235684401440563	1	0.3333333333333333	0	5	loss	0.34156243791664487	4	2	799	2167.2415070533752	1693755706.751729	1800	0.0008235684401440563	0.46584728360176086	0.3623993992805481	21599	0.828000009059906	super-sweep-161
59	transformer	0.9920412388773304	0.9842509125351302		0.29988954779966104	0.000782925561082182	0.35151232000028393	3	1	adam	warmupinvsqrt	2	1712	1	384	61	True	9.541497600291648e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693753407/version_0	8	160	6	8	0.024174708057535545	True	128	128	100	61	1722900	4	TransformerEncoder	39		min	0.000782925561082182	1	0.3333333333333333	4025	5	loss	0.29988954779966104	4	4	799	3400.9297230243683	1693756815.028145	1800	4.371399288501639e-06	0.84116530418396	0.6694054007530212	19199	0.5320000052452087	crimson-sweep-160
60	transformer	0.9881972770453126	0.9949792831918104		0.3326890640714615	0.000145537075359233	0.44137912303291565	3	1	adam	warmupinvsqrt	2	256	1	448	61	True	5.071992215026537e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693752865/version_0	8	320	8	2	0.016339443254808163	True	128	128	100	61	1148600	3	TransformerEncoder	39		min	0.000145537075359233	1	0.3333333333333333	4486	5	loss	0.3326890640714615	4	3	799	5335.107558250427	1693758207.6423922	1800	1.9002241251891844e-06	1.114190697669983	0.6067503094673157	31999	0.46799999475479126	wild-sweep-159
61	transformer	0.972976605037076	0.9989615817470984		0.1198961359861583	0.0009288359226977136	0.4618929696389579	3	1	adam	reduceonplateau	2	1328	1	320	61	True	0.006663299636719089	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693752836/version_0	2	192	6	4	0.1465811887988585	True	128	128	100	61	4870800	3	TransformerEncoder	39		min	0.0009288359226977136	1	0.3333333333333333	0	5	loss	0.1198961359861583	4	3	799	1953.3684055805209	1693754797.0952597	1800	0.0009288359226977136	2.3734991550445557	1.5524194240570068	24799	0.23399999737739563	polar-sweep-158
62	transformer	0.8020107027473551	0.9939057688865768		0.6432726982976702	0.000504959254172115	0.3113817185200855	3	1	adam	warmupinvsqrt	2	1936	1	640	61	True	0.0005785759482798868	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693752571/version_0	4	288	8	8	0.10838209436315992	True	128	128	100	61	211400	4	TransformerEncoder	39		min	0.000504959254172115	1	0.3333333333333333	436	5	loss	0.6432726982976702	4	4	299	1154.1412725448608	1693753733.7270784	675	0.00015246086481867196	0.9128766059875488	0.7844226360321045	6299	0.8709999918937683	stellar-sweep-157
63	transformer	0.8578593189962528	0.9955329079716256		0.8951759403173605	0.0008074485101404638	0.4893905557239885	3	1	adam	warmupinvsqrt	2	720	1	256	61	True	0.00011262712546656284	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693752500/version_0	6	96	6	2	0.05309088965439723	True	128	128	100	61	1445800	4	TransformerEncoder	39		min	0.0008074485101404638	1	0.3333333333333333	4016	5	loss	0.8951759403173605	4	4	799	2034.9545633792875	1693754543.1012564	1800	4.7718572873755066e-05	0.860188364982605	0.6715394854545593	22399	0.7080000042915344	wild-sweep-156
64	transformer	0.9710376503511396	0.9879371682272372		0.5241663837591892	0.0009368660321019012	0.12306936414769926	3	1	adam	None	2	896	1	448	61	True	4.490505678920038e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693751927/version_0	6	32	8	4	0.004162928570792035	True	128	128	100	61	281300	4	TransformerEncoder	39		min	0.0009368660321019012	1	0.3333333333333333	0	5	loss	0.5241663837591892	4	4	203	556.6694111824036	1693752491.3401432	459	4.490505678920038e-06	3.2402515411376953	2.983736515045166	4691	0.0	crisp-sweep-155
65	transformer	0.909433376026364	0.983647125320075		0.5217686275266907	0.0003622559035340207	0.18791954574728087	3	1	adam	reduceonplateau	2	992	1	960	61	True	1.837534686367604e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693751864/version_0	6	320	4	2	0.16235002168405038	True	128	128	100	61	2176700	2	TransformerEncoder	39		min	0.0003622559035340207	1	0.3333333333333333	0	5	loss	0.5217686275266907	4	2	799	6764.099208831787	1693758636.0704618	1800	1.837534686367604e-06	1.3169734477996826	1.2601317167282104	16799	0.7390000224113464	hopeful-sweep-154
66	transformer	0.8650552690511359	0.9903654553699832		0.35871974406967877	0.00026419272228917265	0.19818632210005588	3	1	adam	warmupinvsqrt	2	352	1	1600	61	True	0.007521794212931348	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693751411/version_0	6	320	2	2	0.07622445093017094	True	128	128	100	61	2394900	3	TransformerEncoder	39		min	0.00026419272228917265	1	0.3333333333333333	6803	5	loss	0.35871974406967877	4	3	239	2852.2588970661163	1693754269.553378	540	0.0074520152253643585	3.787021398544311	2.846004009246826	6959	0.8420000076293945	toasty-sweep-153
67	transformer	0.9258087712661348	0.9845170570539132		0.828576030582799	5.485446358511925e-05	0.45992423739289334	3	1	adam	warmupinvsqrt	2	432	1	320	61	True	0.0003629048349989985	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693751335/version_0	2	464	2	2	0.08163341277308252	True	128	128	100	61	3906400	2	TransformerEncoder	39		min	5.485446358511925e-05	1	0.3333333333333333	9042	5	loss	0.828576030582799	4	2	515	1480.8006901741028	1693752824.4230433	1161	0.0003103957529715637	1.0182743072509766	0.7642268538475037	12383	0.8050000071525574	hardy-sweep-152
68	transformer	0.8189933463260604	0.9986615453899153		0.46145464008501935	0.0009678622530030946	0.08691417951782676	3	1	adam	reduceonplateau	2	624	1	896	61	True	0.0008540412286204582	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693751204/version_0	8	144	4	8	0.019967190151626936	True	128	128	100	61	355200	1	TransformerEncoder	39		min	0.0009678622530030946	1	0.3333333333333333	0	5	loss	0.46145464008501935	4	1	799	2852.1489837169647	1693754064.1709268	1800	0.0008540412286204582	0.4016102552413941	0.17821970582008362	26399	0.8799999952316284	leafy-sweep-151
69	transformer	0.8055578958239704	0.9903300439313142		0.5224817541195635	0.0005903170932449355	0.3500621601096751	3	1	adam	reduceonplateau	2	1264	1	576	61	True	8.21572221235479e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693751076/version_0	4	144	2	2	0.12943387344946508	True	128	128	100	61	4351300	4	TransformerEncoder	39		min	0.0005903170932449355	1	0.3333333333333333	0	5	loss	0.5224817541195635	4	4	799	1770.7481009960177	1693752855.005357	1800	8.21572221235479e-05	1.099036455154419	0.969092071056366	25599	0.8629999756813049	eager-sweep-150
70	transformer	0.9058220260453358	0.9916028297358612		0.49019490292954926	0.0005681180488748403	0.003485950551030237	3	1	adam	reduceonplateau	2	1808	1	704	61	True	1.4329783838366516e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693750851/version_0	8	96	8	4	0.09560385767724888	True	128	128	100	61	2443400	4	TransformerEncoder	39		min	0.0005681180488748403	1	0.3333333333333333	0	5	loss	0.49019490292954926	4	4	799	2535.320541858673	1693753394.1814709	1800	1.4329783838366516e-05	0.8551596403121948	0.7024531960487366	18399	0.8149999976158142	hopeful-sweep-149
71	transformer	0.9523794471827728	0.986922760352722		0.2247482468170497	0.00019552009058052856	0.10672299049420024	3	1	adam	warmupinvsqrt	2	528	1	640	61	True	2.347217559277548e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693750633/version_0	4	112	2	2	0.06392301899439938	True	128	128	100	61	2825100	2	TransformerEncoder	39		min	0.00019552009058052856	1	0.3333333333333333	10701	5	loss	0.2247482468170497	4	2	203	762.1014976501465	1693751401.4274037	459	1.6920321701025144e-06	3.317912340164185	2.8696608543395996	7751	0.0	absurd-sweep-148
72	transformer	0.8624104248299616	0.9890292753549964		0.20889607955708236	0.00019178695115426345	0.36878714020239417	3	1	adam	warmupinvsqrt	2	208	1	1216	61	True	0.0016922212613497867	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693750462/version_0	6	368	2	4	0.0065000385950694465	True	128	128	100	61	1720400	2	TransformerEncoder	39		min	0.00019178695115426345	1	0.3333333333333333	8271	5	loss	0.20889607955708236	4	2	571	3051.1758387088776	1693753521.3520868	1287	0.0009200682910574824	0.27576494216918945	0.0972701758146286	28027	0.8820000290870667	sandy-sweep-147
73	transformer	0.9618809541695746	0.9881637592079844		0.1218608565098272	0.0008039419619512806	0.2537010901588254	3	1	adam	None	2	96	1	1600	61	True	1.4541900538994745e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693749889/version_0	8	464	6	2	0.0923239582727764	True	128	128	100	61	3370400	1	TransformerEncoder	39		min	0.0008039419619512806	1	0.3333333333333333	0	5	loss	0.1218608565098272	4	1	799	13788.339114427568	1693763684.243915	1800	1.4541900538994745e-06	0.8478631973266602	0.7455143928527832	83999	0.8529999852180481	silver-sweep-146
74	transformer	0.8774668554278799	0.9846641992790296		0.47457439556311554	0.0005138240434560675	0.292763723247826	3	1	adam	reduceonplateau	2	1120	1	1216	61	True	2.826452150645048e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693749870/version_0	2	112	2	8	0.18770320133647111	True	128	128	100	61	3438100	2	TransformerEncoder	39		min	0.0005138240434560675	1	0.3333333333333333	0	5	loss	0.47457439556311554	4	2	203	745.9239916801453	1693750623.0350657	459	2.826452150645048e-06	3.422700881958008	2.923358201980591	7343	0.0	eternal-sweep-145
75	transformer	0.9065754144605588	0.9899261752664344		0.5666243448584449	0.0008103347647479437	0.44416598873664304	3	1	adam	warmupinvsqrt	2	288	1	576	61	True	1.8091676034574085e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693749198/version_0	2	64	6	4	0.1875483885520559	True	128	128	100	61	1056700	5	TransformerEncoder	39		min	0.0008103347647479437	1	0.3333333333333333	3669	5	loss	0.5666243448584449	4	5	203	672.3183789253235	1693749877.790042	459	1.3000816157155122e-05	3.493478298187256	2.998676300048828	7139	0.0	earthy-sweep-144
76	transformer	0.8056515757528434	0.9814012983303698		0.628244408062955	0.000450583471976891	0.06316352553577159	3	1	adam	reduceonplateau	2	464	1	640	61	True	0.0017420791261746969	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693749012/version_0	8	144	2	8	0.149896381158221	True	128	128	100	61	1116000	2	TransformerEncoder	39		min	0.000450583471976891	1	0.3333333333333333	0	5	loss	0.628244408062955	4	2	735	2172.740317106247	1693751193.137289	1656	0.000450583471976891	1.112026929855347	1.0228328704833984	16191	0.878000020980835	bumbling-sweep-143
77	transformer	0.8856318236349449	0.9909274834328368		0.8053629793534179	0.00044789623728489994	0.3947095121779175	3	1	adam	None	2	32	1	1152	61	True	0.0055868989043672745	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693748939/version_0	6	432	4	2	0.1489489315208775	True	128	128	100	61	1417500	2	TransformerEncoder	39		min	0.00044789623728489994	1	0.3333333333333333	0	5	loss	0.8053629793534179	4	2	203	4663.258722782135	1693753610.8787448	459	0.0055868989043672745	3.7101659774780273	3.1415815353393555	63851	0.0	dainty-sweep-142
78	transformer	0.8761885346393167	0.9821278884707006		0.29933178626595736	0.0007186423086659662	0.332246032040754	3	1	adam	warmupinvsqrt	2	1248	1	1088	61	True	0.0019775764790643524	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693748455/version_0	2	128	4	2	0.16726488201167342	True	128	128	100	61	4729000	3	TransformerEncoder	39		min	0.0007186423086659662	1	0.3333333333333333	11367	5	loss	0.29933178626595736	4	3	523	1399.0817041397097	1693749860.9625485	1179	0.0018438915294771725	1.3054680824279783	1.2071679830551147	13099	0.8560000061988831	bright-sweep-141
79	transformer	0.9642833321437164	0.9963519598373912		0.581405111054575	5.459410484323727e-05	0.4090784958795871	3	1	adam	None	2	208	1	960	61	True	0.004459413505548423	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693748372/version_0	8	352	4	8	0.19554727847467776	True	128	128	100	61	245700	3	TransformerEncoder	39		min	5.459410484323727e-05	1	0.3333333333333333	0	5	loss	0.581405111054575	4	3	203	2687.3606758117676	1693751067.4464	459	0.004459413505548423	3.859120368957519	3.3224847316741943	9995	0.0	expert-sweep-140
80	transformer	0.9277467390056752	0.989974688095434		0.21284245767201604	0.0009376215747156972	0.1420547293764346	3	1	adam	None	2	1600	1	192	61	True	1.1849591116422498e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693748283/version_0	4	320	8	8	0.018069266273952937	True	128	128	100	61	249100	3	TransformerEncoder	39		min	0.0009376215747156972	1	0.3333333333333333	0	5	loss	0.21284245767201604	4	3	799	3031.842142343521	1693751322.8343625	1800	1.1849591116422498e-05	0.3572632670402527	0.1835198551416397	19999	0.8560000061988831	azure-sweep-139
81	transformer	0.9647042869932656	0.99301786031262		0.1166663833900966	0.000991357639744295	0.25639172995332243	3	1	adam	reduceonplateau	2	1520	1	1984	61	True	0.0004953077901353764	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693747974/version_0	4	224	4	8	0.07368915127200473	True	128	128	100	61	4948100	3	TransformerEncoder	39		min	0.000991357639744295	1	0.3333333333333333	0	5	loss	0.1166663833900966	4	3	799	2857.9595744609833	1693750840.8829904	1800	0.0004953077901353764	0.7150969505310059	0.5608235597610474	21599	0.8769999742507935	vivid-sweep-138
82	transformer	0.8946454277748405	0.9871096592086142		0.7135277294941798	0.000525027377208684	0.4078752959380712	3	1	adam	warmupinvsqrt	2	208	1	64	61	True	0.001451863833174964	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693747572/version_0	6	304	4	8	0.12760780587542017	True	128	128	100	61	3498000	3	TransformerEncoder	39		min	0.000525027377208684	1	0.3333333333333333	16817	5	loss	0.7135277294941798	4	3	671	2872.388501882553	1693750451.3946488	1512	0.001038343022429137	1.07374906539917	0.9187178611755372	32927	0.878000020980835	expert-sweep-137
83	transformer	0.9948500263685482	0.9852904283227948		0.563514327470348	0.0006711639205254706	0.22115871861062292	3	1	adam	None	2	1040	1	128	61	True	5.3508452621817694e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693747277/version_0	8	288	2	4	0.010436985052866632	True	128	128	100	61	3113300	5	TransformerEncoder	39		min	0.0006711639205254706	1	0.3333333333333333	0	5	loss	0.563514327470348	4	5	423	1716.5959446430206	1693749000.6483607	954	5.3508452621817694e-05	0.33763760328292847	0.11077645421028136	16535	0.8700000047683716	curious-sweep-136
84	transformer	0.8233697223387898	0.9804037790725724		0.7585538175054095	0.00027358586187526047	0.2849268005599663	3	1	adam	None	2	416	1	1856	61	True	0.0005153527653607588	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693747179/version_0	4	192	4	2	0.1166945397916745	True	128	128	100	61	2657200	4	TransformerEncoder	39		min	0.00027358586187526047	1	0.3333333333333333	0	5	loss	0.7585538175054095	4	4	343	1084.9586243629456	1693748272.2435474	774	0.0005153527653607588	0.974516987800598	0.8474245071411133	8599	0.8730000257492065	fanciful-sweep-135
85	transformer	0.9503111323259038	0.9947444287001664		0.5355744593639395	0.0001821441375206032	0.18022893518259836	3	1	adam	None	2	800	1	1024	61	True	8.621134191621923e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693747089/version_0	2	80	4	8	0.1469795134613286	True	128	128	100	61	1031300	4	TransformerEncoder	39		min	0.0001821441375206032	1	0.3333333333333333	0	5	loss	0.5355744593639395	4	4	799	1831.1163368225095	1693748927.535364	1800	8.621134191621923e-06	1.388587236404419	1.304805040359497	19999	0.6240000128746033	efficient-sweep-134
86	transformer	0.8872155173075599	0.9812574263127672		0.2787720996024613	0.0002017713066529033	0.1855579799441261	3	1	adam	None	2	1056	1	1856	61	True	0.0020435685159988933	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693746903/version_0	2	112	8	2	0.16066191814701578	True	128	128	100	61	3800200	2	TransformerEncoder	39		min	0.0002017713066529033	1	0.3333333333333333	0	5	loss	0.2787720996024613	4	2	591	2279.0715544223785	1693749189.2078345	1332	0.0020435685159988933	1.2252061367034912	1.0989817380905151	17167	0.8790000081062317	easy-sweep-133
87	transformer	0.8114317466993657	0.9878413888728028		0.49484267806584936	0.0009546701505364428	0.2865400382483253	3	1	adam	warmupinvsqrt	2	1328	1	768	61	True	0.0017148901816438171	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-hungarian/transformer/1693746747/version_0	6	384	2	2	0.0927715777576589	True	128	128	100	61	3949500	3	TransformerEncoder	39		min	0.0009546701505364428	1	0.3333333333333333	11896	5	loss	0.49484267806584936	4	3	799	5097.172350883484	1693751851.559948	1800	0.0011884544880565197	0.873711884021759	0.6953407526016235	24799	0.8820000290870667	faithful-sweep-132
