	arch	beta1	beta2	expert	factor	min_lr	dropout	end_idx	pad_idx	optimizer	scheduler	start_idx	batch_size	beam_width	hidden_size	output_size	bidirectional	learning_rate	local_run_dir	decoder_layers	embedding_size	encoder_layers	attention_heads	label_smoothing	teacher_forcing	max_source_length	max_target_length	source_vocab_size	target_vocab_size	num_warmup_samples	reduce_lr_patience	source_encoder_cls	features_vocab_size	features_encoder_cls	reduceonplateau_mode	scheduler_kwargs/min_lr	scheduler_kwargs/end_factor	scheduler_kwargs/start_factor	scheduler_kwargs/warmup_steps	scheduler_kwargs/total_decay_steps	scheduler_kwargs/reduceonplateau_mode	scheduler_kwargs/reduceonplateau_factor	scheduler_kwargs/check_val_every_n_epoch	scheduler_kwargs/reduceonplateau_patience	train_loss	trainer/global_step	_runtime	_timestamp	lr-Adam	val_loss	_step	epoch	max_val_accuracy	name
133	transformer	0.9871410869347476	0.9966111859077236		0.48889564993216306	0.00032073744444491395	0.30065292678574773	3	1	adam	None	2	256	1	1152	59	True	0.00015580260430709373	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697009260/version_0	2	32	4	4	0.08176474888161839	True	128	128	98	59	230300	3	TransformerEncoder	39		min	0.00032073744444491395	1	0.3333333333333333	0	5	loss	0.48889564993216306	4	3	1.0778849124908447	31999	3197.1422114372253	1697012471.9223304	0.00015580260430709373	1.606520175933838	1800	799	0.4909999966621399	skilled-sweep-86
134	transformer	0.969646233225928	0.9827547425381992		0.1356331530117476	0.0001212858575678168	0.2842878386570225	3	1	adam	reduceonplateau	2	224	1	704	59	True	0.0007085259009808151	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697008914/version_0	4	160	8	8	0.1484108129401015	True	128	128	98	59	3191100	5	TransformerEncoder	39		min	0.0001212858575678168	1	0.3333333333333333	0	5	loss	0.1356331530117476	4	5	1.0168681144714355	19979	2547.1937520504	1697011472.950784	0.0001212858575678168	1.1456949710845947	999	443	0.9369999766349792	drawn-sweep-85
135	transformer	0.8048429566208403	0.9988074681351088		0.8639253194825954	0.0009576000047792836	0.009693495085287829	3	1	adam	reduceonplateau	2	528	1	1024	59	True	1.5600599196643105e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697008713/version_0	2	288	4	2	0.0640305273958777	True	128	128	98	59	123400	4	TransformerEncoder	39		min	0.0009576000047792836	1	0.3333333333333333	0	5	loss	0.8639253194825954	4	4	0.4922067821025848	45599	3817.1182355880737	1697012540.1403315	1.5600599196643105e-05	0.7310959696769714	1800	799	0.8960000276565552	chocolate-sweep-84
136	transformer	0.844087024705112	0.989448685532304		0.67868989864801	0.0006411592551204682	0.32036346394019166	3	1	adam	warmupinvsqrt	2	624	1	128	59	True	0.009658593891509993	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697008589/version_0	2	304	6	8	0.1114929299848102	True	128	128	98	59	1878000	1	TransformerEncoder	39		min	0.0006411592551204682	1	0.3333333333333333	9028	5	loss	0.67868989864801	4	1	2.002992868423462	16267	1279.4311962127686	1697009876.961347	0.007206056190037643	4.384034156799316	747	331	0.8920000195503235	sweepy-sweep-83
137	transformer	0.9809192148858228	0.9946722021692684		0.796526522278093	0.00037245564706347306	0.3529227788063828	3	1	adam	reduceonplateau	2	1920	1	1280	59	True	0.0001703196553257892	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697007824/version_0	4	320	4	4	0.14170406032858782	True	128	128	98	59	832600	4	TransformerEncoder	39		min	0.00037245564706347306	1	0.3333333333333333	0	5	loss	0.796526522278093	4	4	0.9809207320213318	24695	2700.9424221515656	1697010533.6375232	0.0001703196553257892	1.1517956256866455	1323	587	0.9350000023841858	rosy-sweep-82
138	transformer	0.8978981858906655	0.991802103252058		0.6523587461566926	0.0008795723333885828	0.4180584268575799	3	1	adam	reduceonplateau	2	1728	1	1280	59	True	0.00031904772275556675	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697007584/version_0	2	336	6	2	0.17307391862640636	True	128	128	98	59	4546100	2	TransformerEncoder	39		min	0.0008795723333885828	1	0.3333333333333333	0	5	loss	0.6523587461566926	4	2	1.1913214921951294	28199	2502.5999562740326	1697010093.9660225	0.00031904772275556675	1.6994818449020386	1350	599	0.8069999814033508	dutiful-sweep-81
139	transformer	0.8825672860250853	0.989142591730214		0.44951266725019456	0.0008259279495214751	0.033626420416623726	3	1	adam	None	2	1552	1	384	59	True	8.30555352410032e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697007579/version_0	2	336	6	8	0.12980683553793806	True	128	128	98	59	856200	2	TransformerEncoder	39		min	0.0008259279495214751	1	0.3333333333333333	0	5	loss	0.44951266725019456	4	2	0.9048855304718018	41599	4495.917491197586	1697012081.9142842	8.30555352410032e-06	1.1014198064804075	1800	799	0.902999997138977	absurd-sweep-80
140	transformer	0.8215707854037264	0.9890812677493728		0.8190706968378029	0.0006215378898886054	0.13983356854090329	3	1	adam	reduceonplateau	2	1360	1	128	59	True	0.0012106008896011797	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697007262/version_0	8	368	8	4	0.06791483428455583	True	128	128	98	59	1287000	2	TransformerEncoder	39		min	0.0006215378898886054	1	0.3333333333333333	0	5	loss	0.8190706968378029	4	2	0.64077228307724	30915	6023.824337720871	1697013296.2738917	0.0006215378898886054	1.02973210811615	1179	523	0.7919999957084656	solar-sweep-79
141	transformer	0.8446937163199844	0.9877763657175276		0.37517038449959805	0.0004947958732609702	0.2082348390528771	3	1	adam	warmupinvsqrt	2	2048	1	1344	59	True	5.3776632047468375e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697007118/version_0	6	448	2	4	0.03842413742157589	True	128	128	98	59	4154800	2	TransformerEncoder	39		min	0.0004947958732609702	1	0.3333333333333333	16229	5	loss	0.37517038449959805	4	2	0.3995440006256103	31999	6168.978091239929	1697013295.3277583	3.832093476519331e-06	0.7115216851234436	1800	799	0.8529999852180481	neat-sweep-78
142	transformer	0.8325412349684295	0.9872336127125004		0.20694180685100047	0.0007563670416446302	0.2803369151034564	3	1	adam	None	2	128	1	1024	59	True	0.00385117297669385	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697007087/version_0	6	352	8	2	0.008122367444504053	True	128	128	98	59	1605300	1	TransformerEncoder	39		min	0.0007563670416446302	1	0.3333333333333333	0	5	loss	0.20694180685100047	4	1	2.2833058834075928	16115	2256.997958421707	1697009352.3251314	0.00385117297669385	4.084537506103516	459	203	0.0	volcanic-sweep-77
143	transformer	0.8237248612422128	0.9818335094205364		0.739744849856743	0.000584726083695252	0.20444887430825529	3	1	adam	None	2	944	1	1344	59	True	2.3284965553445193e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697006795/version_0	2	288	8	8	0.06412077478351057	True	128	128	98	59	1903200	4	TransformerEncoder	39		min	0.000584726083695252	1	0.3333333333333333	0	5	loss	0.739744849856743	4	4	0.7345300316810608	34399	5663.773337602615	1697012470.4448926	2.3284965553445193e-06	1.3322864770889282	1800	799	0.6800000071525574	sweepy-sweep-76
144	transformer	0.968182058197737	0.9872830736787976		0.5708793564348188	0.0001897251823452084	0.16625798487121263	3	1	adam	None	2	880	1	1792	59	True	0.0005227956189183049	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697006767/version_0	2	144	2	4	0.1811822415270452	True	128	128	98	59	3334000	4	TransformerEncoder	39		min	0.0001897251823452084	1	0.3333333333333333	0	5	loss	0.5708793564348188	4	4	1.2026147842407229	20791	2114.8955552577972	1697008894.0110812	0.0005227956189183049	1.3201446533203125	1017	451	0.9300000071525574	hopeful-sweep-75
145	transformer	0.8532616213142217	0.9972984054107282		0.23722274818153424	7.349644510266862e-05	0.05051083923835192	3	1	adam	warmupinvsqrt	2	1072	1	1600	59	True	0.006709170867245977	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697006740/version_0	2	192	8	8	0.0167116441984424	True	128	128	98	59	2709700	5	TransformerEncoder	39		min	7.349644510266862e-05	1	0.3333333333333333	20221	5	loss	0.23722274818153424	4	5	0.1730547398328781	54599	3437.8774225711823	1697010186.2811856	0.0040857550857860345	0.564882755279541	1638	727	0.906000018119812	major-sweep-74
146	transformer	0.965230213803206	0.9918363548461412		0.33958203634662276	0.0003603790476713204	0.09361450449790004	3	1	adam	warmupinvsqrt	2	1360	1	128	59	True	1.1268663217686156e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697006299/version_0	6	208	4	2	0.014225572490988148	True	128	128	98	59	4620400	2	TransformerEncoder	39		min	0.0003603790476713204	1	0.3333333333333333	27178	5	loss	0.33958203634662276	4	2	2.7489709854125977	12035	1258.580556154251	1697007565.342142	4.965957000449889e-07	3.058871269226074	459	203	0.0	super-sweep-73
147	transformer	0.9797664085553912	0.9871080275563436		0.5856468033820912	0.0005337358553688491	0.16937874992064422	3	1	adam	warmupinvsqrt	2	1936	1	1984	59	True	0.0004949184113726646	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697005905/version_0	6	288	8	4	0.1742796742448613	True	128	128	98	59	2302800	3	TransformerEncoder	39		min	0.0005337358553688491	1	0.3333333333333333	9515	5	loss	0.5856468033820912	4	3	1.1553839445114136	31583	5596.462363481522	1697011510.0865946	0.0002718275011905608	1.283132553100586	1692	751	0.944000005722046	serene-sweep-72
148	transformer	0.8845490082346854	0.981454298905893		0.5086634647499071	0.0005324488175048893	0.49386695151315174	3	1	adam	None	2	1008	1	1024	59	True	1.3056434221047371e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697005801/version_0	8	272	8	2	0.04933245722592172	True	128	128	98	59	4956700	4	TransformerEncoder	39		min	0.0005324488175048893	1	0.3333333333333333	0	5	loss	0.5086634647499071	4	4	1.4614055156707764	31999	7475.886028528213	1697013284.6305697	1.3056434221047371e-06	2.6084017753601074	1800	799	0.10700000077486038	neat-sweep-71
149	transformer	0.964801751955144	0.9843710695816584		0.1681997395271381	0.0007083906893355881	0.3968337779684928	3	1	adam	reduceonplateau	2	1792	1	1152	59	True	0.00013027237465907114	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697005732/version_0	6	80	2	2	0.07425535941187929	True	128	128	98	59	2621800	3	TransformerEncoder	39		min	0.0007083906893355881	1	0.3333333333333333	0	5	loss	0.1681997395271381	4	3	0.6965073347091675	31999	2827.288769721985	1697008570.6683338	0.00013027237465907114	1.018397331237793	1800	799	0.8330000042915344	deft-sweep-70
150	transformer	0.9829448688384224	0.9905232463640528		0.8417916867546311	0.00025765672022223454	0.4349932208669985	3	1	adam	None	2	1184	1	704	59	True	0.001066608436825811	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697005713/version_0	8	96	6	4	0.05255240937265664	True	128	128	98	59	2595600	4	TransformerEncoder	39		min	0.00025765672022223454	1	0.3333333333333333	0	5	loss	0.8417916867546311	4	4	0.4569260776042938	54399	6383.01603603363	1697012105.554033	0.001066608436825811	0.6761440634727478	1800	799	0.9279999732971193	sweet-sweep-69
151	transformer	0.9988613025528564	0.9830694480121124		0.3431438260672651	0.0005598900072858838	0.20132969267883072	3	1	adam	reduceonplateau	2	1392	1	256	59	True	0.00019967813283607716	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697005322/version_0	4	352	6	2	0.19691037021116295	True	128	128	98	59	2602600	4	TransformerEncoder	39		min	0.0005598900072858838	1	0.3333333333333333	0	5	loss	0.3431438260672651	4	4	1.285933494567871	33263	3899.090494155884	1697009229.2385902	0.00019967813283607716	1.4269708395004272	1701	755	0.9369999766349792	skilled-sweep-68
152	transformer	0.8082371605283483	0.9924900489789276		0.26272741398376454	0.00034076897742340347	0.2195083371615477	3	1	adam	None	2	848	1	768	59	True	0.0003121725522584594	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697005145/version_0	4	480	6	8	0.08445313335533385	True	128	128	98	59	4296700	1	TransformerEncoder	39		min	0.00034076897742340347	1	0.3333333333333333	0	5	loss	0.26272741398376454	4	1	0.6278053522109985	35903	5364.441653013229	1697010516.889233	0.0003121725522584594	0.799911618232727	1683	747	0.9399999976158142	easy-sweep-67
153	transformer	0.8366625133687924	0.9839895332742752		0.5991632978865004	0.00014078226175606666	0.2770658749768901	3	1	adam	reduceonplateau	2	1184	1	128	59	True	0.0006666600428964388	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697005104/version_0	2	288	2	4	0.05033051757001157	True	128	128	98	59	3570400	5	TransformerEncoder	39		min	0.00014078226175606666	1	0.3333333333333333	0	5	loss	0.5991632978865004	4	5	0.43568989634513855	30463	2125.7429575920105	1697007240.7252245	0.00014078226175606666	0.6167798042297363	1008	447	0.9210000038146972	charmed-sweep-66
154	transformer	0.8507154839268124	0.990149348756665		0.24705536685893437	6.485238799147367e-05	0.3051893596715898	3	1	adam	warmupinvsqrt	2	1840	1	1408	59	True	0.005263280574696233	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697005060/version_0	6	160	2	4	0.1018809490124309	True	128	128	98	59	1125700	3	TransformerEncoder	39		min	6.485238799147367e-05	1	0.3333333333333333	4894	5	loss	0.24705536685893437	4	3	0.7455045580863953	33791	5161.162904500961	1697010235.1171143	0.0020043081123874472	0.9032567739486694	1728	767	0.9399999976158142	comic-sweep-65
155	transformer	0.9862403213316682	0.98295593997434		0.3873301529148191	0.0004409930590255995	0.3658601356229209	3	1	adam	None	2	256	1	704	59	True	3.5372855231835835e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697004753/version_0	6	352	2	2	0.1220111090383891	True	128	128	98	59	1438500	3	TransformerEncoder	39		min	0.0004409930590255995	1	0.3333333333333333	0	5	loss	0.3873301529148191	4	3	1.172480225563049	31999	5371.21142077446	1697010132.2063758	3.5372855231835835e-06	1.7528539896011353	1800	799	0.5440000295639038	silver-sweep-64
156	transformer	0.8963637345792848	0.9904792055840732		0.34452217269694296	0.00035413719851374914	0.338377935657854	3	1	adam	None	2	1472	1	960	59	True	2.2171443437895858e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697004681/version_0	4	64	2	2	0.15630032661678328	True	128	128	98	59	3837300	2	TransformerEncoder	39		min	0.00035413719851374914	1	0.3333333333333333	0	5	loss	0.34452217269694296	4	2	1.465979814529419	43999	2875.7949323654175	1697007563.9452684	2.2171443437895858e-05	1.9783509969711304	1800	799	0.4650000035762787	generous-sweep-63
157	transformer	0.91865651970002	0.9845005768056778		0.6099916215472374	0.0009956679612029085	0.15813729838586965	3	1	adam	reduceonplateau	2	2000	1	64	59	True	7.932727199482498e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697004360/version_0	6	432	8	8	0.10249802455046368	True	128	128	98	59	3720400	2	TransformerEncoder	39		min	0.0009956679612029085	1	0.3333333333333333	0	5	loss	0.6099916215472374	4	2	0.7567944526672363	31999	5874.333650588989	1697010243.2771287	7.932727199482498e-06	0.929638147354126	1800	799	0.9100000262260436	firm-sweep-62
158	transformer	0.8755647033651076	0.9970099188932812		0.33927897961184705	0.0004202263217505706	0.09159453310613004	3	1	adam	warmupinvsqrt	2	960	1	256	59	True	1.5734737237913436e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697004117/version_0	2	208	4	2	0.012239550572356928	True	128	128	98	59	3746600	1	TransformerEncoder	39		min	0.0004202263217505706	1	0.3333333333333333	15610	5	loss	0.33927897961184705	4	1	2.76901912689209	8567	913.0047674179076	1697005038.6616943	8.59413002501281e-07	3.116581678390503	459	203	0.0	generous-sweep-61
159	transformer	0.8981594820334314	0.9982330346178486		0.6707365169161352	0.0002701684519073355	0.06133444078200401	3	1	adam	warmupinvsqrt	2	960	1	1024	59	True	0.0007302591228282587	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697003966/version_0	8	96	8	8	0.1236134484493028	True	128	128	98	59	1538700	2	TransformerEncoder	39		min	0.0002701684519073355	1	0.3333333333333333	6411	5	loss	0.6707365169161352	4	2	0.8646703362464905	27215	5588.0088703632355	1697009563.309611	0.00035470155634132193	0.9934386014938354	1458	647	0.9369999766349792	decent-sweep-60
160	transformer	0.9946576784775278	0.9986926052306732		0.5008146429695052	0.0006566163418955927	0.07255988911285433	3	1	adam	warmupinvsqrt	2	1664	1	1856	59	True	7.280938249106288e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697003685/version_0	8	432	8	4	0.06610796159411447	True	128	128	98	59	3027800	1	TransformerEncoder	39		min	0.0006566163418955927	1	0.3333333333333333	14556	5	loss	0.5008146429695052	4	1	0.5055055618286133	33319	7647.83341884613	1697011341.4742827	4.815877640483161e-05	0.6620802879333496	1530	679	0.930999994277954	polished-sweep-59
161	transformer	0.9601118051297032	0.982893217999693		0.5449572103286545	0.0006697228858988191	0.23146204969583883	3	1	adam	None	2	1488	1	1472	59	True	7.728002797340267e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697003679/version_0	4	272	8	8	0.19378151128108023	True	128	128	98	59	4050400	4	TransformerEncoder	39		min	0.0006697228858988191	1	0.3333333333333333	0	5	loss	0.5449572103286545	4	4	1.2649956941604614	22303	3038.418313026428	1697006724.228689	7.728002797340267e-05	1.3600878715515137	1224	543	0.9330000281333924	laced-sweep-58
162	transformer	0.9403779574343072	0.986305367153244		0.7551996392710416	0.0008886669014315215	0.132351645631736	3	1	adam	None	2	288	1	1856	59	True	0.00410258223107786	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697003558/version_0	4	32	8	4	0.0902610717980546	True	128	128	98	59	284400	4	TransformerEncoder	39		min	0.0008886669014315215	1	0.3333333333333333	0	5	loss	0.7551996392710416	4	4	0.6925720572471619	55999	5128.335134744644	1697008695.0107996	0.00410258223107786	0.8083709478378296	1800	799	0.9300000071525574	rural-sweep-57
163	transformer	0.8390400793801489	0.9950676751823826		0.19399381581218503	0.0006115834382690382	0.05885466402428419	3	1	adam	reduceonplateau	2	1776	1	1408	59	True	0.0013970836487374938	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697003267/version_0	8	48	6	2	0.02952528962238088	True	128	128	98	59	1935500	2	TransformerEncoder	39		min	0.0006115834382690382	1	0.3333333333333333	0	5	loss	0.19399381581218503	4	2	0.253368616104126	20975	1854.3680782318115	1697005130.0868251	0.0006115834382690382	0.4342784285545349	1026	455	0.930999994277954	swift-sweep-56
164	transformer	0.9667941641064388	0.9874757963626116		0.10827111322254918	0.0007809031034875424	0.2093734457339203	3	1	adam	None	2	64	1	1600	59	True	4.673272945677738e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697003257/version_0	2	448	4	8	0.16334360715367605	True	128	128	98	59	2909700	1	TransformerEncoder	39		min	0.0007809031034875424	1	0.3333333333333333	0	5	loss	0.10827111322254918	4	1	1.118000864982605	125599	7681.960556507111	1697010949.0798974	4.673272945677738e-06	1.2723002433776855	1800	799	0.9190000295639038	unique-sweep-55
165	transformer	0.8776011800152506	0.9866092473603324		0.2336492458628511	0.0007383238597201813	0.16135708782268615	3	1	adam	warmupinvsqrt	2	1200	1	448	59	True	9.626230254505614e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697002952/version_0	4	384	4	2	0.19134631833943844	True	128	128	98	59	1670100	2	TransformerEncoder	39		min	0.0007383238597201813	1	0.3333333333333333	6958	5	loss	0.2336492458628511	4	2	1.2523481845855713	25367	3808.147575616837	1697006770.6761675	5.0456271688078704e-05	1.37851881980896	1359	603	0.930999994277954	helpful-sweep-54
166	transformer	0.8424468327647224	0.9952639929575544		0.7211524450983323	0.0008976004476964759	0.13619165423013774	3	1	adam	None	2	2016	1	1088	59	True	0.007731026412982134	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697002810/version_0	4	432	4	2	0.05871652559119725	True	128	128	98	59	4207600	3	TransformerEncoder	39		min	0.0008976004476964759	1	0.3333333333333333	0	5	loss	0.7211524450983323	4	3	2.616035223007202	8159	1845.4979841709137	1697004663.7699585	0.007731026412982134	3.503856658935547	459	203	0.0	unique-sweep-53
167	transformer	0.8147282850101842	0.9902040040655892		0.8826694438850746	0.0005345706958807962	0.3488588748327441	3	1	adam	None	2	1872	1	128	59	True	2.395597409732266e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697002307/version_0	8	32	2	4	0.16022409027788634	True	128	128	98	59	3316500	3	TransformerEncoder	39		min	0.0005345706958807962	1	0.3333333333333333	0	5	loss	0.8826694438850746	4	3	2.6395907402038574	8771	1635.1212944984436	1697003952.5461843	2.395597409732266e-05	3.621338367462158	459	203	0.0	soft-sweep-51
168	transformer	0.8134837096605412	0.988231531069958		0.4856891075305416	0.00018177342822227208	0.4958463453489472	3	1	adam	warmupinvsqrt	2	704	1	896	59	True	0.0025804321509340497	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697002309/version_0	8	464	2	2	0.11735447952213574	True	128	128	98	59	2734200	3	TransformerEncoder	39		min	0.00018177342822227208	1	0.3333333333333333	15535	5	loss	0.4856891075305416	4	3	0.8935556411743164	29867	3966.469898223877	1697006282.9660573	0.0018627724272372143	1.3847064971923828	1179	523	0.8379999995231628	glamorous-sweep-52
169	transformer	0.9645149153640562	0.993965064533953		0.6855742764550887	1.6164718206677815e-05	0.2296735732592528	3	1	adam	warmupinvsqrt	2	1968	1	1088	59	True	0.0015445168101707316	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697002273/version_0	8	496	6	8	0.14884829954235965	True	128	128	98	59	2881900	5	TransformerEncoder	39		min	1.6164718206677815e-05	1	0.3333333333333333	11715	5	loss	0.6855742764550887	4	5	1.990425944328308	11315	3600.3508834838867	1697005881.3285685	0.0014865067891314551	3.570096969604492	621	275	0.9200000166893004	stellar-sweep-50
170	transformer	0.9834085149821988	0.9806156051437064		0.8007868498559308	0.0005273473725829189	0.4897422513222604	3	1	adam	None	2	944	1	1216	59	True	5.39035182508591e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697002198/version_0	8	112	6	2	0.0007714696550170209	True	128	128	98	59	3892200	3	TransformerEncoder	39		min	0.0005273473725829189	1	0.3333333333333333	0	5	loss	0.8007868498559308	4	3	0.14592692255973816	34399	3579.8188965320587	1697005786.7839684	5.39035182508591e-05	0.9156942367553712	1800	799	0.796999990940094	pretty-sweep-49
171	transformer	0.9804558795154152	0.9981896371812704		0.4541274647270576	0.0003036173683914526	0.029073316029735174	3	1	adam	warmupinvsqrt	2	1696	1	1216	59	True	3.185044118493017e-05	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697002132/version_0	8	144	2	2	0.1320484465947402	True	128	128	98	59	2626000	3	TransformerEncoder	39		min	0.0003036173683914526	1	0.3333333333333333	12386	5	loss	0.4541274647270576	4	3	0.9167731404304504	38399	3572.293187379837	1697005714.1396203	1.8100350383598715e-05	1.1162841320037842	1800	799	0.9039999842643738	scarlet-sweep-48
172	transformer	0.9509247269764376	0.996229482845142		0.14988042505186253	0.000830387779462493	0.24757473959565543	3	1	adam	None	2	2016	1	1536	59	True	1.0220569412854015e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697001880/version_0	4	336	6	8	0.01689926067062777	True	128	128	98	59	3220000	4	TransformerEncoder	39		min	0.000830387779462493	1	0.3333333333333333	0	5	loss	0.14988042505186253	4	4	0.5999606251716614	31999	5912.8002009391785	1697007800.4329429	1.0220569412854015e-06	1.5889930725097656	1800	799	0.3580000102519989	solar-sweep-47
173	transformer	0.9889884369163296	0.9940708801687574		0.11718420522781896	0.0004445955933833814	0.08481021639434627	3	1	adam	None	2	784	1	384	59	True	5.495351526830322e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697001753/version_0	4	272	6	4	0.13939015084570547	True	128	128	98	59	2881900	2	TransformerEncoder	39		min	0.0004445955933833814	1	0.3333333333333333	0	5	loss	0.11718420522781896	4	2	1.0058525800704956	41599	3543.7257249355316	1697005305.083833	5.495351526830322e-06	1.1758183240890503	1800	799	0.8840000033378601	cool-sweep-46
174	transformer	0.994167081069773	0.9952519458650096		0.15672308960822248	0.0007272425708062253	0.4219157755335036	3	1	adam	None	2	720	1	1472	59	True	1.10316103709804e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697001674/version_0	2	64	8	4	0.17086651417928136	True	128	128	98	59	1287100	4	TransformerEncoder	39		min	0.0007272425708062253	1	0.3333333333333333	0	5	loss	0.15672308960822248	4	4	3.320945978164673	8567	1245.2772164344788	1697002931.9331555	1.10316103709804e-06	3.462718963623047	459	203	0.0	wild-sweep-45
175	transformer	0.947711417170186	0.9951559285832068		0.11558722141662106	0.000516139536685818	0.28884696909961005	3	1	adam	warmupinvsqrt	2	656	1	896	59	True	1.1061291458238876e-06	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697001523/version_0	6	272	4	8	0.17849862483572673	True	128	128	98	59	1667000	3	TransformerEncoder	39		min	0.000516139536685818	1	0.3333333333333333	10164	5	loss	0.11558722141662106	4	3	1.8096942901611328	48799	5570.59167098999	1697007101.780085	5.051261554712279e-07	2.6166279315948486	1800	799	0.20200000703334808	resilient-sweep-44
176	transformer	0.8473475257671303	0.9850392405611834		0.5742433508719716	0.00047803971536982824	0.2297986463109944	3	1	adam	None	2	1744	1	1088	59	True	0.0024495974302430404	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697001382/version_0	4	448	2	4	0.17267835609149051	True	128	128	98	59	544400	4	TransformerEncoder	39		min	0.00047803971536982824	1	0.3333333333333333	0	5	loss	0.5742433508719716	4	4	2.5478687286376953	9383	1865.2257170677185	1697003254.10321	0.0024495974302430404	3.651036977767944	459	203	0.003000000026077032	confused-sweep-43
177	transformer	0.9252758050510166	0.9827259078386646		0.2840418125577049	0.00016281496260636607	0.3735834906461337	3	1	adam	warmupinvsqrt	2	1520	1	640	59	True	0.0014031456265858034	/rc_scratch/adwi9965/yoyodyne-sweeps/results/sig-2017-inflection-irish/transformer/1697001256/version_0	8	96	2	8	0.18029411256421687	True	128	128	98	59	3499100	4	TransformerEncoder	39		min	0.00016281496260636607	1	0.3333333333333333	18416	5	loss	0.2840418125577049	4	4	1.2146568298339844	42399	5474.683042049408	1697006740.646942	0.0009253138776158378	1.3497397899627686	1800	799	0.9330000281333924	warm-sweep-42
